dataset: rConcept.arff
Testing method: CV, number of folds: 10
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
dataset: rNonLinPoly.arff
Testing method: CV, number of folds: 10
Feature selection on validation dataset. Percentage of split (subTrain:validation) 75%:25%
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
dataset: rNonLinSinCos.arff
Testing method: CV, number of folds: 10
Feature selection on validation dataset. Percentage of split (subTrain:validation) 75%:25%
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
dataset: rRandom.arff
Testing method: CV, number of folds: 10
Feature selection on validation dataset. Percentage of split (subTrain:validation) 75%:25%
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
dataset: rRedundant.arff
Testing method: CV, number of folds: 10
Feature selection on validation dataset. Percentage of split (subTrain:validation) 75%:25%
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 1.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 2.
Num. of all parameters 3. Num. of min RMSE 1.
