@relation 'if A2==0 then C=((A3<0.5)&& A1==0)?1:0 else if (A2==1) C=((A4>0.15) && A1==2)?1:0 else C=((A3>0.5)&&(A4>0.5)&& A1==1)?1:0'

@attribute A1 {0,1,2}
@attribute A2 {0,1,2}
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute class {0,1}

@data
2,2,0.815713,0.808527,0.074233,0
1,2,0.581006,0.234945,0.325883,0
1,2,0.459923,0.054787,0.56267,0
0,1,0.436152,0.3074,0.864648,0
2,0,0.192021,0.741333,0.576715,0
0,2,0.298499,0.561724,0.975123,0
1,2,0.50452,0.035024,0.730618,0
0,1,0.14502,0.469086,0.175097,0
1,2,0.028293,0.502197,0.798904,0
0,1,0.635281,0.352733,0.679771,0
0,1,0.206434,0.493898,0.923467,0
1,1,0.556147,0.048956,0.830916,0
0,0,0.524559,0.270964,0.137068,0
1,2,0.961292,0.813123,0.93906,1
1,1,0.383711,0.000471,0.154548,0
2,0,0.870149,0.217292,0.545757,0
2,2,0.094359,0.335274,0.708121,0
2,0,0.65488,0.213615,0.872603,0
0,2,0.004253,0.05007,0.612368,0
2,2,0.542863,0.168861,0.1247,0
2,1,0.442195,0.932798,0.871994,1
0,1,0.5596,0.174935,0.687814,0
1,1,0.660457,0.42957,0.077736,0
1,1,0.624318,0.426511,0.007791,0
2,2,0.940046,0.103291,0.863256,0
1,2,0.857808,0.751,0.803182,1
1,1,0.337756,0.807149,0.561431,0
0,1,0.766795,0.252566,0.05102,0
2,0,0.507695,0.189004,0.348562,0
1,2,0.207663,0.46823,0.042808,0
1,0,0.631496,0.15434,0.998994,0
1,2,0.608417,0.861008,0.452884,1
1,2,0.702573,0.724606,0.993081,1
0,2,0.123902,0.026205,0.342075,0
2,0,0.395714,0.16385,0.683947,0
2,2,0.325646,0.749482,0.962159,0
0,0,0.13209,0.716503,0.791916,1
0,0,0.872804,0.319022,0.084951,0
1,1,0.042701,0.038554,0.871718,0
1,0,0.891204,0.002317,0.886339,0
2,0,0.614847,0.726517,0.001628,0
0,1,0.598051,0.797012,0.530363,0
0,0,0.353874,0.895218,0.643788,1
0,1,0.97337,0.854296,0.960213,0
0,2,0.736902,0.746146,0.992336,0
1,2,0.996736,0.95512,0.778223,1
1,2,0.710302,0.550932,0.685033,1
1,1,0.468259,0.149579,0.830344,0
1,2,0.575197,0.575197,0.23245,1
2,0,0.623541,0.907081,0.375131,0
1,0,0.105343,0.64089,0.096982,0
0,2,0.368601,0.581212,0.763768,0
2,0,0.392509,0.302341,0.915964,0
0,1,0.81616,0.583616,0.965394,0
0,2,0.162202,0.853057,0.745677,0
2,1,0.040716,0.753828,0.197997,1
0,1,0.046751,0.525212,0.446324,0
1,0,0.306338,0.078265,0.354984,0
2,2,0.645827,0.558471,0.925044,0
2,1,0.005767,0.175669,0.914471,1
1,1,0.702174,0.143917,0.101243,0
1,1,0.808413,0.056025,0.97415,0
0,1,0.631392,0.265273,0.30517,0
0,1,0.002075,0.255759,0.938879,0
0,0,0.181003,0.91442,0.719432,1
2,0,0.261062,0.937842,0.998863,0
0,2,0.570743,0.130288,0.229604,0
0,2,0.442158,0.258038,0.749302,0
1,1,0.951274,0.456997,0.173086,0
0,1,0.937968,0.778119,0.32192,0
1,2,0.983517,0.223859,0.426778,0
0,0,0.37135,0.946501,0.006957,1
2,0,0.310086,0.080024,0.719031,0
0,2,0.339444,0.362704,0.151443,0
0,1,0.391243,0.361798,0.107857,0
1,2,0.684239,0.343855,0.8143,0
1,1,0.791257,0.600671,0.056822,0
0,2,0.629548,0.071485,0.257675,0
0,2,0.410614,0.092756,0.236831,0
2,0,0.660864,0.620937,0.451593,0
1,0,0.202294,0.321553,0.06367,0
1,0,0.392053,0.472531,0.788403,0
0,0,0.626173,0.859952,0.478363,0
1,1,0.846486,0.63511,0.645545,0
2,2,0.97786,0.456246,0.723929,0
1,2,0.643651,0.443823,0.128978,0
2,0,0.973056,0.443129,0.954895,0
0,0,0.916945,0.043092,0.682436,0
0,2,0.725377,0.58657,0.724964,0
1,1,0.364062,0.853991,0.494837,0
2,0,0.877006,0.529777,0.476738,0
1,1,0.446016,0.227122,0.09317,0
1,1,0.933118,0.180847,0.551609,0
1,0,0.280264,0.475047,0.812583,0
2,0,0.32173,0.664044,0.347354,0
0,1,0.421821,0.493131,0.208996,0
1,0,0.81215,0.804877,0.677968,0
0,0,0.275847,0.847982,0.970098,1
1,0,0.34278,0.877468,0.190756,0
1,0,0.946316,0.125532,0.614177,0
2,0,0.150692,0.416167,0.628222,0
1,0,0.586532,0.276179,0.69684,0
0,1,0.182488,0.017536,0.498926,0
0,2,0.794987,0.915482,0.405659,0
1,1,0.872927,0.04699,0.257174,0
0,0,0.889185,0.981952,0.172348,0
0,2,0.482068,0.158261,0.754403,0
1,1,0.413326,0.717952,0.209856,0
1,0,0.714059,0.253127,0.586607,0
2,2,0.494191,0.728111,0.954212,0
2,2,0.434894,0.501371,0.046631,0
0,2,0.482332,0.43764,0.102941,0
2,2,0.049342,0.932693,0.925172,0
2,0,0.109854,0.879341,0.9661,0
2,1,0.779006,0.857386,0.070409,1
0,0,0.397171,0.594792,0.933568,1
2,2,0.447082,0.503249,0.797331,0
2,1,0.062517,0.957226,0.092165,1
1,0,0.867301,0.132749,0.270767,0
2,1,0.871304,0.279153,0.055755,1
0,0,0.954053,0.965414,0.411,0
1,2,0.427389,0.228158,0.386031,0
2,0,0.82043,0.242358,0.680787,0
1,1,0.402827,0.863805,0.144687,0
1,1,0.466497,0.077502,0.003902,0
2,0,0.252599,0.754938,0.020724,0
0,1,0.940295,0.516259,0.687404,0
0,0,0.520387,0.32035,0.589473,0
1,1,0.790893,0.71824,0.42521,0
0,0,0.942802,0.640734,0.880353,0
2,1,0.141131,0.974908,0.554917,1
0,2,0.562992,0.352868,0.934478,0
2,1,0.155845,0.523416,0.731951,1
1,2,0.908689,0.898173,0.124972,1
0,1,0.140522,0.809354,0.036936,0
0,2,0.241184,0.850322,0.974562,0
0,1,0.999976,0.047331,0.408693,0
0,1,0.785027,0.486682,0.147009,0
2,2,0.544271,0.020823,0.814704,0
2,0,0.376445,0.345548,0.399692,0
2,2,0.830392,0.021246,0.05445,0
1,1,0.872442,0.577811,0.080774,0
0,2,0.75695,0.448628,0.813224,0
0,1,0.021385,0.263696,0.330584,0
2,1,0.8223,0.758518,0.022283,1
1,1,0.966882,0.031094,0.425997,0
0,0,0.85399,0.345979,0.666334,0
0,0,0.625184,0.743971,0.689661,0
2,0,0.612549,0.389951,0.544968,0
2,1,0.405798,0.392144,0.402009,1
2,1,0.161584,0.250177,0.727856,1
0,2,0.026886,0.725734,0.110329,0
0,0,0.428376,0.402872,0.33418,1
2,2,0.981325,0.460001,0.361078,0
1,2,0.307234,0.136854,0.058173,0
2,1,0.833612,0.803529,0.002667,1
1,1,0.28734,0.903795,0.50101,0
2,2,0.348307,0.612355,0.957588,0
1,1,0.926658,0.747326,0.75406,0
2,2,0.171363,0.075283,0.464872,0
2,2,0.505413,0.127019,0.912216,0
2,0,0.688793,0.625141,0.794172,0
2,1,0.041834,0.533789,0.834327,1
1,1,0.883058,0.833959,0.957379,0
2,0,0.157437,0.970327,0.769473,0
0,1,0.684669,0.677072,0.94654,0
0,2,0.360362,0.879007,0.644798,0
1,0,0.991563,0.485112,0.040331,0
1,2,0.447594,0.753987,0.277997,0
2,0,0.296387,0.590052,0.10571,0
2,0,0.387871,0.115297,0.403399,0
1,1,0.644917,0.51132,0.015132,0
0,2,0.16731,0.970534,0.756236,0
1,2,0.448272,0.123011,0.069451,0
0,1,0.293103,0.392056,0.069571,0
0,1,0.81661,0.649162,0.007108,0
2,2,0.543966,0.520363,0.429963,0
1,0,0.479708,0.309526,0.964226,0
2,2,0.919354,0.621681,0.191982,0
1,2,0.745683,0.695402,0.87882,1
2,2,0.815997,0.811948,0.451932,0
0,1,0.13651,0.408751,0.88453,0
2,2,0.196356,0.57073,0.764474,0
0,2,0.469589,0.516254,0.372391,0
1,2,0.80849,0.14554,0.392371,0
0,2,0.948105,0.024458,0.598472,0
1,0,0.473243,0.656256,0.402403,0
0,0,0.827162,0.897104,0.044209,0
0,0,0.628054,0.995485,0.555923,0
0,2,0.063664,0.338666,0.586593,0
0,2,0.966122,0.15671,0.340023,0
0,1,0.989707,0.83976,0.876709,0
0,0,0.346766,0.158844,0.997271,1
0,0,0.004131,0.204121,0.955336,1
0,2,0.592856,0.352459,0.844267,0
2,2,0.915145,0.790298,0.92942,0
2,0,0.202192,0.246794,0.030511,0
0,0,0.327123,0.044046,0.697238,1
0,1,0.953032,0.572872,0.64129,0
1,2,0.113298,0.062799,0.025303,0
1,2,0.403969,0.660305,0.356462,0
0,1,0.897976,0.117893,0.356844,0
2,1,0.102674,0.245107,0.859317,1
2,0,0.759822,0.412728,0.258395,0
1,0,0.107155,0.012908,0.667417,0
1,1,0.312731,0.728443,0.404491,0
0,0,0.071123,0.814119,0.804876,1
2,1,0.501962,0.308468,0.055118,1
2,0,0.488542,0.940877,0.730498,0
1,1,0.02767,0.368473,0.519529,0
0,0,0.771599,0.834113,0.609153,0
2,0,0.261212,0.950457,0.624097,0
1,0,0.144345,0.374968,0.498561,0
2,0,0.915032,0.634262,0.540219,0
1,2,0.067323,0.61854,0.407255,0
2,1,0.95612,0.494643,0.888168,1
1,1,0.216149,0.637865,0.751756,0
1,2,0.285825,0.968615,0.049447,0
2,0,0.271668,0.57892,0.24533,0
2,2,0.34291,0.250409,0.40725,0
1,2,0.746747,0.177804,0.13317,0
2,1,0.898213,0.937643,0.433569,1
0,1,0.283665,0.782192,0.349017,0
2,2,0.102253,0.842889,0.372088,0
1,0,0.768447,0.351356,0.208589,0
2,0,0.103712,0.793411,0.776116,0
2,2,0.889284,0.31194,0.731384,0
1,1,0.887402,0.455528,0.476385,0
1,0,0.533677,0.427159,0.353253,0
2,0,0.073504,0.528658,0.128732,0
1,1,0.494281,0.730773,0.369545,0
0,1,0.29213,0.301006,0.358627,0
2,2,0.111191,0.897425,0.847623,0
2,2,0.993435,0.490154,0.538674,0
0,1,0.695972,0.309289,0.336292,0
2,2,0.596258,0.40709,0.344981,0
0,0,0.29088,0.255326,0.549461,1
1,0,0.218827,0.883846,0.705309,0
0,0,0.649184,0.711478,0.336653,0
2,1,0.702279,0.648734,0.420877,1
0,0,0.366212,0.623911,0.901202,1
1,1,0.639005,0.177812,0.287521,0
2,0,0.1357,0.507078,0.068919,0
1,2,0.888463,0.708693,0.711479,1
0,0,0.895512,0.005999,0.829379,0
0,1,0.916486,0.488134,0.68955,0
2,2,0.606889,0.218307,0.705724,0
2,2,0.872004,0.306167,0.260013,0
1,0,0.981789,0.464524,0.297024,0
1,2,0.837078,0.51815,0.614733,1
1,2,0.235804,0.601567,0.572974,0
0,2,0.200187,0.596464,0.557946,0
0,2,0.955546,0.239094,0.880268,0
0,1,0.734651,0.513164,0.794767,0
2,1,0.187889,0.514124,0.792864,1
0,2,0.168217,0.114383,0.102338,0
1,1,0.595966,0.657084,0.757003,0
1,2,0.838147,0.990518,0.076532,1
1,1,0.898528,0.021441,0.252008,0
1,0,0.299252,0.01001,0.233185,0
2,1,0.183121,0.706341,0.918298,1
0,1,0.428447,0.709057,0.479179,0
0,2,0.131028,0.362731,0.756623,0
1,2,0.915373,0.607846,0.637394,1
0,2,0.737313,0.301659,0.242376,0
0,0,0.888964,0.452353,0.921089,0
0,1,0.980234,0.010504,0.643983,0
2,1,0.477601,0.508645,0.196051,1
2,1,0.771366,0.598421,0.306296,1
2,1,0.086415,0.716656,0.059493,1
0,0,0.784801,0.334245,0.432801,0
0,0,0.178783,0.548094,0.297934,1
1,1,0.757704,0.184395,0.452103,0
2,0,0.026982,0.317413,0.084943,0
1,2,0.115297,0.309065,0.314947,0
1,0,0.735029,0.92742,0.344774,0
1,1,0.294242,0.614427,0.672046,0
1,1,0.398121,0.257259,0.368484,0
1,2,0.615601,0.297063,0.416871,0
2,2,0.439593,0.738247,0.932537,0
1,2,0.641603,0.54281,0.331573,1
1,0,0.427583,0.933778,0.571317,0
2,1,0.491721,0.172298,0.79134,1
2,0,0.317476,0.917499,0.108058,0
1,1,0.89892,0.654437,0.609166,0
0,2,0.468708,0.906898,0.194864,0
0,2,0.864961,0.959693,0.038555,0
1,2,0.649704,0.387876,0.171639,0
2,1,0.586416,0.698331,0.798663,1
2,1,0.854896,0.993657,0.573612,1
0,2,0.035506,0.713859,0.300472,0
2,1,0.223149,0.765399,0.723744,1
2,1,0.810237,0.185973,0.2926,1
0,1,0.856161,0.412177,0.993723,0
1,0,0.937811,0.575726,0.123085,0
2,2,0.404919,0.547752,0.037767,0
0,1,0.49843,0.731875,0.144167,0
0,0,0.016961,0.057016,0.957361,1
0,1,0.710806,0.813044,0.338699,0
1,2,0.539761,0.135631,0.380808,0
0,2,0.416747,0.585131,0.590753,0
1,0,0.757074,0.754704,0.605814,0
2,0,0.353782,0.175242,0.68367,0
0,2,0.224592,0.384013,0.600759,0
2,2,0.798869,0.628226,0.813645,0
1,0,0.876033,0.521076,0.963922,0
0,0,0.892891,0.07376,0.336819,0
2,2,0.726166,0.631276,0.150492,0
1,1,0.457921,0.003162,0.506299,0
2,2,0.516696,0.42116,0.973979,0
1,2,0.343596,0.935927,0.939716,0
1,2,0.176075,0.311279,0.728741,0
1,1,0.184604,0.565012,0.527699,0
0,1,0.214819,0.6177,0.249197,0
1,1,0.020963,0.573598,0.942241,0
1,1,0.201678,0.317025,0.882332,0
2,2,0.081996,0.559287,0.02769,0
2,1,0.889033,0.586011,0.094976,1
2,2,0.422564,0.557172,0.305318,0
2,1,0.332222,0.254246,0.235657,1
1,2,0.238046,0.272057,0.94773,0
2,0,0.0094,0.270704,0.620648,0
1,0,0.987851,0.391294,0.687436,0
0,0,0.856339,0.599207,0.490881,0
1,1,0.794038,0.91053,0.723417,0
1,1,0.7228,0.163928,0.69501,0
1,1,0.523225,0.750453,0.242555,0
1,0,0.80025,0.557289,0.976121,0
1,1,0.030744,0.636881,0.344192,0
0,2,0.409645,0.895127,0.085904,0
2,1,0.973604,0.15084,0.064212,1
1,1,0.345439,0.107349,0.308887,0
2,1,0.563727,0.499337,0.661017,1
2,2,0.998992,0.938912,0.367231,0
2,0,0.519166,0.20926,0.124131,0
1,0,0.310226,0.31161,0.688377,0
0,2,0.115243,0.982144,0.974382,0
0,2,0.377891,0.470485,0.07623,0
0,1,0.680038,0.07055,0.273351,0
1,2,0.281549,0.471794,0.432729,0
1,0,0.612398,0.029777,0.4829,0
0,0,0.39586,0.227185,0.159496,1
2,2,0.222043,0.671861,0.499884,0
0,2,0.601478,0.119453,0.636154,0
1,2,0.549701,0.690801,0.126795,1
2,0,0.28666,0.470043,0.958142,0
0,0,0.173242,0.255346,0.169119,1
1,2,0.687361,0.141904,0.235883,0
2,2,0.648883,0.973108,0.720993,0
0,0,0.807075,0.780854,0.85066,0
1,2,0.183834,0.940182,0.411687,0
1,0,0.095182,0.564931,0.350182,0
1,2,0.849824,0.104758,0.039074,0
2,0,0.026212,0.478135,0.196454,0
0,1,0.791094,0.220551,0.168202,0
0,2,0.322616,0.639379,0.476191,0
2,2,0.573666,0.153466,0.682252,0
0,2,0.488855,0.889396,0.403695,0
2,0,0.886375,0.968083,0.651297,0
2,2,0.591443,0.910977,0.020167,0
1,0,0.012638,0.872807,0.146589,0
0,2,0.4227,0.57757,0.782033,0
2,0,0.822809,0.885469,0.142586,0
0,0,0.748388,0.891239,0.672729,0
0,0,0.9209,0.714491,0.487065,0
1,1,0.761849,0.885985,0.333902,0
0,0,0.150178,0.382315,0.105652,1
1,1,0.979116,0.791975,0.337996,0
0,0,0.006625,0.173625,0.368671,1
2,0,0.017716,0.839147,0.787539,0
1,1,0.917548,0.525036,0.565914,0
2,0,0.242029,0.536974,0.678051,0
2,2,0.557808,0.017641,0.092581,0
0,2,0.44354,0.515706,0.980509,0
2,0,0.844591,0.049432,0.58417,0
0,1,0.196679,0.921577,0.842957,0
1,0,0.372767,0.489613,0.389543,0
1,1,0.510004,0.495308,0.164451,0
2,0,0.429132,0.41782,0.432862,0
1,1,0.926024,0.354418,0.621577,0
0,0,0.410992,0.273,0.382991,1
1,0,0.436966,0.872662,0.919924,0
0,0,0.231315,0.551949,0.772578,1
0,2,0.93241,0.085255,0.069752,0
2,0,0.831018,0.857354,0.140965,0
1,1,0.410135,0.629973,0.144627,0
2,2,0.15387,0.17865,0.721041,0
0,1,0.724077,0.198862,0.649927,0
2,2,0.239201,0.953344,0.658801,0
1,0,0.151534,0.863034,0.008948,0
1,0,0.523317,0.687018,0.207786,0
2,2,0.802179,0.937115,0.050093,0
0,0,0.036742,0.770487,0.943634,1
2,1,0.7089,0.466576,0.859718,1
0,2,0.168562,0.014162,0.414989,0
0,2,0.007668,0.099944,0.139972,0
1,1,0.722073,0.292251,0.107118,0
0,0,0.681701,0.40111,0.79619,0
1,2,0.491165,0.350906,0.418361,0
0,2,0.993111,0.370494,0.968646,0
2,0,0.881639,0.160754,0.01437,0
2,0,0.610232,0.58634,0.041683,0
1,1,0.725679,0.389535,0.361756,0
2,1,0.046392,0.410849,0.310373,1
0,2,0.384386,0.417045,0.084989,0
0,2,0.919318,0.795309,0.29001,0
0,0,0.198815,0.422566,0.625117,1
0,2,0.611414,0.481892,0.024124,0
2,0,0.983708,0.133026,0.296113,0
2,2,0.629409,0.658818,0.917707,0
2,0,0.412766,0.844706,0.477625,0
1,0,0.625353,0.154341,0.407415,0
1,0,0.125354,0.917337,0.297819,0
0,2,0.025405,0.031246,0.321238,0
1,2,0.200897,0.509561,0.646352,0
1,1,0.222654,0.397745,0.796295,0
0,0,0.260757,0.380069,0.817771,1
0,0,0.607348,0.516737,0.662799,0
1,0,0.033107,0.948334,0.075506,0
2,1,0.442887,0.960173,0.890889,1
1,2,0.37249,0.899969,0.204899,0
1,2,0.937141,0.908863,0.988961,1
1,2,0.783506,0.669647,0.902271,1
2,0,0.322751,0.483594,0.669691,0
2,2,0.732007,0.452842,0.040939,0
1,1,0.441745,0.657167,0.023346,0
1,1,0.914663,0.627813,0.33252,0
2,0,0.151902,0.238388,0.295826,0
1,2,0.129582,0.831115,0.234083,0
0,1,0.835859,0.240648,0.927669,0
2,0,0.080545,0.471275,0.663123,0
0,0,0.727984,0.705165,0.114806,0
0,1,0.942313,0.312112,0.900531,0
0,1,0.58586,0.501056,0.974909,0
2,0,0.604328,0.363594,0.167317,0
1,2,0.158117,0.483064,0.695845,0
2,0,0.438294,0.716341,0.637631,0
0,1,0.75182,0.567992,0.384022,0
0,1,0.147659,0.006307,0.935579,0
2,0,0.122284,0.160897,0.87755,0
1,1,0.653537,0.83715,0.496356,0
2,2,0.615725,0.993158,0.527538,0
0,1,0.154532,0.986108,0.046653,0
0,2,0.538477,0.851012,0.943915,0
0,1,0.022943,0.419398,0.071266,0
1,2,0.731538,0.102692,0.341535,0
0,1,0.325765,0.718227,0.631891,0
0,1,0.250092,0.05545,0.377752,0
0,0,0.697606,0.217312,0.642654,0
0,1,0.416545,0.374383,0.0419,0
0,1,0.459224,0.063578,0.490758,0
1,2,0.693029,0.409972,0.116299,0
1,1,0.137965,0.170524,0.228461,0
2,0,0.243464,0.850659,0.181461,0
1,0,0.476236,0.159109,0.916353,0
1,0,0.493069,0.633725,0.867493,0
1,0,0.135774,0.402266,0.732643,0
2,0,0.789091,0.208604,0.669477,0
0,1,0.346261,0.118988,0.297024,0
1,0,0.59354,0.700839,0.835461,0
2,1,0.887617,0.565051,0.111996,1
1,2,0.747777,0.124834,0.618137,0
0,2,0.919756,0.03866,0.873603,0
1,2,0.818945,0.844921,0.150043,1
1,1,0.118642,0.03666,0.625099,0
0,1,0.526849,0.995951,0.780142,0
1,2,0.383232,0.16449,0.751557,0
0,1,0.742133,0.508438,0.397733,0
1,1,0.537438,0.603075,0.77482,0
2,2,0.606092,0.904362,0.897099,0
0,1,0.160883,0.178577,0.893294,0
0,1,0.340764,0.756168,0.910186,0
2,2,0.091442,0.555007,0.51,0
1,2,0.264726,0.954623,0.490376,0
2,0,0.603765,0.291552,0.3481,0
1,1,0.203227,0.985397,0.881496,0
2,2,0.586994,0.570998,0.612231,0
0,2,0.756846,0.747055,0.494227,0
1,1,0.730341,0.235531,0.415666,0
0,0,0.974839,0.985266,0.956719,0
1,0,0.239135,0.362566,0.960262,0
2,1,0.650065,0.803249,0.655413,1
0,1,0.611325,0.305094,0.783883,0
2,1,0.322067,0.523632,0.661687,1
1,1,0.62346,0.815699,0.537433,0
1,0,0.832158,0.212156,0.804211,0
1,2,0.727092,0.306048,0.932553,0
1,1,0.935674,0.672054,0.927902,0
1,2,0.315845,0.278003,0.62661,0
2,2,0.636787,0.625828,0.9386,0
0,0,0.767552,0.639926,0.251918,0
2,0,0.993113,0.017982,0.006391,0
2,2,0.225541,0.71213,0.622475,0
2,1,0.64193,0.000465,0.556618,0
0,0,0.892195,0.776561,0.388345,0
1,2,0.056143,0.757947,0.260639,0
2,0,0.253164,0.66362,0.282602,0
2,2,0.953411,0.151285,0.821239,0
1,1,0.422162,0.047747,0.299271,0
2,0,0.591578,0.416538,0.681304,0
1,2,0.437287,0.375115,0.036618,0
2,2,0.200988,0.268829,0.947841,0
1,0,0.296507,0.03193,0.375456,0
2,2,0.171208,0.593177,0.474171,0
2,0,0.191854,0.918911,0.176844,0
2,2,0.045742,0.029664,0.666209,0
1,0,0.391446,0.792998,0.770847,0
2,1,0.931396,0.702169,0.737858,1
2,1,0.581327,0.916124,0.364157,1
2,2,0.72502,0.826052,0.727204,0
0,1,0.974235,0.885698,0.768808,0
2,1,0.053457,0.141251,0.069075,0
2,0,0.83149,0.263262,0.899429,0
0,2,0.045023,0.937004,0.198634,0
2,0,0.142393,0.34584,0.608215,0
0,0,0.862901,0.699806,0.910777,0
0,2,0.431037,0.295824,0.633733,0
2,0,0.271121,0.167238,0.725522,0
1,1,0.084392,0.845368,0.693879,0
1,0,0.638738,0.300183,0.592326,0
2,0,0.242551,0.983536,0.219626,0
2,1,0.562306,0.590911,0.016895,1
0,1,0.389474,0.810556,0.523004,0
2,0,0.373487,0.353993,0.30085,0
0,1,0.011207,0.073163,0.641156,0
1,2,0.948701,0.553603,0.564375,1
0,2,0.432166,0.575987,0.972835,0
2,2,0.530177,0.110006,0.669225,0
1,1,0.535525,0.572357,0.60185,0
1,0,0.359848,0.00887,0.997248,0
0,1,0.061116,0.577637,0.814409,0
1,2,0.304554,0.371249,0.268707,0
0,1,0.546699,0.601787,0.397786,0
0,2,0.876552,0.594799,0.534398,0
0,2,0.432256,0.175312,0.443283,0
1,2,0.018862,0.866113,0.052965,0
1,1,0.031524,0.432857,0.356956,0
0,2,0.200295,0.591333,0.705344,0
0,1,0.842896,0.937843,0.850325,0
2,2,0.047995,0.371772,0.715369,0
2,2,0.32866,0.474567,0.786487,0
0,0,0.311853,0.040762,0.88085,1
1,0,0.846183,0.123842,0.794176,0
2,1,0.109461,0.407949,0.992615,1
1,0,0.828962,0.075671,0.635867,0
1,2,0.424447,0.861592,0.177926,0
1,1,0.754491,0.646529,0.981652,0
1,2,0.835527,0.945004,0.175364,1
1,0,0.517802,0.267006,0.757198,0
2,0,0.626886,0.740133,0.984759,0
0,1,0.875631,0.022997,0.813401,0
2,0,0.289078,0.102594,0.470311,0
2,0,0.910826,0.983963,0.722589,0
0,2,0.058377,0.944495,0.687987,0
1,2,0.467404,0.6765,0.909296,0
2,1,0.48413,0.253602,0.398182,1
1,0,0.154283,0.880328,0.644145,0
1,2,0.059258,0.972266,0.177912,0
0,0,0.443827,0.484725,0.191574,1
0,1,0.027605,0.292753,0.10842,0
0,1,0.187055,0.572264,0.333631,0
1,0,0.500696,0.116017,0.356665,0
2,1,0.320515,0.647689,0.773401,1
1,1,0.710889,0.080344,0.343856,0
0,0,0.893734,0.035011,0.436725,0
0,0,0.411398,0.609871,0.179978,1
1,2,0.747009,0.785821,0.276587,1
0,0,0.247864,0.228702,0.797482,1
2,2,0.116585,0.914896,0.880866,0
1,1,0.09073,0.005726,0.725166,0
1,2,0.24047,0.671934,0.484336,0
0,1,0.380508,0.462493,0.768443,0
0,2,0.23894,0.715552,0.086101,0
0,1,0.125114,0.819316,0.396046,0
1,2,0.408,0.150232,0.423431,0
2,2,0.253825,0.753709,0.345684,0
2,1,0.803561,0.169779,0.904861,1
2,1,0.108407,0.284174,0.649983,1
0,1,0.023949,0.601135,0.064983,0
0,2,0.298793,0.308155,0.825201,0
0,1,0.286725,0.617257,0.17953,0
0,2,0.406997,0.255612,0.562853,0
2,0,0.813931,0.772639,0.833818,0
2,2,0.855161,0.262465,0.70067,0
0,1,0.712273,0.873388,0.135709,0
0,2,0.006616,0.917243,0.134705,0
0,2,0.688851,0.917079,0.023838,0
1,0,0.415362,0.639171,0.35722,0
2,2,0.25957,0.895807,0.564459,0
2,1,0.330446,0.959124,0.481989,1
0,2,0.470133,0.946588,0.030149,0
0,2,0.676446,0.702061,0.544453,0
0,2,0.395334,0.532644,0.888403,0
0,2,0.926844,0.319476,0.961692,0
1,1,0.851402,0.7512,0.028471,0
2,0,0.548891,0.355055,0.807313,0
1,0,0.341479,0.770425,0.754422,0
1,0,0.090096,0.411036,0.828358,0
1,0,0.452239,0.910458,0.358349,0
1,0,0.889262,0.635031,0.312221,0
0,0,0.879629,0.189525,0.749763,0
2,2,0.798846,0.988432,0.236889,0
1,1,0.336253,0.772571,0.39887,0
2,0,0.998156,0.662532,0.920928,0
