@relation 'if A1==0 then C=((A3>0.3)&&(A4<0.1))?1:0 else else C=(A2==0)&&(A3>0.7)?1:0'

@attribute A1 {0,1}
@attribute A2 {0,1}
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute class {0,1}

@data
0,1,0.247752,0.60784,0.308809,0
1,0,0.724762,0.682984,0.305653,1
0,0,0.449028,0.30133,0.834583,0
1,0,0.048314,0.80939,0.957801,0
1,0,0.19426,0.592983,0.404315,0
1,1,0.959541,0.550964,0.195396,0
0,0,0.601584,0.170387,0.56405,0
0,0,0.942147,0.622837,0.733634,0
1,0,0.547524,0.869697,0.660248,0
0,0,0.45395,0.197238,0.797526,0
0,0,0.420701,0.263315,0.526197,0
1,1,0.943183,0.79593,0.826925,0
1,0,0.11396,0.496254,0.500447,0
0,0,0.9239,0.308196,0.130468,0
1,0,0.295595,0.260967,0.539164,0
0,1,0.441672,0.182957,0.43236,0
1,0,0.145741,0.263582,0.529974,0
1,0,0.630242,0.670794,0.77931,0
1,1,0.18166,0.970135,0.901423,0
1,0,0.067904,0.39146,0.699548,0
1,0,0.050092,0.392995,0.91474,0
1,1,0.633571,0.171086,0.441966,0
0,0,0.963442,0.076792,0.741254,1
0,0,0.709824,0.680203,0.259589,0
1,0,0.98019,0.739598,0.39093,1
1,0,0.134584,0.761467,0.054301,0
0,1,0.462116,0.516672,0.539423,0
1,0,0.843572,0.770128,0.863899,1
0,0,0.61888,0.816702,0.28035,0
0,1,0.829557,0.769807,0.070791,0
0,0,0.113995,0.138375,0.236854,0
0,1,0.857014,0.992772,0.345136,0
0,0,0.7486,0.09039,0.435692,1
0,1,0.37561,0.752782,0.032949,0
1,0,0.456941,0.421108,0.96503,0
0,0,0.664514,0.607831,0.368906,0
1,0,0.389416,0.283388,0.99379,0
1,1,0.381662,0.331054,0.769667,0
1,0,0.078146,0.75236,0.96911,0
1,0,0.185623,0.435052,0.859935,0
1,1,0.381786,0.873697,0.175294,0
1,0,0.818544,0.085568,0.441774,1
0,0,0.599612,0.170178,0.73221,0
1,1,0.190996,0.165346,0.557703,0
1,0,0.291642,0.57599,0.135815,0
0,1,0.375531,0.642038,0.167555,0
0,1,0.606756,0.53043,0.654025,0
0,1,0.605788,0.842,0.884053,0
1,1,0.422612,0.352544,0.046415,0
0,0,0.080571,0.524875,0.146596,0
0,0,0.160914,0.771308,0.88796,0
0,1,0.603923,0.035089,0.189102,1
0,1,0.53368,0.415541,0.160428,0
0,1,0.447799,0.222072,0.036275,0
1,0,0.678128,0.315506,0.098138,0
1,0,0.726065,0.170669,0.4818,1
0,0,0.580309,0.753846,0.608969,0
1,1,0.51846,0.169234,0.828365,0
0,1,0.504445,0.674941,0.96116,0
1,0,0.809774,0.321047,0.947783,1
1,0,0.423023,0.944909,0.059047,0
0,0,0.420131,0.033761,0.622616,1
1,1,0.472052,0.00351,0.20719,0
0,0,0.732228,0.513422,0.909707,0
1,0,0.979681,0.39623,0.166107,1
1,1,0.484215,0.759287,0.499878,0
1,1,0.080953,0.680319,0.870933,0
0,0,0.834094,0.2714,0.394013,0
1,1,0.736135,0.700881,0.956861,0
1,1,0.532925,0.315847,0.159219,0
1,0,0.717441,0.998987,0.205301,1
0,1,0.417504,0.667357,0.133168,0
1,1,0.874722,0.487824,0.888683,0
0,0,0.674535,0.992842,0.101652,0
0,1,0.493536,0.688005,0.399018,0
1,0,0.891789,0.633383,0.653646,1
0,0,0.530972,0.000365,0.348405,1
0,0,0.829477,0.369713,0.917521,0
1,1,0.870597,0.292851,0.83418,0
1,0,0.977514,0.654473,0.077511,1
1,1,0.846186,0.644815,0.776203,0
0,0,0.249868,0.803349,0.665243,0
0,1,0.215728,0.412423,0.120709,0
0,0,0.872533,0.249895,0.399214,0
0,1,0.54698,0.916502,0.429396,0
0,0,0.491374,0.381601,0.416019,0
1,0,0.831137,0.400546,0.551922,1
1,0,0.433206,0.837117,0.289286,0
0,0,0.752636,0.431561,0.036291,0
1,0,0.648838,0.808864,0.782294,0
0,0,0.794521,0.417714,0.938878,0
1,0,0.22955,0.667411,0.922864,0
1,1,0.587076,0.270459,0.231841,0
1,0,0.175896,0.61257,0.647165,0
0,0,0.152604,0.6489,0.000893,0
1,1,0.795061,0.523237,0.933558,0
1,1,0.954494,0.473015,0.714711,0
1,0,0.27383,0.388503,0.367584,0
0,1,0.620329,0.090162,0.615618,1
1,1,0.510059,0.774711,0.35194,0
0,1,0.526162,0.314694,0.51947,0
0,1,0.656225,0.538215,0.436143,0
1,0,0.954805,0.549958,0.26426,1
1,0,0.331849,0.205973,0.30297,0
1,1,0.580649,0.94027,0.65796,0
1,0,0.473503,0.093435,0.954363,0
1,1,0.595952,0.410492,0.946041,0
0,1,0.015663,0.741962,0.307985,0
0,1,0.840691,0.033466,0.650506,1
1,0,0.315219,0.770186,0.29484,0
1,0,0.994899,0.250062,0.68069,1
0,1,0.557221,0.832114,0.264379,0
0,1,0.857122,0.459984,0.14048,0
1,1,0.498031,0.349445,0.010269,0
0,0,0.286545,0.639317,0.468753,0
1,1,0.330968,0.77969,0.559943,0
1,0,0.803828,0.236376,0.864823,1
0,0,0.293553,0.841544,0.384263,0
1,1,0.604267,0.292481,0.236734,0
1,1,0.797417,0.743962,0.31882,0
1,0,0.767342,0.748481,0.738511,1
1,1,0.352833,0.658079,0.012074,0
0,1,0.382651,0.279013,0.857541,0
0,0,0.708702,0.487164,0.472348,0
0,1,0.740723,0.87072,0.702502,0
0,1,0.342992,0.187974,0.448702,0
1,1,0.448197,0.181853,0.806456,0
0,1,0.453374,0.189127,0.20061,0
1,1,0.56356,0.5213,0.282617,0
0,1,0.72659,0.753434,0.267581,0
0,0,0.558299,0.925296,0.388814,0
0,1,0.549621,0.80973,0.29927,0
0,1,0.98844,0.228435,0.510835,0
0,0,0.685591,0.906887,0.834918,0
1,1,0.315422,0.488722,0.75781,0
1,1,0.320506,0.542777,0.191342,0
1,0,0.898924,0.47898,0.970919,1
0,0,0.419317,0.42159,0.722925,0
1,1,0.056228,0.871799,0.12931,0
0,0,0.465494,0.874625,0.624811,0
0,1,0.455068,0.973411,0.246796,0
1,1,0.429589,0.126456,0.95963,0
1,1,0.394525,0.482469,0.695312,0
0,1,0.579447,0.636897,0.574572,0
1,0,0.599753,0.419859,0.975065,0
1,0,0.946281,0.939745,0.243564,1
1,1,0.582243,0.580916,0.738614,0
1,1,0.663422,0.224798,0.500931,0
0,1,0.922542,0.164973,0.032015,0
1,0,0.342796,0.066603,0.838588,0
0,0,0.74426,0.530894,0.358542,0
1,0,0.321036,0.841062,0.906975,0
1,0,0.347544,0.780662,0.120966,0
0,1,0.243542,0.342066,0.107252,0
0,1,0.34075,0.384202,0.031015,0
1,0,0.639806,0.220274,0.083373,0
1,1,0.487711,0.703282,0.167287,0
1,0,0.034232,0.123966,0.540509,0
1,0,0.91481,0.754751,0.945985,1
1,1,0.71882,0.789272,0.031745,0
0,1,0.790234,0.155677,0.476335,0
1,1,0.6509,0.969289,0.697266,0
1,1,0.293501,0.025603,0.691232,0
1,1,0.422212,0.626593,0.816487,0
0,1,0.786183,0.872464,0.563646,0
0,1,0.844822,0.562897,0.679167,0
0,0,0.927018,0.675497,0.383771,0
0,0,0.212367,0.897373,0.010026,0
0,1,0.852254,0.595279,0.927053,0
1,1,0.598024,0.009109,0.634172,0
1,1,0.973566,0.910808,0.788541,0
0,1,0.847439,0.65985,0.467714,0
0,1,0.893473,0.907234,0.797033,0
1,1,0.997913,0.6445,0.306904,0
1,1,0.066618,0.844561,0.308829,0
0,0,0.314653,0.065604,0.396158,1
0,0,0.262914,0.734598,0.074398,0
1,1,0.669549,0.984381,0.834404,0
0,1,0.436581,0.175993,0.983832,0
0,0,0.614063,0.007872,0.562535,1
0,1,0.047997,0.758803,0.243593,0
1,0,0.810398,0.275754,0.822851,1
0,0,0.200502,0.692389,0.785978,0
0,0,0.906826,0.210785,0.532509,0
1,0,0.572626,0.053107,0.035167,0
1,1,0.974931,0.396169,0.233951,0
1,1,0.181291,0.939244,0.574133,0
1,1,0.097728,0.597059,0.020636,0
1,0,0.590424,0.48584,0.00263,0
0,1,0.015233,0.510741,0.759146,0
1,1,0.57205,0.085564,0.028514,0
1,0,0.133607,0.522695,0.789685,0
0,1,0.176532,0.815907,0.976724,0
1,1,0.998815,0.978672,0.16542,0
1,0,0.121428,0.347941,0.769129,0
0,1,0.167486,0.124426,0.044105,0
1,0,0.763941,0.946281,0.564256,1
0,1,0.496117,0.486028,0.558419,0
1,1,0.282559,0.330275,0.641792,0
0,0,0.262631,0.589161,0.927892,0
1,0,0.115028,0.497506,0.469001,0
0,0,0.357728,0.273055,0.626764,0
1,0,0.940945,0.285382,0.844201,1
0,1,0.491447,0.624374,0.558409,0
0,1,0.269944,0.715762,0.428753,0
1,1,0.985135,0.622217,0.70583,0
1,0,0.915796,0.610416,0.159359,1
0,1,0.120982,0.78439,0.005239,0
1,1,0.670756,0.738848,0.985488,0
0,1,0.138859,0.477229,0.929954,0
1,0,0.414647,0.849931,0.064525,0
1,1,0.070035,0.589717,0.75696,0
1,1,0.723689,0.408452,0.134692,0
1,1,0.524122,0.173696,0.82894,0
0,1,0.012711,0.098598,0.891157,0
0,0,0.972233,0.565078,0.50875,0
0,0,0.031557,0.138399,0.135239,0
0,1,0.746714,0.778592,0.467873,0
0,0,0.526246,0.969964,0.524766,0
1,0,0.985124,0.416504,0.550028,1
1,0,0.404448,0.826077,0.402843,0
1,1,0.740551,0.458638,0.628706,0
0,0,0.353343,0.228357,0.353329,0
1,1,0.947251,0.568829,0.633882,0
0,1,0.538947,0.428052,0.457928,0
0,0,0.43342,0.626779,0.587719,0
1,0,0.465872,0.767904,0.298882,0
1,1,0.60333,0.192166,0.968804,0
1,0,0.944678,0.610909,0.352882,1
0,0,0.238709,0.351257,0.754863,0
1,0,0.252942,0.865833,0.799158,0
1,1,0.392055,0.659406,0.888321,0
1,1,0.291628,0.834647,0.863988,0
1,1,0.938475,0.653443,0.809197,0
0,1,0.839066,0.53662,0.544582,0
0,0,0.721759,0.096511,0.825372,1
0,0,0.852759,0.328504,0.999964,0
0,1,0.656954,0.868373,0.988991,0
1,0,0.329344,0.369211,0.620683,0
0,1,0.746012,0.313358,0.445835,0
0,0,0.123572,0.67787,0.051856,0
0,0,0.913707,0.196103,0.875779,0
1,1,0.669299,0.441476,0.456969,0
0,1,0.394471,0.935107,0.179394,0
0,1,0.013813,0.155971,0.488159,0
1,1,0.191829,0.932297,0.348535,0
0,0,0.448638,0.774193,0.640496,0
0,0,0.813644,0.992544,0.925975,0
1,1,0.226214,0.505336,0.48437,0
0,0,0.059238,0.633085,0.377307,0
1,0,0.026034,0.311301,0.215894,0
1,0,0.427951,0.574585,0.412268,0
1,1,0.563144,0.601547,0.767804,0
0,1,0.639814,0.642089,0.975074,0
0,1,0.806136,0.593795,0.563285,0
1,0,0.543335,0.39709,0.525395,0
0,0,0.934275,0.315609,0.75633,0
0,1,0.146218,0.986592,0.932241,0
0,1,0.360371,0.131579,0.321554,0
0,1,0.783872,0.299383,0.95956,0
0,0,0.776833,0.931272,0.673795,0
1,1,0.257498,0.635201,0.920107,0
1,0,0.349694,0.970738,0.106624,0
1,1,0.676219,0.743313,0.676582,0
1,1,0.444753,0.669968,0.435273,0
1,0,0.352134,0.500936,0.167808,0
1,1,0.880302,0.103116,0.962869,0
1,1,0.377425,0.359476,0.002471,0
1,0,0.874005,0.228531,0.611842,1
1,0,0.990959,0.371548,0.19164,1
0,1,0.002417,0.170728,0.580563,0
0,0,0.878521,0.46113,0.659765,0
0,0,0.488611,0.743678,0.70748,0
1,1,0.584447,0.152953,0.986348,0
0,0,0.547616,0.379494,0.313161,0
0,1,0.009495,0.22861,0.669136,0
1,1,0.875325,0.262256,0.30974,0
0,1,0.875115,0.422033,0.674862,0
1,1,0.391762,0.65489,0.935537,0
0,1,0.220643,0.955505,0.843795,0
0,0,0.224699,0.61756,0.411253,0
0,1,0.718365,0.301647,0.85614,0
1,1,0.528465,0.84657,0.897675,0
1,0,0.420976,0.342584,0.546534,0
1,1,0.912221,0.589557,0.340662,0
1,0,0.653851,0.093559,0.790186,0
1,0,0.042086,0.219654,0.54813,0
0,1,0.116269,0.326446,0.481776,0
0,0,0.875427,0.36064,0.289491,0
0,0,0.924511,0.934077,0.114977,0
1,1,0.179651,0.557304,0.427472,0
1,0,0.707489,0.337095,0.553782,1
0,1,0.631398,0.568581,0.37552,0
0,0,0.921684,0.97256,0.001936,0
1,1,0.237667,0.942357,0.264223,0
1,1,0.084778,0.192091,0.237224,0
1,0,0.87374,0.704648,0.543596,1
0,1,0.512281,0.214541,0.524782,0
0,1,0.902638,0.685217,0.744214,0
0,0,0.582806,0.054701,0.477601,1
1,1,0.589152,0.207357,0.371428,0
0,0,0.337757,0.219082,0.540959,0
1,1,0.013227,0.920862,0.46906,0
1,1,0.95024,0.009412,0.866533,0
0,1,0.540905,0.361168,0.020742,0
0,0,0.964673,0.294059,0.565547,0
1,1,0.447336,0.109735,0.770395,0
0,0,0.229237,0.840404,0.720734,0
1,1,0.780018,0.02443,0.153286,0
1,0,0.712942,0.693441,0.954454,1
1,0,0.978979,0.045458,0.203763,1
1,0,0.340271,0.537077,0.733538,0
1,1,0.564663,0.282196,0.616535,0
1,1,0.090357,0.587217,0.206861,0
0,1,0.497687,0.996715,0.609519,0
0,1,0.723282,0.895414,0.064096,0
1,0,0.694299,0.347052,0.095521,0
1,1,0.020831,0.247496,0.346286,0
0,0,0.937259,0.291325,0.597821,0
0,1,0.598044,0.334987,0.081951,0
0,0,0.797257,0.414909,0.7251,0
1,0,0.46878,0.973377,0.145332,0
1,0,0.621078,0.987426,0.190787,0
1,1,0.274813,0.708595,0.49344,0
1,1,0.548986,0.72272,0.861028,0
1,1,0.633397,0.762566,0.42107,0
1,0,0.497732,0.269862,0.137095,0
1,0,0.470723,0.445028,0.24145,0
1,1,0.142883,0.751412,0.818621,0
1,0,0.614082,0.629304,0.746165,0
0,1,0.913619,0.859283,0.102801,0
0,1,0.768084,0.835159,0.391318,0
0,1,0.586617,0.369826,0.404319,0
1,0,0.332107,0.766017,0.695318,0
0,1,0.148241,0.027131,0.53686,0
0,1,0.187612,0.647569,0.193208,0
1,0,0.554083,0.724253,0.488372,0
0,0,0.533601,0.450226,0.177182,0
0,0,0.923308,0.771585,0.510828,0
1,0,0.342835,0.5421,0.645115,0
1,1,0.586591,0.843228,0.695938,0
0,1,0.895268,0.708559,0.488908,0
0,1,0.488308,0.327725,0.239425,0
1,1,0.791284,0.938238,0.170631,0
1,0,0.406624,0.248476,0.529258,0
0,1,0.606754,0.266372,0.473571,0
1,1,0.683128,0.459572,0.302154,0
1,0,0.003776,0.089938,0.471949,0
1,0,0.983487,0.340495,0.875146,1
1,1,0.312389,0.234276,0.56018,0
1,0,0.582326,0.912328,0.80585,0
0,1,0.834994,0.119495,0.221102,0
0,0,0.772378,0.961011,0.899915,0
1,1,0.960073,0.312008,0.521642,0
0,0,0.936095,0.990061,0.854054,0
1,0,0.496739,0.670268,0.011199,0
0,0,0.2369,0.32462,0.787933,0
0,1,0.926334,0.025427,0.497921,1
0,0,0.639474,0.467241,0.721304,0
1,0,0.809638,0.65156,0.904506,1
0,0,0.359755,0.458163,0.640382,0
0,1,0.764175,0.654005,0.199866,0
0,0,0.884294,0.94194,0.068918,0
0,0,0.939769,0.268683,0.985465,0
1,1,0.347341,0.388991,0.117368,0
1,0,0.054056,0.054047,0.233528,0
1,1,0.477381,0.294178,0.383588,0
1,0,0.913549,0.157196,0.554309,1
1,1,0.141197,0.581996,0.079395,0
0,1,0.128453,0.536979,0.165489,0
0,0,0.043933,0.124824,0.571052,0
0,0,0.947444,0.972561,0.980719,0
0,1,0.662719,0.54038,0.563331,0
1,0,0.886686,0.322374,0.286641,1
0,1,0.476576,0.918591,0.294355,0
1,1,0.028408,0.224898,0.776983,0
1,0,0.937287,0.056382,0.913309,1
1,0,0.519261,0.85202,0.02499,0
0,1,0.038445,0.199126,0.209697,0
0,1,0.236698,0.493287,0.146448,0
0,0,0.369948,0.325749,0.778651,0
0,0,0.719765,0.424143,0.607503,0
1,0,0.982755,0.124812,0.722557,1
0,0,0.014551,0.405017,0.115555,0
0,0,0.476983,0.023509,0.988712,1
1,0,0.877382,0.186052,0.876671,1
1,1,0.411673,0.810845,0.262797,0
1,0,0.952435,0.92241,0.366556,1
0,1,0.316203,0.478652,0.018686,0
0,1,0.81439,0.508769,0.129351,0
1,0,0.363889,0.156305,0.359658,0
1,1,0.688957,0.543342,0.053061,0
0,0,0.703525,0.281615,0.870729,0
1,1,0.860553,0.158853,0.463668,0
0,1,0.793165,0.104342,0.986031,0
1,1,0.201206,0.991284,0.201813,0
0,1,0.054354,0.011,0.711374,0
1,1,0.440069,0.480457,0.394106,0
1,1,0.179212,0.069289,0.736133,0
0,1,0.099193,0.846683,0.781686,0
0,0,0.345538,0.27474,0.529074,0
0,1,0.886841,0.004759,0.425644,1
1,1,0.997614,0.726388,0.401664,0
1,1,0.531245,0.353722,0.154629,0
1,0,0.257123,0.925989,0.404782,0
1,0,0.900052,0.514267,0.864651,1
0,0,0.16712,0.478028,0.418791,0
0,1,0.9566,0.324973,0.413368,0
0,0,0.022868,0.135269,0.723862,0
0,0,0.904631,0.606095,0.387465,0
0,0,0.890469,0.684764,0.471728,0
0,1,0.347127,0.661186,0.056937,0
1,0,0.894474,0.977966,0.799197,1
1,1,0.589933,0.221163,0.786968,0
1,1,0.009009,0.180069,0.258457,0
0,1,0.342004,0.504432,0.557655,0
1,1,0.406666,0.330062,0.923229,0
0,0,0.06503,0.43536,0.873129,0
1,0,0.101754,0.674701,0.050079,0
1,0,0.497348,0.45005,0.631967,0
1,1,0.818791,0.155003,0.820773,0
1,1,0.390291,0.044088,0.715433,0
1,0,0.076077,0.399693,0.20753,0
0,0,0.047223,0.556316,0.442589,0
1,1,0.203281,0.710926,0.834771,0
1,1,0.722446,0.113184,0.283234,0
1,0,0.920126,0.736428,0.25785,1
1,0,0.523086,0.110476,0.53069,0
0,1,0.652349,0.809975,0.943784,0
0,0,0.944162,0.717075,0.064528,0
1,1,0.616141,0.637888,0.476963,0
0,0,0.165669,0.235791,0.004403,0
0,1,0.981459,0.020243,0.882857,1
0,0,0.439144,0.539119,0.424265,0
0,0,0.949194,0.357123,0.176839,0
1,0,0.306453,0.456412,0.393708,0
0,0,0.12164,0.615922,0.218492,0
0,1,0.620118,0.869455,0.30027,0
0,0,0.08748,0.367097,0.052197,0
1,1,0.795304,0.275451,0.621808,0
0,1,0.112408,0.152506,0.213825,0
1,0,0.919544,0.802257,0.327979,1
1,1,0.358146,0.380538,0.005356,0
0,1,0.106492,0.666265,0.739384,0
1,0,0.233051,0.771463,0.711687,0
0,0,0.211733,0.107162,0.634626,0
0,0,0.596738,0.059039,0.837557,1
1,0,0.967255,0.128022,0.420656,1
1,0,0.342244,0.72256,0.061111,0
1,0,0.050054,0.328735,0.349174,0
1,0,0.808698,0.337588,0.071076,1
1,0,0.221212,0.613772,0.728984,0
1,0,0.93446,0.13206,0.316907,1
1,1,0.674224,0.153187,0.336202,0
0,0,0.64794,0.283885,0.948677,0
0,1,0.163346,0.202782,0.324754,0
1,1,0.766351,0.741331,0.552325,0
1,1,0.470207,0.973153,0.780118,0
1,0,0.390413,0.061177,0.345401,0
1,0,0.76395,0.858592,0.109613,1
1,1,0.15725,0.1929,0.141382,0
0,0,0.449035,0.879214,0.020487,0
0,0,0.659614,0.869057,0.922454,0
1,1,0.035846,0.990217,0.278622,0
1,1,0.225192,0.449813,0.290321,0
0,0,0.350899,0.01092,0.469926,1
1,1,0.146409,0.698544,0.353894,0
1,0,0.292325,0.816173,0.885729,0
0,1,0.383294,0.099184,0.926736,1
1,1,0.177167,0.310443,0.53293,0
1,1,0.957091,0.355946,0.86408,0
1,0,0.192709,0.719463,0.317955,0
0,0,0.391099,0.612102,0.290283,0
1,1,0.305494,0.23858,0.187157,0
1,1,0.021487,0.484422,0.627292,0
0,0,0.278074,0.876391,0.520014,0
1,1,0.131434,0.109608,0.210463,0
1,1,0.852009,0.935673,0.288127,0
0,0,0.196981,0.242818,0.800676,0
1,0,0.16158,0.443046,0.413599,0
0,1,0.065573,0.818258,0.104854,0
1,1,0.609584,0.639141,0.71392,0
0,1,0.314725,0.888267,0.087643,0
0,1,0.656057,0.490531,0.714384,0
1,0,0.007982,0.188795,0.185224,0
1,0,0.712474,0.90463,0.178419,1
1,0,0.430876,0.752204,0.761064,0
0,1,0.895858,0.693472,0.264794,0
0,0,0.45662,0.597774,0.219357,0
1,0,0.155191,0.319429,0.909769,0
0,1,0.968549,0.998869,0.014097,0
0,0,0.9407,0.496107,0.071922,0
1,0,0.215784,0.654498,0.46299,0
0,1,0.427206,0.944614,0.415153,0
0,1,0.265308,0.111036,0.351201,0
