@relation 'Non Linear trigonometric function: sin(2*PI*A1) + A2 - A3 = R' 

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute class numeric

@data
0.673647,0.075283,0.723306,0.895042,0.557524,-1.535138
0.612153,0.789246,0.912354,0.776866,0.969843,-0.770894
0.050116,0.465831,0.00631,0.936433,0.902224,0.769233
0.347158,0.806346,0.895183,0.194146,0.791097,0.730546
0.930437,0.497945,0.543535,0.951905,0.652005,-0.468886
0.266181,0.743257,0.453616,0.951642,0.685792,1.284477
0.160219,0.444149,0.413685,0.78479,0.929642,0.87553
0.521694,0.721367,0.886974,0.178208,0.621528,-0.301493
0.711009,0.22009,0.471439,0.452406,0.048272,-1.221489
0.323593,0.173795,0.353901,0.723288,0.748946,0.714878
0.434427,0.509537,0.726501,0.374509,0.067159,0.183485
0.295271,0.46337,0.767438,0.680209,0.168901,0.655749
0.693595,0.416575,0.029307,0.913147,0.039342,-0.550586
0.333204,0.717284,0.233671,0.396963,0.470627,1.350044
0.043882,0.683015,0.908001,0.648862,0.021427,0.047249
0.632395,0.49782,0.187384,0.315207,0.54556,-0.428752
0.373977,0.246668,0.141761,0.12234,0.291486,0.816544
0.958396,0.964001,0.9743,0.838443,0.784554,-0.268738
0.158958,0.370832,0.472971,0.187219,0.702151,0.738663
0.251292,0.551295,0.613726,0.311943,0.13724,0.937536
0.126733,0.005965,0.427959,0.798562,0.870724,0.29277
0.52795,0.859528,0.528266,0.069533,0.97237,0.156549
0.933267,0.662914,0.284068,0.354702,0.493381,-0.028272
0.549189,0.925276,0.532564,0.163861,0.501777,0.088544
0.69388,0.298334,0.868725,0.423733,0.560763,-1.508865
0.284669,0.724573,0.667753,0.72308,0.195404,1.033189
0.069181,0.405198,0.761236,0.328406,0.570471,0.065077
0.239503,0.043132,0.09234,0.072166,0.051525,0.948618
0.274653,0.23585,0.075555,0.096651,0.979131,1.148322
0.805582,0.531239,0.186945,0.60357,0.428499,-0.595342
0.920367,0.386341,0.895713,0.374364,0.441816,-0.989104
0.022867,0.173553,0.995809,0.489903,0.97912,-0.67907
0.117697,0.566295,0.506645,0.160664,0.757023,0.733576
0.240357,0.723258,0.761792,0.389358,0.845884,0.959631
0.267465,0.449011,0.281442,0.484775,0.606396,1.161555
0.864904,0.126246,0.466181,0.319234,0.918433,-1.090444
0.400733,0.925628,0.749447,0.172523,0.963448,0.760235
0.593678,0.173356,0.265722,0.458866,0.569382,-0.647559
0.739953,0.711952,0.354209,0.626632,0.586293,-0.640266
0.610869,0.724489,0.535619,0.213456,0.771046,-0.452752
0.22281,0.116961,0.419979,0.499183,0.025526,0.682424
0.262656,0.832835,0.84079,0.92561,0.95588,0.988884
0.350436,0.371234,0.16265,0.400732,0.617809,1.015988
0.730787,0.024171,0.733417,0.99101,0.973298,-1.701968
0.730522,0.4279,0.315999,0.455309,0.624348,-0.880619
0.431984,0.246617,0.430941,0.225721,0.273806,0.230142
0.756965,0.737583,0.285276,0.864143,0.965416,-0.546735
0.958407,0.570256,0.486487,0.380618,0.229949,-0.174602
0.752139,0.514729,0.204315,0.426472,0.429577,-0.689495
0.727362,0.381416,0.797565,0.016648,0.697497,-1.40605
0.67471,0.261402,0.953987,0.629562,0.159751,-1.582763
0.463296,0.459112,0.186425,0.184869,0.397697,0.501264
0.822354,0.304759,0.021931,0.861462,0.076024,-0.615601
0.731856,0.145366,0.257251,0.717049,0.03365,-1.105394
0.320167,0.298084,0.047065,0.121615,0.453967,1.155399
0.977604,0.60899,0.925252,0.473965,0.765301,-0.456517
0.145426,0.697273,0.326385,0.361931,0.481721,1.162681
0.580166,0.564334,0.507599,0.745369,0.485693,-0.425931
0.889295,0.273432,0.373421,0.042959,0.442219,-0.74082
0.98752,0.430906,0.356047,0.602027,0.446766,-0.003474
0.86575,0.578835,0.542554,0.348498,0.459539,-0.710704
0.862421,0.82334,0.93921,0.39844,0.059732,-0.876596
0.845359,0.722486,0.584935,0.682199,0.089685,-0.688261
0.694166,0.038537,0.99502,0.675263,0.980025,-1.895576
0.992456,0.810359,0.921353,0.939706,0.583203,-0.158379
0.491939,0.28089,0.770414,0.351456,0.919848,-0.438897
0.222931,0.394782,0.124976,0.680951,0.385481,1.255378
0.949637,0.238238,0.548194,0.59446,0.50578,-0.621142
0.458402,0.391144,0.150187,0.7437,0.433588,0.49936
0.020499,0.119706,0.186058,0.956946,0.110863,0.062089
0.241421,0.24504,0.848784,0.268985,0.447943,0.394803
0.781138,0.799082,0.518703,0.943681,0.089656,-0.700543
0.083993,0.959236,0.235672,0.232194,0.672469,1.227148
0.120042,0.509255,0.412624,0.872958,0.583305,0.781369
0.26466,0.660504,0.335127,0.774255,0.186202,1.321138
0.429649,0.917887,0.429823,0.80272,0.845516,0.915836
0.662511,0.147773,0.616033,0.242311,0.868439,-1.320938
0.591294,0.023635,0.319188,0.059392,0.378134,-0.838228
0.542478,0.714655,0.448724,0.418704,0.552631,0.00219
0.04925,0.365452,0.484199,0.022763,0.518802,0.185786
0.986222,0.083619,0.453802,0.934063,0.633496,-0.456643
0.307671,0.582792,0.697207,0.84652,0.157919,0.820648
0.2259,0.581701,0.4092,0.021084,0.007644,1.161059
0.339242,0.527781,0.371333,0.622895,0.095951,1.003319
0.391272,0.487415,0.708793,0.219758,0.418845,0.409868
0.956918,0.365705,0.841843,0.600974,0.006479,-0.743535
0.859454,0.497273,0.474879,0.244653,0.061509,-0.750302
0.413413,0.439869,0.233252,0.739463,0.819449,0.724215
0.314464,0.41329,0.897046,0.276311,0.264733,0.43533
0.303299,0.981097,0.433515,0.492046,0.560632,1.492029
0.922307,0.807945,0.358515,0.450437,0.657241,-0.019569
0.149283,0.94964,0.502386,0.991029,0.707798,1.253614
0.426266,0.65181,0.403307,0.252433,0.901704,0.69539
0.959745,0.674388,0.00058,0.994935,0.085525,0.423566
0.014309,0.715699,0.657087,0.045863,0.714313,0.148394
0.104869,0.345939,0.436006,0.208506,0.305627,0.522188
0.131952,0.211375,0.832808,0.6899,0.859422,0.115877
0.332215,0.499019,0.432563,0.057586,0.05912,0.935971
0.963708,0.293162,0.899093,0.453914,0.364817,-0.831988
0.841516,0.137005,0.688214,0.223259,0.921446,-1.390396
0.616568,0.091098,0.162495,0.491559,0.654251,-0.740068
0.477651,0.185936,0.108016,0.304105,0.191787,0.217882
0.470236,0.221433,0.290295,0.46956,0.281906,0.117061
0.148546,0.174652,0.183305,0.805377,0.048985,0.79496
0.149453,0.762299,0.38254,0.488491,0.698102,1.186752
0.102216,0.906963,0.202129,0.250218,0.573527,1.303827
0.890378,0.484537,0.872677,0.818075,0.024729,-1.023733
0.228958,0.984408,0.883417,0.899958,0.012799,1.092264
0.060328,0.386139,0.905879,0.784679,0.298552,-0.149699
0.818162,0.245913,0.646404,0.265074,0.814213,-1.310174
0.4211,0.943026,0.601406,0.183937,0.504743,0.817308
0.375142,0.983176,0.778762,0.021191,0.129795,0.910889
0.651513,0.811462,0.266666,0.089815,0.004054,-0.269772
0.075469,0.465741,0.026182,0.92871,0.62134,0.896172
0.243954,0.303957,0.790865,0.839383,0.515228,0.512371
0.039548,0.243485,0.570302,0.032167,0.835573,-0.080881
0.31962,0.819812,0.527981,0.189293,0.588104,1.197672
0.888541,0.590684,0.421562,0.505784,0.245127,-0.475336
0.153388,0.50549,0.483393,0.268271,0.758937,0.843443
0.487465,0.597232,0.062618,0.562758,0.287921,0.613293
0.325102,0.913675,0.374762,0.545214,0.162486,1.429628
0.588579,0.909256,0.823192,0.483741,0.612406,-0.442206
0.811262,0.941521,0.553133,0.853758,0.958302,-0.53844
0.407565,0.161807,0.238783,0.998601,0.929573,0.471704
0.969336,0.179335,0.079858,0.773179,0.262299,-0.091999
0.348845,0.247122,0.286684,0.50733,0.768597,0.7737
0.043983,0.265301,0.772431,0.777421,0.438206,-0.234283
0.950566,0.817826,0.349443,0.311092,0.368277,0.162751
0.416452,0.397372,0.399273,0.396873,0.254224,0.499264
0.152898,0.758305,0.42783,0.581472,0.451156,1.15006
0.529335,0.730666,0.639531,0.76277,0.033298,-0.092137
0.667362,0.770206,0.114879,0.991495,0.714471,-0.212877
0.030909,0.621631,0.977066,0.84593,0.084542,-0.162449
0.204984,0.038822,0.20557,0.110736,0.228257,0.793517
0.806998,0.15552,0.49384,0.187732,0.289982,-1.274875
0.725199,0.083116,0.311691,0.00167,0.205321,-1.216458
0.891858,0.901643,0.021051,0.132288,0.204709,0.252208
0.517092,0.078778,0.190608,0.19623,0.653036,-0.219014
0.789902,0.624416,0.328821,0.388515,0.70759,-0.673141
0.593929,0.994383,0.59484,0.959588,0.538634,-0.156962
0.091635,0.683784,0.847344,0.016226,0.489815,0.380914
0.548819,0.937105,0.674806,0.619504,0.306617,-0.039651
0.852996,0.985561,0.752627,0.68138,0.19397,-0.564877
0.114129,0.886205,0.391148,0.739714,0.841094,1.152256
0.528228,0.693109,0.384988,0.755489,0.099065,0.13169
0.324019,0.047536,0.03998,0.108104,0.4322,0.901344
0.131648,0.042305,0.74286,0.739186,0.997586,0.035462
0.48483,0.016578,0.091928,0.28652,0.602524,0.019821
0.1604,0.770594,0.881271,0.719397,0.517444,0.734994
0.402318,0.745091,0.774416,0.798696,0.097888,0.546614
0.873847,0.090146,0.194396,0.476185,0.12142,-0.816463
0.240829,0.499631,0.57031,0.71377,0.221358,0.92766
0.109161,0.219675,0.854039,0.244559,0.464019,-0.001012
0.443931,0.939244,0.401435,0.291225,0.467481,0.882858
0.558492,0.107497,0.767988,0.51739,0.623355,-1.019788
0.728044,0.563079,0.252892,0.692921,0.026197,-0.680312
0.56056,0.701282,0.799216,0.109778,0.954877,-0.469325
0.872814,0.853116,0.366531,0.321358,0.806363,-0.230168
0.016513,0.471974,0.212415,0.657936,0.263419,0.363125
0.93009,0.807343,0.585715,0.720873,0.764349,-0.20364
0.152343,0.608194,0.279898,0.914972,0.567475,1.145878
0.316039,0.397451,0.618117,0.868512,0.30368,0.694476
0.972199,0.543633,0.154217,0.453228,0.670139,0.215624
0.75023,0.043357,0.751166,0.100472,0.58044,-1.707807
0.410783,0.147374,0.79782,0.462411,0.868237,-0.118781
0.076383,0.05379,0.211598,0.463035,0.652369,0.303911
0.259047,0.832629,0.326618,0.222235,0.566459,1.504396
0.010086,0.294941,0.915253,0.366584,0.446679,-0.556985
0.844028,0.063069,0.278624,0.958285,0.036493,-1.046053
0.880469,0.103189,0.767508,0.558669,0.5952,-1.346716
0.457587,0.750935,0.342994,0.294175,0.620056,0.671287
0.489966,0.716605,0.113808,0.446229,0.851079,0.665798
0.494626,0.043778,0.089329,0.478615,0.945431,-0.011791
0.536393,0.65496,0.021657,0.095193,0.317839,0.406627
0.852079,0.136271,0.410326,0.282918,0.163582,-1.075325
0.305407,0.49896,0.121509,0.053165,0.300923,1.317462
0.106394,0.372826,0.249491,0.675721,0.344479,0.743141
0.932649,0.204374,0.018689,0.791211,0.649056,-0.224978
0.408612,0.831114,0.824321,0.533792,0.367252,0.549961
0.790472,0.311464,0.289242,0.685481,0.855974,-0.945619
0.569615,0.30511,0.897035,0.139959,0.327614,-1.015513
0.014227,0.37887,0.720231,0.278296,0.513525,-0.252091
0.939076,0.600627,0.690464,0.654071,0.43937,-0.463351
0.840616,0.46598,0.383143,0.119188,0.469419,-0.759412
0.973557,0.981692,0.125341,0.176158,0.968356,0.690966
0.982142,0.119293,0.924728,0.915297,0.974301,-0.917402
0.733623,0.580583,0.074018,0.211299,0.079802,-0.488145
0.356366,0.774714,0.912792,0.471425,0.384256,0.646787
0.416631,0.42928,0.020114,0.005158,0.85476,0.90936
0.979241,0.785794,0.428341,0.005343,0.499882,0.227389
0.718655,0.259825,0.69706,0.262665,0.717068,-1.417904
0.02383,0.022345,0.296354,0.743853,0.208813,-0.124839
0.702015,0.333203,0.092731,0.558079,0.266496,-0.71442
0.947977,0.57746,0.294718,0.178165,0.794878,-0.03834
0.628051,0.72154,0.371902,0.36404,0.021629,-0.370892
0.168974,0.074719,0.477085,0.249943,0.577313,0.470818
0.18037,0.820384,0.331146,0.094447,0.901155,1.395053
0.174969,0.21043,0.946199,0.896635,0.643661,0.155148
0.762227,0.493597,0.587805,0.098856,0.806125,-1.091258
0.829894,0.905275,0.278462,0.479292,0.489877,-0.249816
0.291321,0.442879,0.770143,0.844988,0.378204,0.639222
0.272484,0.011109,0.539995,0.398929,0.732959,0.461152
0.652834,0.890425,0.051672,0.964873,0.697725,0.019399
0.50473,0.235391,0.864311,0.757763,0.521076,-0.658637
0.801656,0.912919,0.819588,0.755934,0.226559,-0.85446
0.988607,0.449326,0.750084,0.896561,0.342238,-0.372278
0.350264,0.167383,0.523453,0.66098,0.898415,0.451971
0.252641,0.056139,0.155624,0.524155,0.087139,0.900378
0.340736,0.906994,0.582547,0.193845,0.695519,1.166287
0.285695,0.660628,0.63907,0.513537,0.119774,0.996514
0.106841,0.153303,0.983272,0.42652,0.93596,-0.207963
0.951194,0.026478,0.947409,0.162279,0.869121,-1.222802
0.5924,0.429365,0.044498,0.158494,0.518853,-0.163631
0.580825,0.687629,0.773962,0.273171,0.897712,-0.572622
0.940456,0.277864,0.019845,0.102255,0.55145,-0.107442
0.545798,0.626691,0.766727,0.101734,0.302846,-0.423836
0.417684,0.804479,0.320593,0.14604,0.708133,0.978342
0.902308,0.007192,0.115808,0.416667,0.64098,-0.684606
0.931585,0.067682,0.338521,0.004893,0.768752,-0.687586
0.065224,0.985935,0.21718,0.331315,0.76613,1.167192
0.253976,0.35316,0.109768,0.305708,0.553917,1.24308
0.982907,0.40343,0.495357,0.471331,0.172797,-0.199121
0.131048,0.248464,0.452343,0.536252,0.746835,0.529581
0.022056,0.499029,0.665491,0.55594,0.719802,-0.028326
0.363745,0.198973,0.122721,0.940437,0.272193,0.831553
0.983282,0.395893,0.675379,0.776335,0.273596,-0.384337
0.636506,0.560328,0.940792,0.683451,0.22789,-1.136798
0.567822,0.700175,0.642378,0.971115,0.591235,-0.355564
0.889796,0.449098,0.525171,0.715394,0.14855,-0.714484
0.618285,0.237996,0.095017,0.620237,0.110556,-0.533674
0.732641,0.26934,0.138442,0.208135,0.262273,-0.863159
0.429835,0.370075,0.252807,0.028378,0.627601,0.543985
0.214012,0.198073,0.368456,0.158027,0.603775,0.804161
0.944053,0.96264,0.392518,0.747004,0.721527,0.225792
0.983103,0.140569,0.749509,0.370594,0.415781,-0.714908
0.220209,0.517965,0.219803,0.62084,0.290776,1.280695
0.812876,0.41318,0.566488,0.159263,0.332198,-1.076279
0.955474,0.070158,0.709901,0.746066,0.449981,-0.915873
0.811727,0.326406,0.674354,0.488726,0.845375,-1.273676
0.177283,0.701346,0.921336,0.829831,0.016798,0.677438
0.655555,0.776803,0.221188,0.217715,0.547809,-0.273421
0.441446,0.228111,0.596625,0.756976,0.806725,-0.008854
0.4162,0.218662,0.280258,0.492152,0.466408,0.440942
0.775624,0.123772,0.921423,0.741852,0.320016,-1.784718
0.199158,0.983961,0.998,0.107219,0.413274,0.935369
0.249446,0.783148,0.04902,0.990544,0.219481,1.734123
0.81925,0.813902,0.451342,0.898411,0.927585,-0.544263
0.92303,0.084805,0.044416,0.869418,0.285539,-0.424597
0.200798,0.822332,0.808698,0.492766,0.923238,0.966227
0.221278,0.972041,0.848232,0.795836,0.523001,1.107568
0.480619,0.548713,0.011289,0.310968,0.259276,0.658895
0.651419,0.646314,0.995568,0.390068,0.463321,-1.163479
0.887379,0.597398,0.270631,0.770843,0.865845,-0.323258
0.578478,0.462162,0.891667,0.386226,0.840286,-0.902857
0.167469,0.875069,0.527576,0.617927,0.866476,1.216029
0.303235,0.825568,0.891299,0.75471,0.053188,0.878847
0.501579,0.106982,0.279734,0.067462,0.995193,-0.182675
0.4587,0.251126,0.651374,0.877749,0.70953,-0.143657
0.711555,0.065717,0.077182,0.555641,0.999634,-0.982432
0.215945,0.228116,0.829214,0.209658,0.052363,0.376097
0.876272,0.41727,0.559011,0.890594,0.212488,-0.843175
0.633502,0.01092,0.237559,0.989245,0.921807,-0.970494
0.868407,0.865425,0.281314,0.193054,0.95471,-0.151672
0.814462,0.792249,0.800743,0.426091,0.72548,-0.927586
0.479683,0.146543,0.224893,0.403478,0.374955,0.04896
0.173317,0.673822,0.796385,0.606375,0.551079,0.763595
0.736917,0.636224,0.800467,0.190432,0.02825,-1.160866
0.834788,0.231844,0.828401,0.736387,0.351858,-1.457975
0.319867,0.823157,0.25076,0.661247,0.329069,1.477579
0.966989,0.425526,0.128427,0.420338,0.080988,0.091167
0.097162,0.583204,0.521156,0.390251,0.683945,0.635315
0.121899,0.835729,0.195006,0.438636,0.705728,1.333918
0.199612,0.150943,0.200111,0.43552,0.89851,0.901132
0.551093,0.295327,0.477668,0.017187,0.361982,-0.497884
0.579932,0.492173,0.861982,0.408379,0.474015,-0.85119
0.070868,0.509199,0.023799,0.248854,0.132377,0.916107
0.07169,0.688044,0.751251,0.440117,0.847244,0.372157
0.658394,0.213889,0.410589,0.114908,0.367669,-1.035577
0.793371,0.161471,0.979194,0.410255,0.001968,-1.780821
0.312468,0.327126,0.266254,0.254795,0.396622,0.984828
0.659398,0.524287,0.341036,0.865757,0.284439,-0.659043
0.255096,0.746012,0.580951,0.12298,0.360907,1.164548
0.400285,0.367427,0.160739,0.179653,0.61267,0.793025
0.682939,0.408156,0.358476,0.655939,0.699764,-0.862855
0.078623,0.027567,0.717155,0.13258,0.58046,-0.215434
0.603203,0.698996,0.958028,0.832919,0.128,-0.862981
0.664095,0.766459,0.362795,0.916698,0.551328,-0.454168
0.862358,0.615741,0.417436,0.161161,0.387148,-0.562679
0.925216,0.62131,0.306552,0.676574,0.621972,-0.138026
0.057101,0.456608,0.784575,0.838344,0.393428,0.023161
0.162074,0.606532,0.664087,0.937174,0.044925,0.793684
0.317027,0.444326,0.864882,0.158714,0.900685,0.492067
0.175223,0.852925,0.082033,0.399441,0.149235,1.662532
0.882607,0.194318,0.125517,0.229396,0.387946,-0.603712
0.201419,0.496638,0.390835,0.586739,0.127764,1.059576
0.338491,0.45778,0.789637,0.672608,0.469153,0.517512
0.285597,0.71727,0.039763,0.131183,0.989941,1.652598
0.37209,0.0934,0.369331,0.208885,0.809451,0.443987
0.966874,0.765242,0.79895,0.231534,0.057258,-0.240348
0.035323,0.812216,0.18808,0.675118,0.873847,0.844261
0.079269,0.309506,0.487264,0.080665,0.231497,0.299967
0.920827,0.289625,0.451311,0.536313,0.088883,-0.638879
0.578041,0.127067,0.490147,0.140775,0.846694,-0.834013
0.103481,0.71661,0.457954,0.537063,0.378097,0.863995
0.351013,0.398308,0.08469,0.78161,0.75745,1.118879
0.52767,0.566735,0.881395,0.12098,0.952516,-0.48764
0.04017,0.472332,0.184932,0.437246,0.778675,0.537126
0.077079,0.162191,0.162272,0.265665,0.566416,0.46551
0.639329,0.433251,0.981587,0.480011,0.113768,-1.316157
0.387138,0.735498,0.878948,0.656654,0.757361,0.507728
0.534134,0.593557,0.077962,0.058243,0.756065,0.302767
0.543593,0.885352,0.127916,0.704223,0.402517,0.486943
0.274609,0.829316,0.446977,0.253607,0.367018,1.370409
0.850453,0.226108,0.042877,0.917836,0.968002,-0.624108
0.609467,0.572231,0.760046,0.842353,0.996706,-0.822653
0.496023,0.318881,0.397632,0.048476,0.285156,-0.053766
0.635116,0.106774,0.102547,0.405103,0.46897,-0.746366
0.049609,0.664816,0.017682,0.221425,0.441019,0.953817
0.618755,0.361163,0.606135,0.436547,0.883821,-0.923798
0.589253,0.232571,0.414494,0.871472,0.256735,-0.713782
0.519887,0.606335,0.236888,0.828009,0.650994,0.24482
0.90142,0.10512,0.55452,0.597649,0.887281,-1.029946
0.162327,0.818017,0.599877,0.703439,0.745929,1.070211
0.568834,0.866857,0.084485,0.341902,0.801839,0.363236
0.681423,0.047296,0.70311,0.107455,0.536632,-1.564411
0.037601,0.139497,0.211085,0.410397,0.992723,0.162477
0.399102,0.071555,0.792932,0.700148,0.958294,-0.129037
0.547621,0.621865,0.035711,0.470284,0.861341,0.291388
0.851087,0.150515,0.582873,0.088072,0.982008,-1.23734
0.442298,0.329572,0.685088,0.519632,0.194836,-0.000854
0.822648,0.634291,0.980939,0.098053,0.032291,-1.244266
0.119205,0.779328,0.471867,0.023039,0.78244,0.988361
0.036417,0.908399,0.136743,0.516999,0.131297,0.998479
0.22004,0.26078,0.433344,0.587367,0.034934,0.809769
0.500869,0.113781,0.718158,0.116843,0.289787,-0.609838
0.516774,0.306118,0.502905,0.206415,0.925986,-0.301988
0.472088,0.850683,0.553976,0.152314,0.80826,0.471188
0.965,0.052002,0.791955,0.793698,0.335386,-0.958097
0.83344,0.719464,0.489018,0.656598,0.30652,-0.635245
0.152031,0.515645,0.727492,0.340397,0.559653,0.604605
0.365074,0.827651,0.664232,0.415635,0.154875,0.913223
0.656509,0.331319,0.282788,0.05071,0.186337,-0.783843
0.593014,0.012969,0.707407,0.328263,0.551627,-1.246158
0.901027,0.24721,0.139659,0.517125,0.479011,-0.475001
0.489568,0.411523,0.079386,0.262408,0.374405,0.397637
0.866128,0.525919,0.167453,0.779579,0.868039,-0.386939
0.384385,0.507008,0.223278,0.5057,0.549898,0.947937
0.442234,0.263405,0.136163,0.669022,0.51827,0.482278
0.758527,0.002111,0.195526,0.444336,0.538764,-1.19198
0.328195,0.80739,0.592178,0.450011,0.382785,1.096927
0.680196,0.78149,0.181219,0.351627,0.448979,-0.30508
0.79691,0.761952,0.511444,0.558759,0.738448,-0.706369
0.126243,0.114425,0.103389,0.745642,0.67884,0.723645
0.598605,0.183032,0.855487,0.371167,0.224518,-1.253124
0.272477,0.755162,0.396911,0.005098,0.085681,1.348294
0.972787,0.250923,0.843641,0.946329,0.612935,-0.762873
0.560127,0.123775,0.72988,0.08835,0.791488,-0.97497
0.605694,0.029464,0.425285,0.669552,0.374559,-1.012168
0.316173,0.627114,0.894924,0.759773,0.513696,0.646993
0.269352,0.545044,0.59799,0.587921,0.968915,0.93967
0.359937,0.948022,0.464026,0.621478,0.968148,1.254761
0.382433,0.826757,0.332956,0.991843,0.278476,1.167126
0.134006,0.784671,0.885121,0.110085,0.479451,0.645516
0.366437,0.305864,0.603037,0.776957,0.787818,0.446937
0.798972,0.756961,0.107582,0.035009,0.577653,-0.303654
0.160747,0.969454,0.479288,0.229443,0.731997,1.336999
0.601443,0.662697,0.244949,0.996514,0.513489,-0.177351
0.787594,0.369822,0.290435,0.849563,0.218956,-0.892844
0.914278,0.815445,0.233714,0.371758,0.319504,0.06879
0.306642,0.305266,0.20052,0.476599,0.182941,1.042081
0.236169,0.134051,0.521203,0.441526,0.141674,0.609074
0.705685,0.085807,0.230717,0.444903,0.317742,-1.106395
0.281718,0.989693,0.936553,0.548701,0.003995,1.033347
0.278896,0.482899,0.162539,0.505168,0.941516,1.303924
0.078408,0.511915,0.567379,0.034333,0.213697,0.417498
0.340355,0.017587,0.045262,0.335241,0.08333,0.815455
0.776801,0.275336,0.510133,0.64407,0.11181,-1.220652
0.904434,0.277376,0.277229,0.26671,0.182923,-0.564876
0.0666,0.651934,0.191524,0.395492,0.49575,0.866765
0.38553,0.656526,0.728789,0.321224,0.340281,0.586546
0.643419,0.9411,0.807082,0.757514,0.538293,-0.650012
0.780125,0.804379,0.867194,0.316332,0.424057,-1.044954
0.887331,0.9556,0.604541,0.831455,0.479934,-0.299196
0.999798,0.236286,0.777077,0.024836,0.884804,-0.542062
0.670236,0.523637,0.895645,0.907807,0.436342,-1.249029
0.533562,0.934561,0.743559,0.592756,0.360205,-0.018317
0.209096,0.296017,0.030165,0.87453,0.824835,1.233006
0.893531,0.343771,0.281174,0.405595,0.098373,-0.557577
0.908204,0.956856,0.158003,0.996105,0.736952,0.253533
0.0045,0.274432,0.20628,0.685401,0.557982,0.096423
0.796395,0.013184,0.565409,0.295331,0.959909,-1.510036
0.95381,0.779334,0.322245,0.475013,0.919972,0.170925
0.152764,0.573204,0.153534,0.332464,0.747698,1.238771
0.14399,0.792345,0.227373,0.571761,0.517358,1.351223
0.243807,0.158141,0.264023,0.472617,0.160713,0.893361
0.661698,0.03433,0.580308,0.989989,0.662975,-1.395975
0.360557,0.574718,0.407567,0.599297,0.207004,0.935429
0.569835,0.536258,0.234691,0.817192,0.038467,-0.123276
0.969112,0.103802,0.45559,0.709562,0.832674,-0.544648
0.276145,0.825364,0.055415,0.867703,0.663622,1.756486
0.273015,0.838254,0.779343,0.407691,0.305815,1.048473
0.264837,0.914386,0.977354,0.39424,0.658011,0.93269
0.660196,0.485043,0.509136,0.195811,0.828012,-0.86908
0.384761,0.352152,0.191509,0.682783,0.155285,0.823079
0.777989,0.592153,0.212318,0.790972,0.478345,-0.604741
0.858437,0.690495,0.923681,0.599921,0.155403,-1.009924
0.582386,0.181568,0.602692,0.831294,0.363614,-0.915963
0.953948,0.329665,0.490974,0.881888,0.076204,-0.446644
0.955611,0.580705,0.475601,0.074638,0.209855,-0.170198
0.292661,0.182519,0.518425,0.026936,0.770401,0.628383
0.021025,0.714303,0.569033,0.050643,0.507024,0.276987
0.449332,0.385306,0.912026,0.281545,0.738078,-0.213715
0.325881,0.818133,0.967234,0.562752,0.711955,0.73938
0.439932,0.146346,0.408355,0.178565,0.821852,0.106514
0.658505,0.989575,0.552843,0.116109,0.253433,-0.402525
0.94219,0.108113,0.951457,0.001972,0.408908,-1.198641
0.543,0.925412,0.768199,0.388119,0.074715,-0.109691
0.413103,0.476028,0.433699,0.107018,0.871236,0.561595
0.865667,0.795016,0.035869,0.082279,0.928426,0.011812
