@relation 'Linear function with redundant attributes: 2*A1 - 2*A2 = R; A2 == A3, A4 == A5' 

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute class numeric

@data
0.872824,0.160231,0.160231,0.159022,0.159022,1.425186
0.685613,0.255351,0.255351,0.558955,0.558955,0.860524
0.189488,0.763949,0.763949,0.497851,0.497851,-1.148921
0.522447,0.205865,0.205865,0.83647,0.83647,0.633164
0.189264,0.637203,0.637203,0.764289,0.764289,-0.895877
0.089393,0.39419,0.39419,0.549733,0.549733,-0.609595
0.817943,0.582283,0.582283,0.143896,0.143896,0.471321
0.394486,0.564729,0.564729,0.22321,0.22321,-0.340485
0.925982,0.929328,0.929328,0.196463,0.196463,-0.006692
0.071314,0.089525,0.089525,0.502954,0.502954,-0.036421
0.810506,0.320634,0.320634,0.051154,0.051154,0.979743
0.598036,0.635312,0.635312,0.892122,0.892122,-0.074551
0.56451,0.794419,0.794419,0.959663,0.959663,-0.459818
0.903337,0.82784,0.82784,0.233013,0.233013,0.150995
0.048229,0.520572,0.520572,0.499275,0.499275,-0.944685
0.357977,0.894074,0.894074,0.22661,0.22661,-1.072195
0.560893,0.17934,0.17934,0.226351,0.226351,0.763107
0.18664,0.241675,0.241675,0.192552,0.192552,-0.110071
0.676286,0.441752,0.441752,0.361158,0.361158,0.469068
0.913093,0.136405,0.136405,0.51338,0.51338,1.553377
0.979138,0.300965,0.300965,0.770917,0.770917,1.356347
0.09667,0.625344,0.625344,0.105758,0.105758,-1.057347
0.946304,0.813025,0.813025,0.696443,0.696443,0.266558
0.057395,0.518571,0.518571,0.725557,0.725557,-0.922353
0.129562,0.78304,0.78304,0.128743,0.128743,-1.306957
0.701231,0.053986,0.053986,0.678388,0.678388,1.294491
0.366893,0.931141,0.931141,0.728621,0.728621,-1.128496
0.829843,0.127148,0.127148,0.386041,0.386041,1.40539
0.555207,0.397437,0.397437,0.641047,0.641047,0.31554
0.287764,0.046292,0.046292,0.393723,0.393723,0.482945
0.716968,0.105259,0.105259,0.386111,0.386111,1.22342
0.004019,0.376128,0.376128,0.512952,0.512952,-0.744219
0.67142,0.459274,0.459274,0.312412,0.312412,0.424291
0.918267,0.84503,0.84503,0.428042,0.428042,0.146475
0.641505,0.274562,0.274562,0.432347,0.432347,0.733885
0.139594,0.618834,0.618834,0.876572,0.876572,-0.958481
0.981815,0.332591,0.332591,0.080781,0.080781,1.298449
0.61872,0.679533,0.679533,0.399883,0.399883,-0.121626
0.87064,0.861632,0.861632,0.960909,0.960909,0.018016
0.474083,0.104906,0.104906,0.180968,0.180968,0.738352
0.06832,0.816755,0.816755,0.178756,0.178756,-1.496869
0.704642,0.820608,0.820608,0.004273,0.004273,-0.231932
0.580599,0.565827,0.565827,0.68896,0.68896,0.029543
0.856201,0.812067,0.812067,0.323529,0.323529,0.088267
0.483598,0.4035,0.4035,0.750438,0.750438,0.160195
0.745384,0.84086,0.84086,0.576259,0.576259,-0.190954
0.048679,0.848785,0.848785,0.045714,0.045714,-1.600212
0.251249,0.73801,0.73801,0.581931,0.581931,-0.973522
0.261107,0.520467,0.520467,0.779615,0.779615,-0.51872
0.576955,0.252217,0.252217,0.277507,0.277507,0.649477
0.544606,0.318245,0.318245,0.522409,0.522409,0.452723
0.084308,0.949692,0.949692,0.430595,0.430595,-1.730769
0.001197,0.909351,0.909351,0.682963,0.682963,-1.816308
0.586705,0.607467,0.607467,0.905381,0.905381,-0.041523
0.346817,0.076751,0.076751,0.126214,0.126214,0.540133
0.82862,0.055467,0.055467,0.697468,0.697468,1.546306
0.391054,0.225232,0.225232,0.626035,0.626035,0.331644
0.212866,0.223941,0.223941,0.285841,0.285841,-0.022151
0.874813,0.368407,0.368407,0.062732,0.062732,1.012812
0.794384,0.789897,0.789897,0.93703,0.93703,0.008974
0.571989,0.788401,0.788401,0.730165,0.730165,-0.432823
0.227962,0.914966,0.914966,0.829656,0.829656,-1.374009
0.187475,0.529678,0.529678,0.960255,0.960255,-0.684406
0.027308,0.081776,0.081776,0.216693,0.216693,-0.108936
0.979451,0.170947,0.170947,0.854993,0.854993,1.617009
0.907324,0.498549,0.498549,0.105847,0.105847,0.81755
0.512294,0.329364,0.329364,0.043613,0.043613,0.365862
0.586589,0.312774,0.312774,0.991298,0.991298,0.547628
0.149347,0.957636,0.957636,0.5642,0.5642,-1.616577
0.622386,0.392755,0.392755,0.216935,0.216935,0.459262
0.041756,0.268204,0.268204,0.666491,0.666491,-0.452896
0.23861,0.467306,0.467306,0.37423,0.37423,-0.457394
0.508617,0.584042,0.584042,0.21113,0.21113,-0.15085
0.743226,0.303566,0.303566,0.347475,0.347475,0.87932
0.960652,0.300192,0.300192,0.518256,0.518256,1.320922
0.775502,0.523627,0.523627,0.903669,0.903669,0.50375
0.348727,0.62466,0.62466,0.816311,0.816311,-0.551865
0.985725,0.8635,0.8635,0.100555,0.100555,0.24445
0.551883,0.735493,0.735493,0.634869,0.634869,-0.36722
0.746795,0.741825,0.741825,0.848833,0.848833,0.00994
0.017622,0.279681,0.279681,0.550521,0.550521,-0.524118
0.496009,0.088117,0.088117,0.1363,0.1363,0.815783
0.268356,0.789017,0.789017,0.063124,0.063124,-1.041322
0.377749,0.466294,0.466294,0.203562,0.203562,-0.177091
0.85885,0.09134,0.09134,0.184874,0.184874,1.53502
0.028259,0.682525,0.682525,0.182135,0.182135,-1.308533
0.854875,0.348987,0.348987,0.653495,0.653495,1.011776
0.83957,0.67844,0.67844,0.773406,0.773406,0.322259
0.576004,0.109238,0.109238,0.823501,0.823501,0.933532
0.541734,0.551315,0.551315,0.696438,0.696438,-0.019162
0.956448,0.0565,0.0565,0.989051,0.989051,1.799895
0.834542,0.809777,0.809777,0.177428,0.177428,0.049529
0.506264,0.818744,0.818744,0.594774,0.594774,-0.62496
0.418825,0.342895,0.342895,0.335411,0.335411,0.15186
0.158236,0.70989,0.70989,0.896388,0.896388,-1.103309
0.663219,0.256238,0.256238,0.157184,0.157184,0.813961
0.748752,0.147579,0.147579,0.743595,0.743595,1.202344
0.28817,0.492968,0.492968,0.897373,0.897373,-0.409596
0.067407,0.336827,0.336827,0.329278,0.329278,-0.53884
0.551186,0.621456,0.621456,0.312934,0.312934,-0.14054
0.211575,0.772903,0.772903,0.740143,0.740143,-1.122655
0.125354,0.021951,0.021951,0.599388,0.599388,0.206805
0.868436,0.012422,0.012422,0.666671,0.666671,1.712028
0.02947,0.959892,0.959892,0.270871,0.270871,-1.860844
0.415846,0.764688,0.764688,0.599571,0.599571,-0.697685
0.898427,0.287405,0.287405,0.378005,0.378005,1.222043
0.760949,0.643231,0.643231,0.623939,0.623939,0.235435
0.585567,0.190166,0.190166,0.325244,0.325244,0.790801
0.325619,0.320928,0.320928,0.592486,0.592486,0.009383
0.526473,0.995111,0.995111,0.399099,0.399099,-0.937276
0.822975,0.484869,0.484869,0.039732,0.039732,0.676213
0.631118,0.404532,0.404532,0.795507,0.795507,0.453172
0.559631,0.976153,0.976153,0.917656,0.917656,-0.833043
0.326658,0.031184,0.031184,0.111181,0.111181,0.590946
0.132543,0.115085,0.115085,0.770515,0.770515,0.034916
0.067659,0.012429,0.012429,0.691174,0.691174,0.110461
0.083853,0.197007,0.197007,0.70624,0.70624,-0.226308
0.438694,0.092688,0.092688,0.98223,0.98223,0.692013
0.4268,0.944469,0.944469,0.800867,0.800867,-1.035338
0.373424,0.524148,0.524148,0.785858,0.785858,-0.301447
0.883308,0.717063,0.717063,0.930936,0.930936,0.33249
0.935363,0.665472,0.665472,0.522002,0.522002,0.539782
0.180426,0.113583,0.113583,0.459812,0.459812,0.133686
0.18208,0.305099,0.305099,0.867,0.867,-0.246038
0.167263,0.307826,0.307826,0.403783,0.403783,-0.281127
0.45372,0.625522,0.625522,0.30993,0.30993,-0.343604
0.743859,0.798154,0.798154,0.321962,0.321962,-0.108591
0.778333,0.811814,0.811814,0.749089,0.749089,-0.066961
0.373814,0.933828,0.933828,0.062984,0.062984,-1.120029
0.213836,0.623875,0.623875,0.523183,0.523183,-0.820079
0.096901,0.523057,0.523057,0.966967,0.966967,-0.852312
0.795728,0.657734,0.657734,0.615703,0.615703,0.275988
0.608049,0.396932,0.396932,0.171928,0.171928,0.422235
0.230405,0.455211,0.455211,0.890043,0.890043,-0.449612
0.844585,0.071192,0.071192,0.27172,0.27172,1.546786
0.668541,0.350013,0.350013,0.38952,0.38952,0.637055
0.172393,0.638474,0.638474,0.882732,0.882732,-0.932161
0.367269,0.806509,0.806509,0.080749,0.080749,-0.878478
0.309687,0.964941,0.964941,0.317041,0.317041,-1.310509
0.062533,0.687947,0.687947,0.119431,0.119431,-1.250828
0.528392,0.837574,0.837574,0.851939,0.851939,-0.618365
0.635896,0.134705,0.134705,0.291077,0.291077,1.002381
0.960072,0.295744,0.295744,0.303986,0.303986,1.328657
0.588431,0.619343,0.619343,0.820245,0.820245,-0.061824
0.366119,0.319917,0.319917,0.237637,0.237637,0.092403
0.796061,0.93107,0.93107,0.17334,0.17334,-0.270018
0.949123,0.881441,0.881441,0.094701,0.094701,0.135364
0.587343,0.813031,0.813031,0.802959,0.802959,-0.451375
0.450552,0.073563,0.073563,0.455098,0.455098,0.753979
0.880483,0.295063,0.295063,0.325181,0.325181,1.17084
0.243738,0.341385,0.341385,0.118684,0.118684,-0.195294
0.668929,0.323882,0.323882,0.29238,0.29238,0.690094
0.563657,0.356779,0.356779,0.522153,0.522153,0.413756
0.734851,0.561718,0.561718,0.25842,0.25842,0.346268
0.666988,0.695909,0.695909,0.417552,0.417552,-0.057842
0.980998,0.501142,0.501142,0.04393,0.04393,0.959711
0.166619,0.477662,0.477662,0.685847,0.685847,-0.622085
0.040705,0.704143,0.704143,0.138398,0.138398,-1.326875
0.191251,0.519609,0.519609,0.539913,0.539913,-0.656716
0.893291,0.721504,0.721504,0.742735,0.742735,0.343576
0.368551,0.326246,0.326246,0.288554,0.288554,0.08461
0.570816,0.366519,0.366519,0.608661,0.608661,0.408594
0.982728,0.506984,0.506984,0.842622,0.842622,0.951487
0.888593,0.615312,0.615312,0.195656,0.195656,0.546563
0.406161,0.647058,0.647058,0.504544,0.504544,-0.481794
0.615219,0.673007,0.673007,0.696502,0.696502,-0.115576
0.019502,0.544349,0.544349,0.505719,0.505719,-1.049693
0.970864,0.197409,0.197409,0.710695,0.710695,1.546909
0.113318,0.353531,0.353531,0.657133,0.657133,-0.480425
0.610756,0.404263,0.404263,0.131789,0.131789,0.412985
0.582866,0.023506,0.023506,0.225555,0.225555,1.11872
0.822995,0.713577,0.713577,0.598264,0.598264,0.218835
0.79007,0.405434,0.405434,0.311865,0.311865,0.769273
0.007983,0.735829,0.735829,0.404672,0.404672,-1.455693
0.555405,0.180551,0.180551,0.114081,0.114081,0.749706
0.275848,0.069176,0.069176,0.425073,0.425073,0.413344
0.467617,0.896438,0.896438,0.232809,0.232809,-0.857643
0.316503,0.491403,0.491403,0.537168,0.537168,-0.3498
0.249388,0.697253,0.697253,0.802027,0.802027,-0.89573
0.385612,0.418508,0.418508,0.503958,0.503958,-0.065791
0.808887,0.031172,0.031172,0.586875,0.586875,1.555429
0.083278,0.779082,0.779082,0.849306,0.849306,-1.391608
0.435299,0.662828,0.662828,0.119643,0.119643,-0.455058
0.558099,0.861585,0.861585,0.111731,0.111731,-0.606972
0.78379,0.609594,0.609594,0.485177,0.485177,0.348392
0.278188,0.949931,0.949931,0.962406,0.962406,-1.343485
0.342864,0.260516,0.260516,0.010926,0.010926,0.164696
0.706474,0.21941,0.21941,0.092197,0.092197,0.974128
0.813878,0.481236,0.481236,0.060811,0.060811,0.665284
0.187097,0.04578,0.04578,0.900243,0.900243,0.282634
0.66575,0.216219,0.216219,0.525723,0.525723,0.899062
0.382985,0.539521,0.539521,0.822753,0.822753,-0.313073
0.293053,0.182852,0.182852,0.799025,0.799025,0.220402
0.444888,0.286943,0.286943,0.423266,0.423266,0.315891
0.016114,0.125562,0.125562,0.828821,0.828821,-0.218895
0.185637,0.320492,0.320492,0.000548,0.000548,-0.269711
0.259152,0.630233,0.630233,0.758596,0.758596,-0.742163
0.279437,0.690573,0.690573,0.66168,0.66168,-0.822272
0.846512,0.261102,0.261102,0.166127,0.166127,1.170821
0.507347,0.437223,0.437223,0.337933,0.337933,0.140248
0.515606,0.298411,0.298411,0.652354,0.652354,0.434391
0.382191,0.606696,0.606696,0.70016,0.70016,-0.449009
0.584171,0.352993,0.352993,0.635253,0.635253,0.462356
0.867953,0.398272,0.398272,0.047016,0.047016,0.939362
0.683094,0.794224,0.794224,0.490121,0.490121,-0.22226
0.072019,0.811454,0.811454,0.010065,0.010065,-1.478869
0.606449,0.134273,0.134273,0.421302,0.421302,0.944352
0.648586,0.872165,0.872165,0.939381,0.939381,-0.447158
0.497961,0.101181,0.101181,0.628939,0.628939,0.793562
0.57621,0.805922,0.805922,0.52451,0.52451,-0.459426
0.726345,0.146057,0.146057,0.878385,0.878385,1.160576
0.033229,0.381499,0.381499,0.069612,0.069612,-0.696541
0.167401,0.058778,0.058778,0.623336,0.623336,0.217247
0.315978,0.133879,0.133879,0.707245,0.707245,0.364199
0.053182,0.408235,0.408235,0.46336,0.46336,-0.710107
0.353907,0.68185,0.68185,0.11001,0.11001,-0.655886
0.740757,0.826924,0.826924,0.222442,0.222442,-0.172334
0.053574,0.853195,0.853195,0.178258,0.178258,-1.599242
0.446161,0.077922,0.077922,0.06053,0.06053,0.736477
0.833814,0.61689,0.61689,0.058964,0.058964,0.433847
0.261999,0.180827,0.180827,0.221156,0.221156,0.162344
0.634041,0.773072,0.773072,0.327154,0.327154,-0.27806
0.287255,0.140719,0.140719,0.674497,0.674497,0.293073
0.926751,0.171797,0.171797,0.456704,0.456704,1.509908
0.930345,0.482701,0.482701,0.639133,0.639133,0.895288
0.836934,0.703114,0.703114,0.869794,0.869794,0.267639
0.964944,0.508958,0.508958,0.813101,0.813101,0.911972
0.061641,0.033941,0.033941,0.009724,0.009724,0.055401
0.61412,0.083844,0.083844,0.874243,0.874243,1.060553
0.541736,0.750291,0.750291,0.484315,0.484315,-0.417109
0.281599,0.636479,0.636479,0.133356,0.133356,-0.709761
0.617455,0.213004,0.213004,0.408924,0.408924,0.808901
0.837432,0.724158,0.724158,0.056231,0.056231,0.226547
0.005502,0.646106,0.646106,0.499609,0.499609,-1.281209
0.974849,0.901044,0.901044,0.080509,0.080509,0.147609
0.376754,0.172107,0.172107,0.166582,0.166582,0.409294
0.789824,0.215866,0.215866,0.811672,0.811672,1.147916
0.552155,0.188853,0.188853,0.10245,0.10245,0.726604
0.677062,0.553383,0.553383,0.313842,0.313842,0.247357
0.535155,0.477167,0.477167,0.493558,0.493558,0.115977
0.996054,0.324183,0.324183,0.04291,0.04291,1.343744
0.380173,0.14461,0.14461,0.678927,0.678927,0.471125
0.927101,0.985953,0.985953,0.682536,0.682536,-0.117704
0.579354,0.183635,0.183635,0.590642,0.590642,0.791438
0.026252,0.289916,0.289916,0.121526,0.121526,-0.527329
0.508805,0.365677,0.365677,0.71146,0.71146,0.286256
0.294812,0.434836,0.434836,0.390934,0.390934,-0.280048
0.987984,0.047936,0.047936,0.236782,0.236782,1.880096
0.026169,0.877458,0.877458,0.100984,0.100984,-1.702577
0.102741,0.456433,0.456433,0.114612,0.114612,-0.707386
0.281241,0.994822,0.994822,0.774718,0.774718,-1.427163
0.757394,0.175313,0.175313,0.221956,0.221956,1.164162
0.902872,0.176329,0.176329,0.163443,0.163443,1.453086
0.541084,0.044149,0.044149,0.01108,0.01108,0.993869
0.416363,0.000559,0.000559,0.798029,0.798029,0.831608
0.208572,0.896491,0.896491,0.993713,0.993713,-1.375837
0.713142,0.635454,0.635454,0.532332,0.532332,0.155376
0.628758,0.596062,0.596062,0.723633,0.723633,0.065392
0.891142,0.405754,0.405754,0.976276,0.976276,0.970777
0.391757,0.50244,0.50244,0.864002,0.864002,-0.221366
0.17003,0.966533,0.966533,0.505154,0.505154,-1.593005
0.286899,0.764071,0.764071,0.189471,0.189471,-0.954345
0.132036,0.777773,0.777773,0.930337,0.930337,-1.291473
0.671906,0.959719,0.959719,0.256643,0.256643,-0.575625
0.207412,0.616379,0.616379,0.090051,0.090051,-0.817934
0.903556,0.434699,0.434699,0.090354,0.090354,0.937715
0.953598,0.916578,0.916578,0.185116,0.185116,0.07404
0.75104,0.87828,0.87828,0.765866,0.765866,-0.254479
0.223053,0.477805,0.477805,0.965038,0.965038,-0.509504
0.276974,0.014488,0.014488,0.735036,0.735036,0.524972
0.308613,0.904795,0.904795,0.138865,0.138865,-1.192365
0.462555,0.809268,0.809268,0.242627,0.242627,-0.693426
0.957618,0.384623,0.384623,0.120416,0.120416,1.14599
0.740967,0.989823,0.989823,0.129948,0.129948,-0.497712
0.195245,0.599802,0.599802,0.349427,0.349427,-0.809115
0.157991,0.412291,0.412291,0.727932,0.727932,-0.5086
0.960213,0.718542,0.718542,0.59272,0.59272,0.483341
0.625369,0.46517,0.46517,0.729743,0.729743,0.320399
0.976972,0.189098,0.189098,0.409522,0.409522,1.575749
0.398311,0.149768,0.149768,0.811217,0.811217,0.497085
0.240465,0.144236,0.144236,0.15264,0.15264,0.192459
0.674272,0.20504,0.20504,0.071207,0.071207,0.938465
0.223607,0.44678,0.44678,0.715426,0.715426,-0.446346
0.959607,0.940406,0.940406,0.906848,0.906848,0.038402
0.012818,0.083569,0.083569,0.66976,0.66976,-0.141502
0.42074,0.682524,0.682524,0.862244,0.862244,-0.523567
0.190498,0.751851,0.751851,0.371877,0.371877,-1.122706
0.867267,0.634495,0.634495,0.013106,0.013106,0.465543
0.400614,0.040952,0.040952,0.143484,0.143484,0.719323
0.798911,0.771005,0.771005,0.122024,0.122024,0.055812
0.218057,0.758138,0.758138,0.320759,0.320759,-1.080161
0.28295,0.260649,0.260649,0.745555,0.745555,0.044603
0.58572,0.299021,0.299021,0.062446,0.062446,0.573399
0.462881,0.005735,0.005735,0.649049,0.649049,0.914293
0.655026,0.840986,0.840986,0.532094,0.532094,-0.371922
0.58537,0.736758,0.736758,0.820485,0.820485,-0.302776
0.163868,0.817311,0.817311,0.833747,0.833747,-1.306887
0.376484,0.788215,0.788215,0.430841,0.430841,-0.823462
0.38645,0.087482,0.087482,0.753107,0.753107,0.597935
0.908692,0.137364,0.137364,0.704157,0.704157,1.542656
0.396509,0.38633,0.38633,0.508736,0.508736,0.020357
0.239067,0.508891,0.508891,0.602059,0.602059,-0.539649
0.681115,0.644805,0.644805,0.874586,0.874586,0.072621
0.731473,0.665295,0.665295,0.839872,0.839872,0.132356
0.636954,0.215394,0.215394,0.923663,0.923663,0.84312
0.219574,0.322428,0.322428,0.207337,0.207337,-0.205709
0.86323,0.69542,0.69542,0.443516,0.443516,0.33562
0.844431,0.187348,0.187348,0.717414,0.717414,1.314166
0.451686,0.164846,0.164846,0.671364,0.671364,0.57368
0.284741,0.224902,0.224902,0.330731,0.330731,0.119677
0.259438,0.18817,0.18817,0.226907,0.226907,0.142536
0.166916,0.561953,0.561953,0.058216,0.058216,-0.790074
0.857163,0.771713,0.771713,0.024238,0.024238,0.170899
0.126926,0.153512,0.153512,0.115635,0.115635,-0.053174
