@relation 'Non Linear function: 2*A1^2 - 3*A2^2 - A3 = R' 

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute class numeric

@data
0.793278,0.35721,0.151955,0.702348,0.186002,0.72383
0.536909,0.240433,0.996286,0.552167,0.748294,-0.593168
0.611017,0.098422,0.828306,0.503291,0.424252,-0.110682
0.222896,0.023732,0.3688,0.798025,0.095461,-0.271124
0.905624,0.40976,0.781604,0.454571,0.581419,0.354994
0.961523,0.896193,0.312321,0.082803,0.633877,-0.872754
0.069419,0.057779,0.947154,0.567294,0.698412,-0.947532
0.24407,0.965202,0.611318,0.26459,0.690561,-3.287022
0.717706,0.275743,0.393021,0.35285,0.25936,0.409078
0.017088,0.500168,0.265735,0.324701,0.66607,-1.015655
0.206093,0.748166,0.72865,0.576192,0.500641,-2.322958
0.974233,0.213449,0.37921,0.247872,0.960485,1.382369
0.854062,0.070165,0.98896,0.997459,0.27574,0.455116
0.512835,0.161043,0.562076,0.3603,0.355874,-0.113881
0.787951,0.787574,0.821756,0.780557,0.418468,-1.44084
0.63898,0.017308,0.462988,0.588795,0.044627,0.352705
0.626272,0.626767,0.368054,0.368024,0.377424,-0.762131
0.086539,0.609201,0.76943,0.834288,0.738514,-1.867831
0.372409,0.202774,0.358287,0.040957,0.61396,-0.204262
0.021076,0.761253,0.645807,0.640946,0.422357,-2.383438
0.831663,0.492008,0.020506,0.258024,0.873041,0.636603
0.351784,0.602085,0.047031,0.628358,0.033029,-0.887046
0.062173,0.391642,0.480826,0.184115,0.913204,-0.933245
0.374424,0.619354,0.921863,0.231767,0.931118,-1.792276
0.936028,0.309074,0.456016,0.640351,0.783338,1.009702
0.044916,0.478144,0.848655,0.360462,0.599675,-1.530486
0.915002,0.558104,0.420777,0.424721,0.878428,0.319242
0.043838,0.196875,0.799276,0.78658,0.740131,-0.911711
0.924693,0.337433,0.758534,0.536096,0.115001,0.609997
0.172063,0.916646,0.256004,0.768297,0.356658,-2.717512
0.484647,0.764155,0.058312,0.081818,0.914159,-1.340346
0.830586,0.619636,0.890007,0.398323,0.621397,-0.662107
0.466603,0.19037,0.038417,0.436302,0.743414,0.288297
0.024803,0.617859,0.106018,0.959581,0.217156,-1.250036
0.407684,0.283421,0.100133,0.749337,0.678587,-0.008702
0.71491,0.016607,0.451272,0.626824,0.462251,0.570095
0.802725,0.866072,0.234762,0.960151,0.437746,-1.196271
0.457436,0.181593,0.741164,0.840816,0.163219,-0.421596
0.295679,0.637029,0.62129,0.667271,0.197259,-1.663857
0.27434,0.232789,0.661069,0.718697,0.722496,-0.673116
0.942904,0.797301,0.409188,0.223155,0.015798,-0.53812
0.999516,0.931813,0.032961,0.771542,0.285082,-0.639722
0.443065,0.545106,0.733893,0.283139,0.108439,-1.232702
0.020322,0.907315,0.184861,0.752404,0.454186,-2.653695
0.3344,0.950294,0.267059,0.335162,0.476435,-2.752588
0.214178,0.811,0.306609,0.632733,0.482578,-2.188028
0.018392,0.035984,0.568423,0.892816,0.407982,-0.571631
0.915803,0.755776,0.02111,0.932746,0.573427,-0.057311
0.150708,0.965495,0.143119,0.550559,0.223996,-2.894235
0.206001,0.750196,0.92834,0.045797,0.549738,-2.531847
0.470047,0.120264,0.582454,0.805454,0.906262,-0.183957
0.532635,0.006155,0.700288,0.885052,0.301102,-0.133001
0.740851,0.950863,0.095729,0.851826,0.171967,-1.71043
0.331508,0.109094,0.60715,0.43278,0.044353,-0.423059
0.84727,0.758149,0.446919,0.689149,0.360697,-0.735556
0.660258,0.45434,0.655138,0.33153,0.073184,-0.402533
0.577176,0.812908,0.067384,0.162632,0.592259,-1.383578
0.971125,0.875327,0.908874,0.968692,0.681174,-1.321294
0.613309,0.326019,0.401687,0.622156,0.904617,0.031743
0.68585,0.528029,0.979369,0.970733,0.7614,-0.875033
0.24382,0.941297,0.288904,0.957973,0.061821,-2.828129
0.683295,0.313008,0.083103,0.243501,0.980592,0.556758
0.309713,0.421993,0.020056,0.898881,0.956725,-0.362445
0.73124,0.076969,0.847668,0.725823,0.741235,0.203983
0.618322,0.649759,0.230681,0.766365,0.749892,-0.732596
0.179616,0.657884,0.062218,0.624177,0.554048,-1.296126
0.11932,0.640276,0.775862,0.820541,0.265091,-1.977248
0.353106,0.3428,0.581772,0.778301,0.196857,-0.68494
0.415491,0.019196,0.436574,0.942916,0.587076,-0.092413
0.334312,0.269867,0.40686,0.886277,0.713101,-0.401816
0.970141,0.890365,0.667274,0.537294,0.115641,-1.163175
0.590555,0.703381,0.715556,0.961057,0.06128,-1.502279
0.685475,0.688326,0.514534,0.132124,0.561493,-0.996159
0.871955,0.373488,0.043469,0.669905,0.050988,1.058662
0.323405,0.939736,0.417923,0.501798,0.017288,-2.858054
0.277966,0.334324,0.436481,0.148132,0.155186,-0.617267
0.68708,0.692826,0.402778,0.035546,0.497639,-0.898644
0.464335,0.142757,0.867013,0.706503,0.263668,-0.496938
0.196161,0.117423,0.448889,0.243597,0.364351,-0.413295
0.831011,0.884588,0.461407,0.248255,0.409045,-1.427734
0.792751,0.665892,0.781262,0.452022,0.190173,-0.854588
0.710489,0.419173,0.665869,0.56075,0.751764,-0.183397
0.282404,0.530933,0.894145,0.979361,0.671627,-1.580311
0.160049,0.623291,0.741718,0.285232,0.530775,-1.855961
0.723204,0.581248,0.1555,0.066926,0.687705,-0.122998
0.873343,0.790076,0.365829,0.835968,0.475491,-0.713035
0.256343,0.720233,0.417443,0.035951,0.978474,-1.842227
0.967656,0.281546,0.385831,0.830469,0.114917,1.249082
0.457581,0.744117,0.703174,0.131946,0.850767,-1.945545
0.302058,0.099271,0.286489,0.401792,0.121538,-0.133575
0.46745,0.400089,0.480189,0.181428,0.925449,-0.523385
0.445807,0.985946,0.836609,0.741392,0.979395,-3.355388
0.61907,0.916254,0.443787,0.998198,0.043485,-2.195858
0.18113,0.712837,0.955845,0.219439,0.884081,-2.414638
0.269135,0.825818,0.007735,0.733545,0.820574,-1.908791
0.303292,0.259439,0.646838,0.754266,0.462169,-0.664792
0.996313,0.298123,0.667503,0.443019,0.960088,1.051146
0.615397,0.020247,0.037678,0.762779,0.061481,0.718519
0.161391,0.357556,0.105608,0.74592,0.731988,-0.437053
0.125224,0.050692,0.157865,0.980879,0.512659,-0.134212
0.127504,0.584416,0.841633,0.86455,0.135235,-1.833744
0.084583,0.714416,0.091369,0.862514,0.22591,-1.608232
0.772434,0.994442,0.587547,0.659011,0.269743,-2.360982
0.294045,0.144617,0.004631,0.765777,0.671595,0.105552
0.546935,0.458562,0.401616,0.708285,0.64124,-0.434179
0.981617,0.364008,0.205064,0.036111,0.935041,1.324577
0.455406,0.002636,0.593815,0.546166,0.251718,-0.179048
0.08521,0.104623,0.644772,0.674235,0.448003,-0.663088
0.372866,0.697505,0.928149,0.93605,0.835621,-2.109631
0.285928,0.66731,0.020663,0.007748,0.823117,-1.193063
0.933365,0.26991,0.50112,0.48445,0.887101,1.022665
0.090788,0.101225,0.040107,0.600857,0.173294,-0.054362
0.400928,0.519969,0.213031,0.950384,0.789031,-0.702647
0.416035,0.55923,0.30287,0.170374,0.433134,-0.894915
0.989325,0.684554,0.65456,0.635596,0.455628,-0.102878
0.820488,0.592009,0.205764,0.11468,0.139991,0.089215
0.758866,0.929582,0.623561,0.146124,0.196431,-2.064176
0.955212,0.031411,0.994602,0.196097,0.332509,0.827299
0.667784,0.65766,0.187386,0.334361,0.711723,-0.593068
0.182179,0.834556,0.585329,0.188881,0.716421,-2.608403
0.476308,0.578651,0.988777,0.176013,0.153513,-1.539548
0.249629,0.120221,0.647347,0.861451,0.891549,-0.566078
0.830197,0.885366,0.335938,0.849719,0.399934,-1.309102
0.552735,0.636769,0.109863,0.401675,0.168698,-0.715255
0.027321,0.109025,0.95056,0.088437,0.165699,-0.984727
0.840309,0.018338,0.21757,0.42071,0.597183,1.193661
0.189042,0.581432,0.20501,0.50874,0.331522,-1.147726
0.315106,0.578154,0.354246,0.539699,0.117668,-1.15845
0.013864,0.013429,0.348615,0.722947,0.148676,-0.348772
0.308411,0.672857,0.479094,0.533252,0.923839,-1.64707
0.133633,0.700582,0.89296,0.55367,0.441776,-2.329692
0.058773,0.170964,0.41626,0.286165,0.910978,-0.497038
0.674889,0.803786,0.740535,0.132997,0.977238,-1.767803
0.387728,0.546367,0.716394,0.830098,0.589015,-1.311278
0.75554,0.119295,0.246254,0.439644,0.123641,0.852735
0.118318,0.071701,0.011963,0.333299,0.699252,0.000612
0.828632,0.67248,0.59667,0.345398,0.343342,-0.580096
0.128997,0.437124,0.935044,0.690077,0.48299,-1.474996
0.48246,0.343299,0.279727,0.273612,0.915423,-0.167755
0.758589,0.501338,0.805333,0.822035,0.670378,-0.408437
0.184799,0.888155,0.054225,0.462224,0.294634,-2.352381
0.487505,0.380465,0.553089,0.687705,0.680321,-0.512027
0.636611,0.069815,0.471706,0.7445,0.308857,0.32422
0.105027,0.486718,0.170822,0.481692,0.717206,-0.859444
0.698646,0.879587,0.365985,0.963507,0.841266,-1.710793
0.948641,0.685794,0.420911,0.472662,0.715136,-0.032011
0.047204,0.847596,0.722222,0.200262,0.038519,-2.873021
0.863959,0.395936,0.424369,0.218308,0.791496,0.598186
0.780616,0.329305,0.336319,0.077796,0.441732,0.557079
0.705466,0.101989,0.05719,0.54493,0.732953,0.906969
0.566248,0.149145,0.747905,0.489422,0.714553,-0.173365
0.980252,0.507115,0.051588,0.182556,0.330745,1.098701
0.722978,0.62306,0.100546,0.252728,0.007503,-0.219764
0.458037,0.948768,0.184858,0.499925,0.218614,-2.465742
0.962955,0.397005,0.078767,0.802834,0.067908,1.302962
0.638461,0.022841,0.611276,0.536623,0.434551,0.202425
0.659076,0.681915,0.573533,0.07903,0.301629,-1.099794
0.116126,0.802557,0.003463,0.834616,0.743131,-1.908788
0.204222,0.869808,0.619885,0.025847,0.390767,-2.806169
0.428696,0.021616,0.79801,0.23418,0.913487,-0.431851
0.731115,0.540621,0.769299,0.49891,0.248051,-0.577054
0.555151,0.982615,0.14319,0.328455,0.571634,-2.423405
0.567123,0.953817,0.94517,0.041676,0.974549,-3.031213
0.069664,0.323048,0.609571,0.128521,0.935953,-0.912945
0.909009,0.029135,0.975701,0.7636,0.716229,0.674346
0.099531,0.646643,0.910767,0.342033,0.03027,-2.145394
0.374121,0.901974,0.100679,0.013745,0.473874,-2.261416
0.808939,0.135093,0.683049,0.63122,0.757318,0.570965
0.075696,0.563526,0.45669,0.394837,0.79981,-1.397916
0.588377,0.774847,0.258835,0.111759,0.241842,-1.367627
0.392629,0.115015,0.711592,0.917881,0.157085,-0.442961
0.504259,0.649515,0.63792,0.957062,0.930651,-1.394974
0.573393,0.35819,0.9494,0.351356,0.468367,-0.67674
0.715294,0.697401,0.887852,0.260409,0.208102,-1.323664
0.097826,0.967994,0.609804,0.494699,0.942409,-3.401699
0.42971,0.45584,0.695053,0.710818,0.46967,-0.949123
0.390642,0.333214,0.72427,0.704025,0.737892,-0.752163
0.827288,0.102442,0.023408,0.29132,0.241068,1.31392
0.061065,0.370606,0.028162,0.348151,0.963561,-0.432752
0.046934,0.754419,0.927507,0.19732,0.662045,-2.630546
0.561575,0.608886,0.38366,0.38203,0.17855,-0.865155
0.517135,0.650283,0.70188,0.788015,0.426365,-1.435628
0.695978,0.57098,0.642775,0.128132,0.159574,-0.65206
0.334049,0.865823,0.242147,0.368601,0.61501,-2.267915
0.146711,0.753754,0.887878,0.967541,0.657299,-2.549266
0.149275,0.414169,0.843623,0.401479,0.138526,-1.313665
0.470336,0.19015,0.386384,0.60321,0.040853,-0.052423
0.773753,0.45665,0.590528,0.760275,0.155242,-0.018725
0.368663,0.883324,0.517263,0.087622,0.698346,-2.586223
0.921182,0.368951,0.995437,0.47385,0.621342,0.293342
0.473944,0.108218,0.003656,0.953958,0.34696,0.410456
0.767112,0.230918,0.963142,0.1141,0.401304,0.053809
0.086507,0.293379,0.604953,0.679637,0.736018,-0.8482
0.180338,0.056231,0.382857,0.320176,0.295762,-0.3273
0.921345,0.613241,0.773353,0.798017,0.781314,-0.203795
0.060841,0.571568,0.433074,0.634635,0.179428,-1.405742
0.80916,0.555075,0.907191,0.290228,0.832437,-0.522036
0.491336,0.368033,0.827828,0.768957,0.763528,-0.751349
0.762831,0.170177,0.682696,0.29495,0.384015,0.394246
0.753414,0.758205,0.883221,0.98511,0.462252,-1.472582
0.870976,0.898386,0.41649,0.607975,0.136555,-1.320585
0.378335,0.110766,0.158625,0.547592,0.436614,0.090843
0.078216,0.269752,0.605818,0.172101,0.386194,-0.811881
0.579131,0.93507,0.0757,0.191128,0.175151,-2.027982
0.221836,0.266122,0.267729,0.626108,0.471385,-0.381769
0.75496,0.637244,0.966434,0.490389,0.34072,-1.044744
0.335074,0.075919,0.711083,0.662093,0.577785,-0.503824
0.459296,0.957306,0.402699,0.590538,0.03606,-2.730097
0.519423,0.632682,0.138183,0.184231,0.952934,-0.799441
0.796944,0.366724,0.946759,0.34471,0.915492,-0.079978
0.906622,0.005598,0.401126,0.148257,0.315339,1.242707
0.755986,0.603973,0.994943,0.843782,0.572289,-0.946264
0.85289,0.049833,0.199777,0.14676,0.467133,1.247617
0.412192,0.451418,0.603911,0.154875,0.564785,-0.875442
0.464125,0.945676,0.574832,0.776207,0.297463,-2.826915
0.266381,0.412829,0.857132,0.801259,0.091546,-1.226499
0.475075,0.406258,0.245276,0.140842,0.160208,-0.289021
0.518636,0.192674,0.793072,0.813833,0.297219,-0.366475
0.984725,0.539817,0.89207,0.407921,0.142719,0.173089
0.754449,0.564774,0.349089,0.712732,0.174485,-0.167613
0.374425,0.068254,0.079881,0.597801,0.833272,0.186531
0.052147,0.060959,0.427011,0.389197,0.040418,-0.43272
0.147774,0.86137,0.019851,0.069133,0.618274,-2.202049
0.731816,0.824943,0.637058,0.858504,0.20235,-1.607543
0.378226,0.405876,0.645667,0.819702,0.273494,-0.853765
0.994937,0.331048,0.683284,0.253087,0.111763,0.967739
0.831263,0.828742,0.542678,0.471477,0.087312,-1.22112
0.270913,0.53279,0.701463,0.18309,0.53583,-1.406271
0.74527,0.70201,0.628531,0.926411,0.102111,-0.99613
0.739309,0.407264,0.212809,0.874331,0.884146,0.382754
0.264644,0.915881,0.330214,0.277743,0.369238,-2.706653
0.861074,0.025101,0.105651,0.919336,0.220039,1.375357
0.878992,0.09124,0.48578,0.828564,0.67358,1.0345
0.782258,0.883366,0.171993,0.366944,0.897096,-1.289146
0.14533,0.063042,0.671979,0.521796,0.738865,-0.64166
0.702002,0.673731,0.004514,0.504395,0.505574,-0.38064
0.871178,0.98107,0.927245,0.81815,0.920577,-2.296837
0.083367,0.257639,0.378115,0.53036,0.531877,-0.563348
0.68338,0.201817,0.41167,0.99407,0.229322,0.400156
0.369099,0.923962,0.802567,0.308719,0.046871,-3.091217
0.071714,0.869944,0.883745,0.970953,0.806124,-3.143865
0.411571,0.005979,0.521476,0.164798,0.893491,-0.182802
0.102357,0.473426,0.642759,0.459279,0.748081,-1.294202
0.481422,0.329725,0.45799,0.825187,0.366654,-0.32061
0.771439,0.594696,0.903983,0.313897,0.21697,-0.774737
0.655807,0.40424,0.157855,0.899209,0.723262,0.212082
0.594065,0.040585,0.262417,0.284837,0.766535,0.438467
0.855568,0.598532,0.672263,0.997724,0.059023,-0.28299
0.383028,0.814473,0.734421,0.625343,0.711483,-2.431098
0.380223,0.085839,0.151094,0.629611,0.002526,0.115941
0.10085,0.370773,0.822367,0.426689,0.500746,-1.214444
0.637589,0.081829,0.104483,0.307234,0.243805,0.68847
0.208918,0.968817,0.556406,0.807726,0.520622,-3.28493
0.866516,0.821571,0.338198,0.932226,0.401161,-0.861436
0.581399,0.002537,0.663181,0.743658,0.564477,0.012849
0.07007,0.975554,0.305082,0.077409,0.981042,-3.150377
0.995648,0.034537,0.980788,0.999411,0.592201,0.998262
0.504161,0.415857,0.448088,0.488682,0.874082,-0.458544
0.604393,0.096491,0.272569,0.292048,0.045342,0.430081
0.872793,0.731063,0.275609,0.213937,0.707056,-0.355434
0.990586,0.14914,0.432529,0.976473,0.266472,1.463263
0.663689,0.92707,0.720219,0.639639,0.51449,-2.417628
0.20917,0.518975,0.16862,0.589209,0.83089,-0.889122
0.692957,0.818184,0.429363,0.247881,0.262319,-1.477262
0.139879,0.568022,0.996232,0.935121,0.375183,-1.925045
0.118841,0.639356,0.240545,0.668555,0.234605,-1.438626
0.973463,0.808862,0.375513,0.827888,0.793664,-0.443023
0.714691,0.029986,0.252128,0.117447,0.74637,0.766743
0.39553,0.478265,0.138285,0.441789,0.1666,-0.511608
0.670331,0.339316,0.73986,0.308918,0.962725,-0.18658
0.135546,0.136793,0.732094,0.672628,0.132734,-0.751486
0.307674,0.972987,0.142878,0.592108,0.256351,-2.793664
0.834904,0.903834,0.972272,0.190442,0.475595,-2.02889
0.867132,0.483159,0.483317,0.266095,0.819931,0.320192
0.431587,0.281176,0.85281,0.575133,0.763982,-0.717455
0.540915,0.246858,0.751267,0.619034,0.543227,-0.348906
0.437517,0.305081,0.891536,0.215459,0.980747,-0.787917
0.620609,0.778389,0.92,0.249084,0.17036,-1.967355
0.028721,0.716542,0.545825,0.507442,0.152313,-2.084472
0.490334,0.084269,0.621868,0.153972,0.753585,-0.162315
0.911866,0.499929,0.456247,0.373459,0.219513,0.456967
0.062456,0.54885,0.95767,0.117781,0.525938,-1.853578
0.560359,0.137425,0.884782,0.629891,0.386277,-0.313434
0.527553,0.894411,0.104536,0.227228,0.71492,-1.947826
0.919108,0.21474,0.39207,0.228762,0.267856,1.15911
0.209367,0.002902,0.080385,0.267987,0.02958,0.007258
0.802445,0.124695,0.928483,0.685302,0.608998,0.312707
0.192317,0.232791,0.295957,0.090125,0.668614,-0.384561
0.400785,0.909794,0.433493,0.954681,0.632358,-2.595412
0.865476,0.181726,0.035451,0.29923,0.640318,1.363573
0.96787,0.201332,0.286896,0.841445,0.139074,1.465046
0.822321,0.205268,0.239316,0.288261,0.957354,0.986704
0.484379,0.517477,0.527099,0.496663,0.950653,-0.8612
0.718055,0.928263,0.481222,0.33958,0.199449,-2.035029
0.940977,0.220896,0.342228,0.290794,0.741065,1.282264
0.841687,0.2059,0.727235,0.415163,0.932521,0.562454
0.613329,0.380675,0.598555,0.033308,0.550146,-0.28095
0.762604,0.68698,0.808546,0.136984,0.268743,-1.061243
0.025059,0.884515,0.950417,0.159709,0.53742,-3.296259
0.49317,0.186027,0.827497,0.113358,0.262121,-0.444881
0.127259,0.984559,0.681806,0.717607,0.775324,-3.557487
0.03038,0.320665,0.326199,0.168239,0.999878,-0.632831
0.932978,0.190972,0.871236,0.178622,0.992186,0.760249
0.839199,0.356085,0.681774,0.609658,0.891132,0.346348
0.503489,0.036824,0.709947,0.783255,0.260579,-0.207012
0.084603,0.412649,0.134419,0.564607,0.318714,-0.630942
0.814533,0.789544,0.004319,0.120456,0.241523,-0.54753
0.053134,0.332059,0.214456,0.697391,0.133638,-0.5396
0.86254,0.069652,0.67446,0.359711,0.998286,0.798937
0.900937,0.711364,0.300734,0.607132,0.388667,-0.195476
0.083885,0.526492,0.743749,0.226433,0.7971,-1.561257
0.374681,0.255014,0.131881,0.610569,0.759981,-0.046205
0.138168,0.011048,0.173004,0.754696,0.131022,-0.13519
0.553577,0.468844,0.398507,0.905105,0.65436,-0.445056
0.686383,0.953694,0.405476,0.706566,0.305586,-2.191832
0.612187,0.335043,0.991646,0.673435,0.482124,-0.57886
0.516563,0.103877,0.585637,0.534114,0.882118,-0.084335
0.590119,0.425757,0.071217,0.137704,0.759894,0.081456
0.226299,0.201649,0.729665,0.926575,0.611001,-0.749229
0.739565,0.60007,0.177353,0.953576,0.936755,-0.163693
0.35973,0.137848,0.24536,0.456926,0.930383,-0.043554
0.096615,0.102811,0.04425,0.411709,0.285491,-0.057292
0.065521,0.409159,0.91417,0.073606,0.836378,-1.407817
0.956906,0.365259,0.326085,0.397757,0.118206,1.105012
0.844632,0.202842,0.001078,0.20629,0.832652,1.302292
0.228576,0.871801,0.921024,0.867268,0.551939,-3.096641
0.097911,0.848257,0.495719,0.930062,0.577165,-2.635165
0.561365,0.080428,0.124013,0.086857,0.221998,0.486841
0.972543,0.071415,0.509562,0.898316,0.801933,1.366815
0.41439,0.999346,0.171553,0.149055,0.70416,-2.824188
0.405079,0.985515,0.66194,0.878007,0.581056,-3.247484
0.108696,0.760693,0.410021,0.309768,0.024928,-2.122354
0.432184,0.873935,0.437709,0.546089,0.25928,-2.355428
0.524515,0.482301,0.949111,0.751772,0.903416,-1.096723
0.406499,0.979627,0.250268,0.406031,0.477358,-2.798794
0.635857,0.159679,0.207827,0.125846,0.248863,0.524308
0.03552,0.941782,0.507383,0.009133,0.094101,-3.165721
0.042974,0.026085,0.754434,0.046779,0.73204,-0.752782
0.430393,0.530219,0.768818,0.196116,0.21379,-1.241738
0.161382,0.204965,0.64406,0.961469,0.832942,-0.718004
0.086736,0.562145,0.972361,0.467291,0.490492,-1.905336
0.677105,0.955602,0.506929,0.000746,0.845303,-2.329513
0.851537,0.564126,0.259722,0.329967,0.859547,0.235796
0.282774,0.982073,0.702861,0.568503,0.672701,-3.436343
0.092737,0.9124,0.680335,0.123026,0.506264,-3.160559
0.897161,0.193225,0.278669,0.207581,0.491872,1.219119
0.068108,0.972908,0.716962,0.27242,0.340696,-3.547336
0.448942,0.72612,0.417028,0.360926,0.174668,-1.595679
0.677648,0.622715,0.342722,0.657456,0.326685,-0.587632
0.60929,0.689207,0.799477,0.871475,0.767543,-1.482026
0.621928,0.499173,0.06865,0.063986,0.487456,-0.042582
0.400769,0.859373,0.401372,0.740621,0.921237,-2.295709
0.424103,0.252422,0.010935,0.94294,0.256582,0.157641
0.533582,0.847183,0.850192,0.801765,0.366295,-2.433933
0.704933,0.909302,0.437742,0.585207,0.492637,-1.924374
0.344153,0.098313,0.595862,0.524295,0.843211,-0.387976
0.630739,0.458883,0.040047,0.648857,0.062268,0.123895
0.883273,0.550862,0.826256,0.309421,0.148409,-0.176264
0.139414,0.786483,0.505591,0.842454,0.506483,-2.322385
0.647444,0.045374,0.704318,0.990713,0.556157,0.127872
0.648166,0.786979,0.009241,0.667248,0.228886,-1.027009
0.621884,0.367737,0.075046,0.130301,0.057305,0.292741
0.670579,0.630472,0.319283,0.967953,0.6254,-0.612417
0.238943,0.478421,0.088802,0.380944,0.931791,-0.661275
0.534768,0.81301,0.163153,0.731259,0.059102,-1.574153
0.911961,0.38164,0.087908,0.141934,0.784892,1.13849
0.067175,0.459313,0.806601,0.026211,0.970523,-1.430482
0.420218,0.755109,0.810549,0.90399,0.546849,-2.167951
0.259047,0.838729,0.939203,0.20189,0.305673,-2.91539
0.362263,0.888175,0.261655,0.688437,0.109661,-2.365752
0.089413,0.773268,0.591524,0.774721,0.896795,-2.369364
0.507227,0.359603,0.095163,0.42619,0.379501,0.031452
0.566837,0.449369,0.053249,0.757346,0.203298,-0.016437
0.329655,0.87554,0.734317,0.78227,0.012426,-2.816684
0.853164,0.562511,0.438566,0.238707,0.624225,0.067955
0.563826,0.635782,0.742989,0.054993,0.007104,-1.319845
0.929552,0.02396,0.429342,0.634279,0.344216,1.297069
0.837624,0.80799,0.746212,0.311889,0.511484,-1.301528
0.495349,0.017678,0.7958,0.327842,0.740197,-0.305996
0.501003,0.173853,0.904983,0.766186,0.599148,-0.493651
0.693726,0.716882,0.979113,0.141569,0.82741,-1.558361
0.635255,0.730153,0.079974,0.650961,0.652199,-0.872248
0.3277,0.736136,0.454324,0.747304,0.085204,-1.86524
0.980212,0.146446,0.200059,0.068373,0.19555,1.657231
0.662493,0.516524,0.862306,0.394774,0.502847,-0.784903
0.538658,0.117646,0.391944,0.737645,0.235355,0.14684
0.854524,0.50691,0.295995,0.136162,0.504072,0.393555
0.880498,0.125573,0.361806,0.449492,0.112966,1.141443
0.856199,0.730076,0.392152,0.603189,0.930053,-0.525029
0.471273,0.212913,0.662354,0.771563,0.674353,-0.354153
0.124848,0.203443,0.461603,0.703043,0.820761,-0.554597
0.566616,0.553473,0.470647,0.007379,0.830596,-0.747536
0.122244,0.642892,0.187826,0.781502,0.874418,-1.397868
0.55011,0.804942,0.563064,0.161413,0.833187,-1.901616
0.890274,0.915969,0.03829,0.62215,0.17701,-0.970114
0.82914,0.088186,0.3519,0.22986,0.371992,0.999715
0.593318,0.156548,0.520883,0.454309,0.774973,0.109648
0.15193,0.537465,0.269114,0.247808,0.815343,-1.089555
0.94713,0.213999,0.537831,0.102154,0.563612,1.118891
0.157626,0.498826,0.900895,0.359578,0.020673,-1.597685
0.728562,0.921596,0.053603,0.774291,0.633991,-1.540017
0.13652,0.862522,0.124157,0.62374,0.448143,-2.318717
0.854952,0.344516,0.016536,0.346124,0.967797,1.089277
0.954131,0.645841,0.933185,0.154761,0.184871,-0.363784
0.813784,0.849218,0.324363,0.483665,0.20161,-1.16339
0.303617,0.69469,0.609883,0.579202,0.637741,-1.873298
0.943082,0.242726,0.672839,0.582578,0.061192,0.92922
0.396979,0.348195,0.651085,0.139321,0.360555,-0.69962
0.344709,0.910364,0.398656,0.313516,0.157776,-2.647297
0.71573,0.666046,0.265814,0.306839,0.856893,-0.572128
0.143116,0.459781,0.150291,0.965903,0.760069,-0.743521
0.923421,0.612219,0.96715,0.624192,0.43188,-0.386174
