@relation 'if(A1 == 0 ||  A2 == 0) then R=5*A1 + A2 else if(A1 == 0 ||  A2 == 1) then //R=A1 - 4*A2 else if(A1 == 1 ||  A2 == 0) then //R=2*A1 + 8*A2 else if(A1 == 1 ||  A2 == 1) then R=-2*A1 - 3*A2 '

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 {0,1}
@attribute A4 {0,1}
@attribute A5 numeric
@attribute class numeric

@data
0.094684,0.592738,0,1,0.349354,-2.27627
0.638385,0.956225,1,0,0.189083,8.926567
0.960226,0.752178,1,1,0.731716,-4.176988
0.79432,0.215213,0,1,0.851887,-0.066531
0.933793,0.290838,0,0,0.362613,4.959804
0.573226,0.615412,0,1,0.542668,-1.888423
0.354992,0.700271,0,0,0.635096,2.475231
0.521183,0.758421,0,1,0.62352,-2.512503
0.680606,0.02479,0,1,0.12661,0.581446
0.217727,0.028782,1,0,0.452731,0.665706
0.546055,0.998989,0,0,0.356635,3.729264
0.183958,0.528704,1,0,0.796379,4.597543
0.44515,0.773352,1,1,0.328257,-3.210355
0.795028,0.286878,1,1,0.242663,-2.450691
0.262913,0.413039,0,1,0.796861,-1.389243
0.300535,0.113686,1,0,0.474151,1.510562
0.277231,0.680638,1,1,0.655661,-2.596377
0.077482,0.846525,0,0,0.192403,1.233937
0.328549,0.97829,0,1,0.127182,-3.58461
0.091522,0.770608,0,1,0.862075,-2.990911
0.979603,0.604028,1,1,0.4702,-3.77129
0.880375,0.221228,1,0,0.686126,3.530574
0.189427,0.875611,1,1,0.224314,-3.005687
0.683947,0.235056,0,1,0.106817,-0.256278
0.300627,0.974686,0,1,0.143738,-3.598117
0.192266,0.285603,1,1,0.993416,-1.241341
0.682587,0.175281,0,0,0.645555,3.588216
0.656503,0.729619,1,0,0.699825,7.149955
0.835166,0.131756,1,0,0.996211,2.72438
0.279761,0.428355,1,0,0.604734,3.98636
0.990187,0.129099,0,0,0.467327,5.080033
0.170864,0.864497,1,0,0.162363,7.257708
0.557226,0.237544,1,1,0.144771,-1.827085
0.082047,0.929935,1,1,0.050773,-2.953899
0.15469,0.586794,0,0,0.013481,1.360242
0.364282,0.841857,0,1,0.692281,-3.003147
0.408798,0.983568,0,1,0.857888,-3.525473
0.344324,0.488857,1,0,0.300332,4.599507
0.357004,0.668937,0,0,0.610264,2.453955
0.765576,0.001658,1,1,0.070782,-1.536125
0.776601,0.556126,0,1,0.196318,-1.447904
0.229292,0.774755,1,0,0.152639,6.656623
0.395217,0.040528,0,0,0.021408,2.016614
0.239788,0.27895,0,1,0.401855,-0.876011
0.001908,0.745093,0,1,0.817548,-2.978463
0.592153,0.246616,1,1,0.517586,-1.924156
0.443194,0.997547,1,1,0.139663,-3.87903
0.366215,0.581082,1,0,0.187678,5.381089
0.288335,0.65091,1,1,0.821302,-2.529402
0.707122,0.241232,0,0,0.111121,3.776844
0.216123,0.103212,0,0,0.840204,1.183828
0.210155,0.438011,1,0,0.830261,3.9244
0.498487,0.172324,1,1,0.420948,-1.513945
0.992229,0.509735,1,1,0.883102,-3.513662
0.124243,0.291318,1,0,0.636695,2.579034
0.160652,0.529854,1,1,0.892706,-1.910867
0.362543,0.341154,1,1,0.039086,-1.748548
0.194235,0.959234,0,1,0.441173,-3.642702
0.856286,0.190974,1,1,0.922376,-2.285495
0.874673,0.853082,1,0,0.352922,8.574007
0.560385,0.610477,0,0,0.145348,3.4124
0.566778,0.341871,1,1,0.836804,-2.15917
0.100815,0.920189,1,1,0.126419,-2.962198
0.392566,0.350206,1,1,0.638269,-1.835751
0.983543,0.398842,0,1,0.780416,-0.611826
0.802393,0.025244,1,1,0.338384,-1.680518
0.786455,0.745206,1,1,0.069869,-3.808527
0.170307,0.797543,0,0,0.441525,1.649075
0.234272,0.545722,1,0,0.242466,4.834317
0.862844,0.775997,0,1,0.231328,-2.241145
0.301138,0.808112,1,0,0.165869,7.067173
0.110977,0.621622,0,0,0.186749,1.176509
0.076237,0.842149,1,0,0.850769,6.889665
0.392259,0.692464,1,0,0.256431,6.324226
0.635832,0.587197,1,1,0.875448,-3.033256
0.671055,0.097034,1,0,0.538,2.118385
0.114815,0.465569,1,1,0.045848,-1.626339
0.093824,0.032611,0,1,0.025237,-0.036621
0.289802,0.872677,1,0,0.003002,7.56102
0.766519,0.066965,0,1,0.524561,0.498658
0.454714,0.969194,0,1,0.336629,-3.422062
0.303347,0.700142,1,0,0.634997,6.207832
0.072342,0.814821,1,1,0.994719,-2.589146
0.509457,0.92243,0,1,0.693217,-3.180265
0.458594,0.453696,0,0,0.762188,2.746668
0.001787,0.574438,1,1,0.745822,-1.726886
0.63999,0.032183,0,0,0.388535,3.232131
0.767733,0.077165,1,0,0.191305,2.152788
0.012617,0.682878,0,0,0.59923,0.745965
0.673885,0.699158,0,0,0.578908,4.068581
0.71859,0.854558,1,0,0.955801,8.273642
0.158498,0.582371,1,1,0.833665,-2.06411
0.8933,0.19498,1,0,0.01612,3.346437
0.74132,0.579644,0,0,0.647284,4.286245
0.476188,0.518432,1,0,0.872718,5.09983
0.360666,0.838991,1,0,0.012296,7.43326
0.924802,0.907572,0,1,0.250287,-2.705487
0.776355,0.480879,1,1,0.539291,-2.995348
0.435572,0.532133,1,0,0.463687,5.128207
0.562218,0.584908,0,0,0.769407,3.395999
0.616735,0.316544,1,0,0.668032,3.765822
0.335717,0.665611,0,0,0.74006,2.344195
0.644394,0.483529,0,1,0.669048,-1.289722
0.445052,0.460446,1,0,0.472764,4.573674
0.879814,0.148453,0,0,0.754266,4.547521
0.044514,0.966346,1,1,0.297529,-2.988066
0.556144,0.27505,0,0,0.406336,3.055768
0.353289,0.487779,1,1,0.30659,-2.169916
0.230153,0.240573,0,0,0.67441,1.391339
0.506263,0.945277,0,1,0.117098,-3.274845
0.216858,0.138973,1,0,0.416979,1.545497
0.19036,0.738313,1,1,0.221994,-2.59566
0.612723,0.494248,0,1,0.551691,-1.364267
0.717647,0.162793,1,0,0.802788,2.737636
0.900293,0.810306,0,1,0.019505,-2.340933
0.14585,0.306859,0,0,0.077783,1.03611
0.600473,0.974692,1,1,0.010259,-4.125022
0.925415,0.748099,1,0,0.252835,7.835626
0.288392,0.915311,1,0,0.425649,7.899275
0.564992,0.462379,1,1,0.445687,-2.51712
0.257846,0.614194,1,1,0.848063,-2.358273
0.277865,0.54455,0,0,0.663905,1.933876
0.654239,0.970561,1,1,0.917373,-4.220163
0.141885,0.502295,1,1,0.953441,-1.790657
0.395887,0.515688,0,0,0.923132,2.495124
0.194653,0.587659,1,0,0.20069,5.090574
0.271273,0.380651,1,1,0.230653,-1.684498
0.1419,0.400876,1,0,0.094836,3.490811
0.290878,0.54997,0,1,0.462879,-1.909001
0.106203,0.565359,1,1,0.346413,-1.908482
0.445402,0.472053,0,1,0.945979,-1.44281
0.539413,0.811881,1,0,0.147754,7.573875
0.189404,0.792358,0,1,0.038288,-2.980026
0.097776,0.207932,0,0,0.864817,0.696812
0.145772,0.906294,0,1,0.545901,-3.479402
0.793924,0.36167,0,0,0.209381,4.331292
0.07998,0.353399,1,1,0.383311,-1.220156
0.033314,0.259117,1,1,0.37549,-0.84398
0.195252,0.777532,1,0,0.066502,6.61076
0.480779,0.451189,0,0,0.382185,2.855083
0.274857,0.323255,1,1,0.084521,-1.519481
0.930439,0.790279,1,0,0.771941,8.183111
0.37335,0.31779,1,1,0.942584,-1.700071
0.142113,0.973716,0,0,0.824941,1.68428
0.315337,0.870692,0,0,0.917068,2.447378
0.710543,0.136106,1,1,0.095605,-1.829403
0.582095,0.4075,1,0,0.72542,4.424188
0.529331,0.449992,0,1,0.71996,-1.270635
0.589906,0.01513,1,1,0.260182,-1.225201
0.956699,0.65316,1,0,0.019016,7.138682
0.429529,0.019685,0,1,0.837284,0.350789
0.870319,0.083327,0,0,0.200887,4.434921
0.836736,0.224021,1,0,0.588965,3.465636
0.97714,0.831712,1,1,0.787651,-4.449414
0.195807,0.313031,0,0,0.418584,1.292067
0.912758,0.144507,0,1,0.934802,0.334728
0.390561,0.777828,1,1,0.508935,-3.114604
0.29336,0.026624,0,0,0.322522,1.493423
0.163501,0.332236,1,0,0.62126,2.984888
0.269347,0.909786,1,0,0.358056,7.81698
0.628675,0.791198,1,0,0.175747,7.586935
0.649428,0.214684,0,1,0.194339,-0.209308
0.716561,0.173463,1,1,0.406221,-1.953512
0.021364,0.095002,0,1,0.527184,-0.358642
0.57177,0.881445,1,1,0.224775,-3.787876
0.772891,0.733593,1,0,0.345155,7.414526
0.441478,0.028391,0,0,0.012938,2.23578
0.623941,0.354812,1,1,0.16437,-2.312318
0.002555,0.734248,1,1,0.523676,-2.207853
0.407675,0.911961,1,0,0.75464,8.111039
0.699562,0.732231,0,0,0.785918,4.230043
0.899582,0.94827,0,0,0.751395,5.44618
0.77859,0.231512,0,1,0.155825,-0.147457
0.585705,0.859983,0,0,0.725715,3.788508
0.780828,0.309304,0,1,0.965638,-0.45639
0.305874,0.110447,1,0,0.45665,1.495324
0.235468,0.377641,0,1,0.043436,-1.275097
0.706468,0.457087,1,1,0.09805,-2.784198
0.797846,0.534129,0,1,0.380604,-1.338672
0.718979,0.01454,1,1,0.266675,-1.481579
0.702481,0.987979,0,1,0.526472,-3.249435
0.752575,0.745682,0,0,0.487948,4.508555
0.932028,0.706669,1,1,0.712572,-3.984063
0.686453,0.459858,0,1,0.936912,-1.152977
0.185123,0.986993,1,0,0.026868,8.266193
0.884369,0.51926,1,0,0.599469,5.922818
0.505142,0.677289,0,1,0.148561,-2.204015
0.471059,0.578323,1,0,0.275725,5.568703
0.207247,0.20381,1,0,0.647346,2.044973
0.72797,0.878421,0,0,0.754148,4.518274
0.615466,0.650148,1,1,0.781131,-3.181376
0.231687,0.91561,0,0,0.831411,2.074046
0.650443,0.748982,0,1,0.180084,-2.345486
0.898629,0.920037,1,1,0.045465,-4.557369
0.750863,0.443138,1,0,0.072513,5.046833
0.368132,0.212737,0,0,0.263869,2.0534
0.179162,0.408934,1,1,0.53269,-1.585127
0.6851,0.522572,0,1,0.939281,-1.405187
0.870111,0.688192,1,0,0.058522,7.245756
0.393424,0.089938,1,0,0.550724,1.506353
0.497349,0.003291,1,1,0.017472,-1.004571
0.360749,0.394728,1,1,0.712704,-1.905683
0.929229,0.91764,1,1,0.734797,-4.611376
0.690531,0.616851,0,0,0.702132,4.069506
0.245809,0.315365,0,0,0.294642,1.544412
0.283428,0.164897,1,0,0.851427,1.886035
0.721099,0.600515,0,1,0.240742,-1.680962
0.15972,0.441534,0,0,0.839158,1.240132
0.819285,0.027339,0,0,0.011142,4.123766
0.798656,0.305518,0,1,0.409344,-0.423415
0.194565,0.967079,1,0,0.035669,8.125762
0.068461,0.745559,1,1,0.327533,-2.3736
0.758165,0.069244,1,0,0.333966,2.070283
0.969465,0.109295,0,1,0.374306,0.532286
0.123262,0.890518,1,0,0.24697,7.370664
0.377741,0.793398,0,1,0.151747,-2.795852
0.651997,0.924595,1,1,0.640326,-4.077778
0.321293,0.763327,1,1,0.280149,-2.932568
0.104813,0.181688,1,0,0.761772,1.663132
0.436763,0.25154,0,0,0.863873,2.435355
0.680454,0.725614,0,0,0.596768,4.127886
0.111596,0.802547,1,1,0.657684,-2.630834
0.387615,0.395929,0,1,0.431362,-1.1961
0.212458,0.76628,1,0,0.247147,6.555154
0.012102,0.417241,0,1,0.735283,-1.656863
0.111392,0.865473,0,1,0.426123,-3.350501
0.94527,0.650386,0,1,0.96178,-1.656274
0.150871,0.508807,1,0,0.29629,4.372199
0.282324,0.871677,0,1,0.416713,-3.204384
0.519742,0.723135,0,0,0.991434,3.321843
0.547863,0.005963,0,0,0.674317,2.745277
0.354432,0.522233,1,1,0.234673,-2.275564
0.278982,0.593986,0,1,0.760218,-2.096962
0.422208,0.006131,0,1,0.639445,0.397684
0.314598,0.679913,1,1,0.336281,-2.668935
0.002242,0.737404,0,1,0.062868,-2.947374
0.77784,0.574346,0,1,0.712288,-1.519544
0.150621,0.915118,0,1,0.789025,-3.509852
0.373926,0.723258,1,0,0.68522,6.533918
0.839965,0.462826,0,1,0.563797,-1.01134
0.189538,0.913789,1,0,0.929774,7.689386
0.004015,0.466653,1,0,0.804465,3.74125
0.805142,0.821645,0,1,0.098901,-2.48144
0.121543,0.998763,1,0,0.776579,8.233191
0.305868,0.077847,1,0,0.558639,1.234512
0.049409,0.499139,1,0,0.356239,4.091929
0.98954,0.558886,0,1,0.09871,-1.246003
0.596893,0.776532,1,0,0.694364,7.406041
0.965316,0.016289,0,0,0.303593,4.842867
0.136114,0.742754,1,0,0.765578,6.214264
0.859559,0.819372,1,1,0.015712,-4.177235
0.00788,0.08126,1,0,0.340846,0.665839
0.896342,0.927169,1,1,0.403511,-4.574191
0.828561,0.742561,1,1,0.370881,-3.884804
0.300946,0.998709,1,1,0.196491,-3.598017
0.079313,0.979833,1,1,0.435811,-3.098126
0.341559,0.13972,0,1,0.253515,-0.217323
0.690171,0.31562,1,0,0.712719,3.9053
0.135832,0.341306,0,0,0.579963,1.020468
0.172336,0.5455,0,0,0.571996,1.407181
0.316979,0.443135,0,0,0.44682,2.02803
0.23459,0.520786,0,0,0.249268,1.693736
0.693713,0.029373,1,0,0.336731,1.622408
0.604518,0.846571,1,1,0.193683,-3.748748
0.517708,0.197087,0,0,0.947915,2.785626
0.900632,0.823938,1,0,0.385288,8.392764
0.96266,0.609622,0,1,0.529145,-1.475829
0.134122,0.448865,1,0,0.691898,3.859165
0.944944,0.724879,0,0,0.953397,5.449601
0.603578,0.251777,0,0,0.825279,3.269667
0.704717,0.96221,1,0,0.423063,9.107111
0.255419,0.370069,0,1,0.611708,-1.224856
0.298874,0.811386,0,0,0.747727,2.305758
0.768019,0.843914,1,1,0.645278,-4.067779
0.717276,0.290797,0,1,0.161446,-0.445912
0.757599,0.518846,1,0,0.304056,5.665965
0.058019,0.60551,0,0,0.518425,0.895606
0.256198,0.635815,1,1,0.017754,-2.41984
0.626309,0.543333,1,1,0.995238,-2.882618
0.461742,0.652566,1,0,0.347728,6.144013
0.94783,0.860654,0,0,0.658684,5.599802
0.270881,0.734286,0,0,0.220381,2.08869
0.207728,0.260033,1,1,0.158606,-1.195556
0.168465,0.794707,0,0,0.716443,1.637034
0.189791,0.23674,1,1,0.555111,-1.089802
0.133036,0.782526,1,0,0.412003,6.526279
0.249703,0.088213,0,0,0.773451,1.336727
0.623283,0.866488,1,0,0.97176,8.178468
0.517032,0.333625,1,1,0.234296,-2.03494
0.812178,0.253369,0,1,0.667859,-0.201298
0.391639,0.10305,1,0,0.872216,1.607676
0.737392,0.006998,1,1,0.724359,-1.495779
0.443404,0.228263,0,1,0.524107,-0.469647
0.220986,0.557207,1,0,0.931237,4.89963
0.204623,0.629,1,0,0.738364,5.441247
0.388485,0.682084,1,0,0.22447,6.233638
0.680229,0.546779,0,1,0.574112,-1.506888
0.575883,0.905168,1,1,0.85996,-3.867269
0.013485,0.468519,1,0,0.280485,3.77512
0.869378,0.214453,1,1,0.216592,-2.382113
0.908391,0.517664,1,0,0.674238,5.958093
0.571505,0.228484,0,0,0.02367,3.086009
0.602226,0.312896,1,0,0.078878,3.707619
0.451644,0.80597,1,0,0.12434,7.351045
0.33316,0.023554,0,1,0.311779,0.238946
0.719585,0.221588,0,0,0.541667,3.819512
0.992428,0.634431,0,1,0.072514,-1.545294
0.587112,0.467804,1,1,0.218159,-2.577637
0.575136,0.396639,1,0,0.314039,4.323386
0.961506,0.749325,0,0,0.041096,5.556855
0.938344,0.539835,1,1,0.589667,-3.496193
0.982002,0.525102,1,0,0.661806,6.164818
0.482901,0.586514,1,0,0.73745,5.657912
0.578869,0.437767,1,1,0.761547,-2.471038
0.642728,0.901669,1,0,0.567099,8.498804
0.146628,0.52005,1,1,0.232921,-1.853407
0.391476,0.369306,1,0,0.883652,3.7374
0.497671,0.25346,0,1,0.734712,-0.51617
0.464072,0.577771,0,0,0.350508,2.898131
0.048027,0.400711,0,1,0.068666,-1.554816
0.195367,0.463253,0,0,0.449057,1.440091
0.309257,0.267573,1,0,0.226488,2.759102
0.058758,0.678075,0,0,0.423102,0.971863
0.173522,0.852692,0,1,0.999338,-3.237246
0.355996,0.768388,1,0,0.346612,6.859096
0.71497,0.599208,1,1,0.043976,-3.227565
0.480731,0.643842,1,1,0.769449,-2.892989
0.650145,0.506734,1,0,0.901007,5.354162
0.620521,0.45681,1,0,0.17698,4.895518
0.641496,0.73629,1,1,0.881121,-3.491861
0.246676,0.366287,1,0,0.348419,3.423648
0.058021,0.53749,1,0,0.022655,4.415963
0.792526,0.305057,0,0,0.671041,4.267686
0.970154,0.042774,1,1,0.604264,-2.06863
0.266244,0.689701,1,0,0.321832,6.050099
0.225213,0.857273,0,0,0.423965,1.983336
0.364802,0.481373,1,0,0.676656,4.580584
0.675959,0.277518,0,1,0.262671,-0.434111
0.834763,0.41863,1,0,0.264569,5.018565
0.59719,0.703256,0,1,0.496796,-2.215836
0.200391,0.978206,0,1,0.419794,-3.712434
0.181023,0.373022,0,0,0.649134,1.278137
0.589947,0.379287,0,1,0.567216,-0.927202
0.736023,0.917605,0,0,0.036579,4.597718
0.730324,0.014073,1,1,0.83365,-1.502868
0.891966,0.551336,0,1,0.432061,-1.313377
0.444467,0.172339,0,0,0.633952,2.394675
0.122538,0.627221,0,0,0.47925,1.239909
0.324934,0.018947,0,0,0.719087,1.643618
0.212229,0.089778,0,1,0.232953,-0.146884
0.022875,0.997324,1,1,0.276215,-3.037721
0.709097,0.343289,1,0,0.725027,4.164506
0.590361,0.263628,1,0,0.375714,3.289745
0.797776,0.690742,1,0,0.532022,7.121491
0.054185,0.328404,0,1,0.906787,-1.259433
0.601333,0.720506,0,0,0.432231,3.727168
0.342849,0.796097,0,1,0.125132,-2.841539
0.458415,0.457669,1,0,0.949683,4.578185
0.500549,0.276822,1,1,0.749303,-1.831566
0.834076,0.341884,0,1,0.782529,-0.533462
0.920652,0.106622,0,0,0.83638,4.709881
0.897056,0.933413,0,1,0.272993,-2.836597
0.937812,0.187304,0,0,0.294778,4.876363
0.449881,0.927224,1,1,0.493387,-3.681434
0.306844,0.858455,1,1,0.158309,-3.189054
0.425456,0.517552,1,0,0.573602,4.991328
0.845297,0.383875,1,0,0.659596,4.761599
0.987968,0.301826,0,0,0.284183,5.241668
0.256065,0.092216,0,1,0.664607,-0.112799
0.897597,0.845802,0,0,0.897611,5.333785
0.010094,0.004923,0,1,0.328528,-0.009598
0.047067,0.306761,0,1,0.089344,-1.179977
0.244186,0.539631,0,1,0.524424,-1.914339
0.360588,0.387551,0,1,0.297744,-1.189614
0.205139,0.548017,0,1,0.001657,-1.986928
0.79755,0.582977,1,0,0.055039,6.258915
0.592145,0.066049,0,1,0.625015,0.32795
0.338052,0.596622,0,0,0.424544,2.286883
0.660804,0.081929,0,1,0.905741,0.33309
0.186431,0.818738,0,0,0.755371,1.750895
0.553634,0.801224,0,0,0.292554,3.569395
0.232216,0.435737,1,1,0.495833,-1.771643
0.616267,0.076431,1,0,0.978348,1.84398
0.103189,0.6134,1,0,0.119672,5.113575
0.501079,0.21413,1,0,0.883239,2.715196
0.0585,0.986737,1,1,0.222475,-3.07721
0.409787,0.449886,1,0,0.787235,4.418664
0.955065,0.580214,0,1,0.274434,-1.365792
0.595316,0.240116,1,1,0.549042,-1.910978
0.610161,0.156487,0,1,0.183505,-0.015787
0.146158,0.740297,1,0,0.907767,6.214689
0.937382,0.686867,1,0,0.871543,7.3697
0.481602,0.57749,0,1,0.420936,-1.828357
0.190586,0.192486,1,1,0.215,-0.95863
0.964891,0.267397,0,1,0.747803,-0.104697
0.777606,0.114647,0,1,0.498936,0.319019
0.618059,0.43568,0,0,0.297148,3.525974
0.247151,0.832539,1,0,0.60458,7.154617
0.324342,0.771541,1,1,0.482291,-2.963307
0.881279,0.105652,1,0,0.45043,2.607774
0.812396,0.338381,0,1,0.674973,-0.541129
0.593048,0.429487,1,1,0.267231,-2.474558
0.514828,0.28954,1,0,0.838952,3.345977
0.613617,0.36214,0,0,0.468409,3.430225
0.418722,0.062667,0,0,0.621905,2.156277
0.412324,0.314795,1,1,0.618187,-1.769032
0.817857,0.958287,0,0,0.961762,5.047571
0.912485,0.563123,1,1,0.06621,-3.51434
0.428484,0.428802,1,1,0.545327,-2.143375
0.908386,0.993941,1,0,0.554878,9.768302
0.338991,0.023898,1,0,0.470548,0.869164
0.546624,0.470521,1,0,0.686455,4.857417
0.37805,0.445563,0,0,0.389702,2.335812
0.277516,0.501882,0,1,0.812506,-1.730012
0.558428,0.57728,0,0,0.132859,3.369418
0.107409,0.910679,0,0,0.257271,1.447723
0.590177,0.262131,0,1,0.166232,-0.458347
0.666483,0.388463,0,1,0.966599,-0.88737
0.06625,0.436448,1,1,0.268405,-1.441845
0.253101,0.636766,1,0,0.670201,5.60033
0.767585,0.480193,0,1,0.002121,-1.153188
0.907143,0.35152,0,0,0.520916,4.887234
0.778401,0.151564,1,0,0.116655,2.769313
0.811449,0.703554,1,1,0.321837,-3.733561
0.364085,0.638646,0,0,0.085101,2.459071
0.110926,0.489488,0,1,0.840393,-1.847026
0.164778,0.320602,0,1,0.914842,-1.11763
0.089678,0.518314,1,0,0.13556,4.325871
0.47217,0.098359,0,1,0.973578,0.078736
0.652426,0.505717,0,1,0.16633,-1.37044
0.66246,0.271701,0,1,0.356432,-0.424344
0.140298,0.17002,0,1,0.410486,-0.539783
0.185741,0.125723,1,1,0.743752,-0.748651
0.673838,0.963266,0,1,0.584824,-3.179226
0.494914,0.692672,0,1,0.429245,-2.275773
0.786857,0.983798,0,1,0.431583,-3.148335
0.522567,0.70128,1,0,0.352273,6.655376
0.000764,0.861824,1,0,0.609498,6.896124
0.57215,0.968808,0,0,0.367749,3.82956
0.925638,0.498526,1,1,0.018145,-3.346854
0.023352,0.463473,1,0,0.40648,3.754491
0.274985,0.387488,0,0,0.985843,1.762411
0.007116,0.827046,1,1,0.595658,-2.495371
0.987513,0.222718,1,0,0.087163,3.756767
0.082727,0.237639,0,0,0.254006,0.651275
0.181024,0.671491,1,1,0.427055,-2.376521
0.050262,0.377693,1,1,0.082815,-1.233604
0.468522,0.587297,1,0,0.86384,5.635416
