@relation 'All attributes and class are random' 

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute class numeric

@data
0.783281,0.393363,0.196748,0.232875,0.984117,0.72337
0.139778,0.035122,0.771313,0.082181,0.946165,0.645688
0.692258,0.382919,0.799276,0.672845,0.803075,0.10972
0.277411,0.094747,0.383897,0.198069,0.637575,0.215253
0.392047,0.461257,0.510779,0.307848,0.71152,0.145996
0.805988,0.351516,0.429995,0.849649,0.308381,0.05243
0.828704,0.21218,0.927235,0.166624,0.505846,0.507874
0.799796,0.991372,0.070838,0.504997,0.489677,0.776743
0.144536,0.736029,0.331807,0.723896,0.979655,0.626723
0.570717,0.182905,0.876009,0.769191,0.31487,0.640509
0.706724,0.992355,0.487013,0.096917,0.294505,0.782543
0.88899,0.470865,0.081073,0.037645,0.219171,0.743412
0.518297,0.100179,0.381648,0.653476,0.876089,0.507774
0.708565,0.89194,0.710045,0.923985,0.780427,0.906158
0.060853,0.268043,0.37395,0.623004,0.567903,0.149008
0.69302,0.626137,0.07107,0.328023,0.445515,0.581952
0.947559,0.081721,0.517251,0.998706,0.384745,0.020536
0.964036,0.724631,0.025337,0.127581,0.79377,0.943347
0.937763,0.526893,0.542787,0.808705,0.662546,0.764301
0.964092,0.276221,0.164536,0.189796,0.239866,0.134543
0.881209,0.367227,0.006623,0.717941,0.698858,0.305297
0.138581,0.289597,0.611339,0.703237,0.67333,0.625516
0.020143,0.335234,0.483572,0.90015,0.119921,0.15956
0.299717,0.577393,0.580185,0.731542,0.470308,0.644368
0.781749,0.02393,0.410762,0.190487,0.19561,0.813847
0.03562,0.030541,0.102272,0.382476,0.595467,0.798118
0.741165,0.391749,0.246937,0.694439,0.152621,0.451753
0.372676,0.867748,0.429011,0.07321,0.137858,0.219662
0.826955,0.411324,0.020837,0.287439,0.209165,0.450428
0.087746,0.734922,0.58229,0.053296,0.594325,0.899924
0.076259,0.604638,0.092972,0.792141,0.570972,0.815221
0.599027,0.913207,0.317763,0.621213,0.527482,0.279276
0.325944,0.012762,0.049811,0.066597,0.988826,0.056496
0.240343,0.371784,0.408955,0.338532,0.882555,0.681076
0.148914,0.547753,0.087918,0.776624,0.681897,0.94352
0.943381,0.972915,0.64536,0.007665,0.248321,0.772712
0.111384,0.667497,0.027755,0.259439,0.479029,0.094755
0.915831,0.801724,0.266767,0.234818,0.692115,0.93585
0.037216,0.901168,0.22289,0.613164,0.92172,0.482023
0.810671,0.352014,0.728955,0.049191,0.487372,0.217597
0.419556,0.933645,0.100038,0.968116,0.807891,0.63795
0.132752,0.151953,0.712441,0.292627,0.084367,0.418091
0.417863,0.731652,0.878853,0.810812,0.234642,0.661758
0.223619,0.35974,0.146366,0.330816,0.050812,0.847577
0.019986,0.562537,0.177639,0.240432,0.621042,0.017867
0.103932,0.899428,0.723673,0.067861,0.428696,0.357298
0.934352,0.718522,0.712068,0.13999,0.458602,0.614952
0.735132,0.840832,0.931599,0.270368,0.01721,0.413589
0.60637,0.314935,0.13879,0.440795,0.647441,0.740027
0.887913,0.955028,0.013098,0.825451,0.498865,0.243331
0.426067,0.680328,0.284233,0.948777,0.230237,0.102736
0.774839,0.698208,0.510173,0.768893,0.076833,0.431484
0.710512,0.599562,0.531162,0.585082,0.133918,0.519532
0.917896,0.291722,0.11917,0.725438,0.386326,0.79769
0.404995,0.007855,0.011524,0.370855,0.17067,0.635494
0.37899,0.074884,0.510982,0.802526,0.881261,0.918969
0.650985,0.66444,0.473823,0.057415,0.035135,0.543532
0.482407,0.909727,0.535669,0.972014,0.679701,0.299358
0.416769,0.85891,0.256774,0.968098,0.363841,0.216323
0.502938,0.1131,0.841384,0.561304,0.977547,0.914831
0.27825,0.321485,0.708183,0.37679,0.095706,0.31579
0.481894,0.181604,0.39157,0.65597,0.609665,0.683162
0.172777,0.220344,0.63899,0.600745,0.389087,0.188064
0.365414,0.458627,0.662272,0.990388,0.15112,0.323429
0.527925,0.434837,0.997144,0.931551,0.211185,0.6888
0.035491,0.870262,0.442983,0.27105,0.108427,0.078624
0.590044,0.192805,0.884438,0.568155,0.419719,0.914381
0.52383,0.92822,0.149814,0.839145,0.25166,0.877402
0.043961,0.653393,0.321675,0.849658,0.704644,0.938944
0.762158,0.36285,0.388877,0.134647,0.983059,0.70727
0.125606,0.103669,0.79351,0.313092,0.149277,0.275356
0.629809,0.008187,0.180599,0.573587,0.826169,0.26157
0.383398,0.118007,0.574026,0.422737,0.405551,0.990141
0.810409,0.913497,0.772327,0.193334,0.651858,0.306375
0.042102,0.303628,0.147598,0.23252,0.557219,0.208063
0.064176,0.102041,0.326901,0.757614,0.133444,0.691004
0.564467,0.123832,0.696812,0.751862,0.667685,0.141462
0.960871,0.93787,0.978982,0.943694,0.142987,0.497091
0.491295,0.752401,0.630185,0.38787,0.775733,0.772596
0.900623,0.695205,0.798788,0.758533,0.364182,0.486226
0.969714,0.968269,0.467167,0.533049,0.712786,0.904191
0.375858,0.65252,0.094477,0.4489,0.304598,0.76496
0.552245,0.749037,0.086373,0.157758,0.569411,0.474018
0.897263,0.854742,0.219773,0.882336,0.140928,0.438503
0.865898,0.464993,0.37521,0.150432,0.936672,0.803778
0.820213,0.601985,0.632524,0.681547,0.425663,0.970739
0.610848,0.412285,0.69508,0.126104,0.189486,0.820697
0.465304,0.732076,0.372759,0.294185,0.622091,0.008215
0.052359,0.854522,0.296013,0.495081,0.06454,0.252177
0.427614,0.866617,0.395375,0.673168,0.716723,0.559551
0.717474,0.766481,0.878104,0.748643,0.614376,0.349502
0.814044,0.986665,0.302966,0.329589,0.78424,0.649264
0.399592,0.091806,0.904325,0.177438,0.292165,0.846014
0.336566,0.994103,0.978398,0.200933,0.34979,0.886285
0.809398,0.538446,0.020289,0.59078,0.438221,0.598325
0.721421,0.298612,0.414576,0.051735,0.706909,0.802478
0.289726,0.741293,0.031233,0.051338,0.799721,0.696078
0.770313,0.94765,0.680472,0.991979,0.006607,0.325261
0.934767,0.020846,0.325002,0.179765,0.91916,0.756396
0.629332,0.388167,0.44781,0.16044,0.934111,0.351003
0.220655,0.959947,0.41201,0.217579,0.274936,0.643588
0.384867,0.6138,0.831924,0.675854,0.13448,0.082083
0.864808,0.607486,0.37915,0.764161,0.949055,0.972867
0.012935,0.210097,0.473153,0.608197,0.236808,0.580631
0.085502,0.298693,0.52435,0.925025,0.33231,0.468701
0.959389,0.662846,0.801725,0.965532,0.358925,0.87568
0.730999,0.856014,0.25194,0.523556,0.956375,0.554126
0.223156,0.240888,0.289456,0.528784,0.350524,0.938042
0.889176,0.302743,0.46622,0.037183,0.965107,0.446748
0.753133,0.804814,0.195669,0.797479,0.752318,0.908499
0.573923,0.183495,0.201621,0.021516,0.003973,0.530312
0.251627,0.026755,0.862616,0.333897,0.512351,0.12993
0.913706,0.141281,0.072535,0.982256,0.416836,0.857653
0.103169,0.73399,0.007246,0.41123,0.907793,0.792802
0.940524,0.550326,0.314408,0.944717,0.593462,0.3215
0.117261,0.410418,0.691572,0.083291,0.871533,0.355973
0.594096,0.746983,0.719888,0.354611,0.108954,0.304001
0.087123,0.304941,0.73293,0.598947,0.01759,0.351055
0.916479,0.737967,0.649814,0.421249,0.937915,0.48403
0.823689,0.104624,0.238323,0.483877,0.097884,0.718629
0.616396,0.195824,0.518546,0.585653,0.511498,0.943235
0.325118,0.733024,0.713612,0.605433,0.405078,0.458372
0.230415,0.075948,0.71662,0.46105,0.714609,0.767437
0.086779,0.530373,0.80869,0.123264,0.762226,0.102719
0.999737,0.307647,0.840937,0.352064,0.093364,0.989446
0.245173,0.862332,0.213869,0.409065,0.209669,0.34497
0.316673,0.723624,0.353677,0.311434,0.559524,0.962464
0.281458,0.087832,0.520543,0.793199,0.313084,0.067758
0.174017,0.697976,0.385834,0.639366,0.73896,0.090222
0.386248,0.794053,0.00083,0.364114,0.173853,0.026632
0.473358,0.86215,0.339782,0.770698,0.815325,0.270614
0.307045,0.27788,0.246209,0.00839,0.723854,0.546019
0.314984,0.761522,0.22747,0.628805,0.267945,0.434025
0.563176,0.41821,0.434306,0.434925,0.731549,0.781112
0.502379,0.402141,0.306839,0.752758,0.294544,0.175722
0.320323,0.342285,0.665783,0.076159,0.134659,0.389293
0.448416,0.317859,0.548796,0.825488,0.944781,0.693569
0.967682,0.641755,0.329957,0.502425,0.847019,0.838478
0.468201,0.062485,0.780513,0.645794,0.06967,0.04801
0.535572,0.340459,0.818055,0.322415,0.06311,0.057299
0.085126,0.899745,0.008097,0.095778,0.1148,0.160668
0.529725,0.355978,0.107167,0.47342,0.303542,0.703352
0.462033,0.925782,0.422614,0.257873,0.551884,0.961084
0.54077,0.83076,0.785778,0.329405,0.008207,0.990745
0.398509,0.914545,0.938193,0.531883,0.353523,0.67801
0.113369,0.436203,0.983378,0.173166,0.391077,0.777013
0.508162,0.825875,0.799419,0.392511,0.370141,0.452366
0.82919,0.574326,0.401994,0.290709,0.521567,0.461965
0.206349,0.159235,0.827434,0.311638,0.765946,0.223351
0.371407,0.316744,0.22659,0.251664,0.192131,0.197334
0.999164,0.172941,0.250151,0.347152,0.812329,0.207403
0.495603,0.929397,0.114134,0.838961,0.070235,0.946149
0.268605,0.419448,0.781719,0.971419,0.322497,0.251568
0.332959,0.934084,0.727739,0.584162,0.915055,0.064523
0.296692,0.07161,0.679835,0.877522,0.840216,0.898543
0.296326,0.854089,0.392612,0.951747,0.265268,0.306093
0.662893,0.13304,0.916747,0.760186,0.368404,0.150061
0.048258,0.081248,0.404688,0.896326,0.973976,0.470639
0.384586,0.837589,0.350752,0.420845,0.939911,0.658427
0.522302,0.685608,0.320633,0.791163,0.280327,0.333461
0.249387,0.348629,0.879726,0.992603,0.693176,0.412969
0.864839,0.466336,0.199535,0.594548,0.764598,0.000843
0.710995,0.268244,0.996707,0.620864,0.31955,0.91879
0.384459,0.113853,0.251936,0.582494,0.534484,0.439528
0.486855,0.459594,0.949757,0.569212,0.796929,0.38966
0.159371,0.018194,0.680964,0.031865,0.335077,0.624364
0.606249,0.272627,0.834334,0.447656,0.215936,0.595013
0.860552,0.017386,0.673183,0.88749,0.963475,0.538357
0.111546,0.443993,0.416108,0.08163,0.240261,0.71297
0.599314,0.232178,0.513358,0.689955,0.401204,0.143138
0.9132,0.716402,0.295645,0.455208,0.321836,0.846918
0.202711,0.07974,0.657723,0.877695,0.45361,0.415394
0.440657,0.590867,0.183602,0.17074,0.21441,0.762664
0.258662,0.598993,0.304388,0.007672,0.405095,0.616101
0.716735,0.587146,0.55606,0.969709,0.595671,0.896258
0.554917,0.354023,0.547437,0.463315,0.262559,0.124445
0.312078,0.943405,0.804338,0.055833,0.718403,0.769579
0.161953,0.40956,0.5928,0.836606,0.566628,0.427089
0.309197,0.835494,0.182121,0.251541,0.965308,0.631379
0.379613,0.193803,0.749399,0.383073,0.501235,0.206
0.922165,0.939434,0.384953,0.402686,0.979919,0.415923
0.080792,0.478905,0.988123,0.754117,0.126829,0.91433
0.778424,0.497591,0.473116,0.923933,0.687677,0.979527
0.642684,0.218228,0.784058,0.610548,0.000992,0.76988
0.073228,0.979705,0.068664,0.948535,0.006583,0.037197
0.65709,0.582006,0.724006,0.714322,0.232435,0.729484
0.855125,0.954331,0.320832,0.211245,0.375919,0.277252
0.956014,0.229355,0.971661,0.68243,0.140356,0.735163
0.59247,0.904444,0.041286,0.551913,0.404415,0.78121
0.177244,0.644597,0.136915,0.767507,0.160848,0.344209
0.906311,0.432836,0.66165,0.77985,0.955811,0.119399
0.126845,0.249662,0.393648,0.804198,0.455512,0.770382
0.934098,0.608634,0.260462,0.585321,0.850143,0.329654
0.571477,0.981874,0.831896,0.828424,0.834705,0.372215
0.211511,0.105656,0.845213,0.22459,0.063155,0.417136
0.813152,0.0977,0.015723,0.838658,0.108756,0.726929
0.226313,0.276499,0.357315,0.838704,0.854111,0.037712
0.462556,0.128096,0.547136,0.723945,0.825277,0.624779
0.908472,0.39316,0.493866,0.493764,0.643875,0.645506
0.234254,0.169869,0.109327,0.532834,0.539141,0.608669
0.274909,0.965661,0.409743,0.3517,0.700483,0.597158
0.338101,0.050017,0.979031,0.00055,0.293911,0.067684
0.245078,0.324569,0.67711,0.795627,0.768522,0.51095
0.135883,0.346272,0.358232,0.588657,0.869531,0.370705
0.285186,0.521434,0.536575,0.842629,0.701491,0.578433
0.170715,0.787158,0.07948,0.222098,0.57075,0.097567
0.0242,0.063131,0.47527,0.779363,0.922924,0.519291
0.458925,0.188622,0.286972,0.432951,0.894286,0.090284
0.313917,0.051722,0.511812,0.652187,0.152404,0.457148
0.060146,0.811849,0.587139,0.738376,0.319931,0.805613
0.378196,0.950868,0.256607,0.033497,0.28668,0.174635
0.411058,0.848177,0.897833,0.792152,0.721782,0.302795
0.713066,0.443005,0.848163,0.369827,0.623986,0.980499
0.721699,0.652038,0.804321,0.154869,0.4905,0.146604
0.259784,0.6784,0.242082,0.194726,0.761234,0.789659
0.890496,0.351663,0.653114,0.427251,0.396011,0.545842
0.076989,0.647858,0.049096,0.560779,0.479113,0.979052
0.895124,0.569822,0.881303,0.984242,0.502235,0.181257
0.285997,0.435291,0.18201,0.21013,0.759236,0.137765
0.461068,0.18315,0.18939,0.634425,0.071454,0.404347
0.454828,0.72449,0.978638,0.261691,0.750307,0.979371
0.998186,0.338668,0.119722,0.209981,0.365628,0.809841
0.821954,0.146394,0.218794,0.545731,0.016917,0.427547
0.327845,0.329867,0.400482,0.366818,0.565458,0.59967
0.839831,0.858768,0.548115,0.16285,0.764883,0.222957
0.599153,0.412304,0.056798,0.742684,0.685217,0.665031
0.441146,0.149668,0.259989,0.384369,0.941192,0.330068
0.012535,0.209905,0.775865,0.08295,0.362339,0.915695
0.197295,0.849187,0.169077,0.64496,0.154432,0.946965
0.532405,0.028238,0.342105,0.999456,0.745507,0.081976
0.148977,0.920924,0.435889,0.105875,0.253205,0.039391
0.677865,0.149794,0.131218,0.677211,0.393421,0.004863
0.542875,0.785264,0.671615,0.08844,0.135368,0.032175
0.731393,0.03887,0.668587,0.086876,0.128687,0.313539
0.006262,0.700979,0.465873,0.592487,0.940051,0.596847
0.300166,0.329904,0.117854,0.097929,0.167232,0.367121
0.832956,0.899821,0.637282,0.123214,0.197247,0.373674
0.103159,0.51319,0.269574,0.318017,0.563361,0.408689
0.03941,0.130688,0.007717,0.1525,0.776377,0.959504
0.13939,0.365661,0.147732,0.508454,0.074083,0.044744
0.678823,0.825626,0.345858,0.73696,0.585579,0.579726
0.018644,0.401991,0.743473,0.043973,0.953522,0.422006
0.574006,0.249311,0.314102,0.105113,0.927582,0.543308
0.205757,0.942524,0.620777,0.096747,0.939239,0.826015
0.146338,0.73686,0.785149,0.409784,0.215855,0.854302
0.242993,0.809612,0.217895,0.030376,0.786982,0.872274
0.378512,0.461694,0.770525,0.319423,0.396352,0.22136
0.672282,0.172711,0.591227,0.888938,0.148905,0.000723
0.152846,0.105877,0.423068,0.693297,0.905508,0.168722
0.380089,0.665135,0.114906,0.859361,0.372468,0.618122
0.254813,0.329732,0.13884,0.25057,0.324229,0.007801
0.432361,0.591632,0.259726,0.172316,0.923251,0.960443
0.223032,0.055735,0.691191,0.902054,0.060522,0.077902
0.15552,0.836041,0.029134,0.087448,0.604621,0.568691
0.962309,0.293576,0.580645,0.265968,0.409937,0.90778
0.251676,0.961996,0.927874,0.383227,0.560677,0.186577
0.615437,0.538952,0.379029,0.835327,0.203415,0.786654
0.112207,0.977271,0.480452,0.139821,0.206101,0.897289
0.612291,0.678064,0.784735,0.304612,0.956195,0.663957
0.213604,0.303571,0.301969,0.565342,0.727565,0.41912
0.081373,0.822968,0.388217,0.697185,0.979301,0.321518
0.542911,0.658671,0.552947,0.171456,0.646022,0.676011
0.919313,0.589827,0.772836,0.162418,0.306723,0.380031
0.407373,0.816557,0.28264,0.753771,0.117712,0.049118
0.767925,0.012779,0.545848,0.632838,0.526771,0.913594
0.733832,0.563785,0.681908,0.375586,0.183944,0.099276
0.946269,0.560564,0.207845,0.946572,0.685165,0.251742
0.058165,0.616544,0.627108,0.890487,0.055669,0.027792
0.026787,0.591203,0.426169,0.549233,0.350292,0.947837
0.843529,0.80297,0.100531,0.469951,0.738619,0.714277
0.229909,0.041929,0.278787,0.491856,0.697648,0.885827
0.548399,0.449021,0.120779,0.126526,0.868216,0.835285
0.14064,0.207265,0.379862,0.13785,0.080852,0.084295
0.991369,0.633794,0.708084,0.341319,0.53074,0.326279
0.423503,0.107515,0.486715,0.781913,0.010696,0.937405
0.029406,0.801412,0.144899,0.616443,0.098174,0.302023
0.228781,0.193146,0.220113,0.267682,0.761573,0.406744
0.37973,0.131698,0.371228,0.078736,0.698885,0.496766
0.84338,0.967399,0.905769,0.668426,0.966211,0.046235
0.572714,0.080596,0.776978,0.160476,0.884793,0.325629
0.84374,0.540188,0.264713,0.166355,0.544996,0.704203
0.524175,0.603872,0.920233,0.875982,0.337884,0.802385
0.556043,0.150715,0.74361,0.431185,0.145258,0.302347
0.060163,0.773893,0.810719,0.299907,0.08491,0.776388
0.020594,0.314409,0.683385,0.057375,0.938779,0.240785
0.915814,0.789337,0.351789,0.533692,0.658842,0.272659
0.892606,0.461729,0.27545,0.971992,0.142342,0.72149
0.262076,0.761474,0.332152,0.721066,0.959124,0.13421
0.79069,0.741997,0.349573,0.171448,0.986508,0.619368
0.690083,0.138181,0.000145,0.541624,0.220005,0.674449
0.527246,0.064879,0.475904,0.685396,0.061934,0.460882
0.802688,0.19817,0.738701,0.073469,0.497178,0.650072
0.421512,0.445265,0.6459,0.299859,0.020344,0.594536
0.126135,0.712926,0.688288,0.971521,0.427725,0.561117
0.506407,0.304248,0.922863,0.299208,0.498928,0.755717
0.96207,0.632645,0.337906,0.557541,0.706793,0.074902
0.894397,0.559516,0.922526,0.307876,0.872234,0.940273
0.051094,0.505006,0.120885,0.661069,0.756709,0.254371
0.865459,0.112948,0.797631,0.227777,0.014775,0.806913
0.513754,0.281904,0.912513,0.887402,0.440153,0.248876
0.381827,0.711305,0.55761,0.276132,0.68039,0.727878
0.473364,0.209297,0.030698,0.419381,0.388799,0.17676
0.719549,0.117874,0.055528,0.23099,0.370999,0.100555
0.047283,0.629109,0.888647,0.484188,0.582269,0.094098
0.736006,0.088554,0.819108,0.187987,0.677774,0.619557
0.019221,0.7497,0.840203,0.234511,0.219479,0.20278
0.965345,0.795298,0.091184,0.421963,0.031813,0.889512
0.474908,0.762655,0.993803,0.005359,0.675445,0.803628
0.250458,0.082998,0.97712,0.330795,0.599281,0.033179
0.996914,0.098722,0.850122,0.71344,0.43134,0.946563
0.980403,0.282783,0.472739,0.916399,0.697566,0.817693
0.671641,0.124503,0.54135,0.565487,0.304048,0.269829
0.206344,0.235422,0.366001,0.829089,0.594369,0.283651
0.162484,0.184034,0.216591,0.235018,0.083726,0.154127
0.956873,0.702862,0.569177,0.666575,0.880725,0.917408
0.447891,0.585706,0.728294,0.253973,0.813823,0.045003
0.965232,0.464167,0.345464,0.977616,0.781828,0.056382
0.511518,0.924971,0.228679,0.546327,0.417763,0.618142
0.756261,0.103982,0.144996,0.272928,0.786117,0.460308
0.303901,0.017126,0.582988,0.805168,0.189951,0.377281
0.620031,0.807361,0.359885,0.292213,0.83343,0.818318
0.67107,0.69195,0.647991,0.782934,0.826005,0.283185
0.421963,0.374152,0.246456,0.816212,0.007159,0.392374
0.665202,0.773295,0.44954,0.526372,0.168085,0.114743
0.465814,0.159363,0.545032,0.446491,0.223155,0.021997
0.715957,0.731763,0.122045,0.143496,0.685913,0.459462
0.736306,0.732785,0.953599,0.003192,0.79977,0.333409
0.548301,0.75738,0.145611,0.839172,0.902573,0.520725
0.802238,0.731866,0.581443,0.51228,0.028734,0.208104
0.483645,0.351724,0.933175,0.6992,0.506377,0.312948
0.458785,0.656192,0.822277,0.168845,0.945715,0.37153
0.855828,0.985256,0.180335,0.039592,0.76609,0.293295
0.829297,0.220149,0.743656,0.171824,0.422214,0.362001
0.711959,0.905636,0.594653,0.068491,0.086511,0.049938
0.132248,0.342199,0.090401,0.928032,0.467078,0.133091
0.750359,0.816605,0.669084,0.132522,0.104896,0.331853
0.648105,0.904926,0.344529,0.819681,0.236267,0.129685
0.573821,0.874537,0.055766,0.937571,0.635933,0.463946
0.593718,0.069357,0.972628,0.51962,0.703583,0.858547
0.806126,0.271062,0.831778,0.845897,0.023946,0.04384
0.628449,0.170287,0.023854,0.722301,0.242963,0.74865
0.433241,0.585216,0.52755,0.657123,0.055752,0.762954
0.5766,0.056214,0.61771,0.136015,0.514499,0.46469
0.887841,0.097331,0.211483,0.180095,0.526054,0.234511
0.654814,0.168166,0.580488,0.653255,0.031729,0.79913
0.896781,0.359443,0.190923,0.395744,0.829476,0.844957
0.04096,0.676114,0.552717,0.781069,0.61683,0.823757
0.955859,0.513275,0.999996,0.098012,0.579353,0.872743
0.012613,0.609837,0.297226,0.672075,0.623199,0.131182
0.48471,0.136896,0.298906,0.580545,0.223067,0.439779
0.118625,0.133,0.688355,0.44935,0.321513,0.739852
0.246873,0.784929,0.107146,0.211307,0.93725,0.275854
0.926324,0.914891,0.957626,0.964682,0.205697,0.57307
0.496061,0.864755,0.434682,0.60539,0.743355,0.785135
0.8098,0.953675,0.209609,0.669721,0.179354,0.353172
0.529395,0.062407,0.860525,0.568253,0.785104,0.506395
0.01127,0.198157,0.004008,0.913362,0.631044,0.276444
0.891826,0.19692,0.937183,0.037242,0.054034,0.754895
0.817932,0.90201,0.925902,0.706207,0.2984,0.952497
0.383214,0.140677,0.472375,0.898698,0.537842,0.02389
0.150751,0.825049,0.53585,0.814273,0.556436,0.803761
0.270487,0.295832,0.755949,0.801092,0.798457,0.607535
0.159542,0.17055,0.905026,0.959127,0.344488,0.426406
0.702058,0.063176,0.66034,0.92157,0.362739,0.884477
0.560248,0.515807,0.097787,0.910434,0.369088,0.313416
0.260117,0.779869,0.246958,0.073922,0.028447,0.772728
0.435729,0.954993,0.465029,0.359437,0.486673,0.833703
0.868688,0.736219,0.058805,0.570428,0.251569,0.031446
0.050416,0.229085,0.456453,0.658176,0.280377,0.448072
0.901267,0.109267,0.671156,0.868194,0.188353,0.344051
0.902087,0.767015,0.848299,0.799285,0.799261,0.823506
0.301631,0.972185,0.307551,0.242495,0.716358,0.469615
0.750595,0.305372,0.815361,0.395025,0.226194,0.781637
0.844849,0.953563,0.407405,0.535313,0.853547,0.195785
0.723733,0.090904,0.152057,0.891706,0.882169,0.885482
0.322771,0.629444,0.954421,0.426675,0.432946,0.366529
0.80454,0.600711,0.16706,0.826977,0.460239,0.930365
0.439244,0.333493,0.141565,0.66955,0.672608,0.891756
0.052174,0.239474,0.339475,0.602474,0.711317,0.660685
0.545026,0.76699,0.558748,0.315992,0.40659,0.37345
0.800107,0.591175,0.73177,0.003142,0.976951,0.68355
0.030852,0.580359,0.54343,0.142872,0.212397,0.804204
0.810737,0.514729,0.40564,0.547031,0.980793,0.793474
0.229326,0.98176,0.632231,0.259944,0.48381,0.709097
0.944602,0.678581,0.681729,0.69572,0.150822,0.759283
0.052298,0.405783,0.193235,0.251181,0.655237,0.110648
0.325268,0.02874,0.022585,0.995498,0.448486,0.054971
0.3101,0.346588,0.304005,0.16222,0.284718,0.799116
0.247512,0.177905,0.600467,0.353281,0.228788,0.040738
0.722511,0.624863,0.769462,0.202392,0.54743,0.586699
0.18683,0.790215,0.237603,0.878722,0.046922,0.718542
0.03851,0.616785,0.846603,0.179275,0.880023,0.514239
0.222349,0.716867,0.37621,0.045321,0.562439,0.398453
0.43291,0.325666,0.759644,0.426845,0.048323,0.362809
0.983115,0.912215,0.049064,0.338325,0.771017,0.417749
0.442632,0.623301,0.449541,0.325197,0.786958,0.300114
0.869307,0.028153,0.478661,0.066049,0.716744,0.454083
0.143897,0.528043,0.205908,0.440519,0.379137,0.062918
0.785281,0.046501,0.933948,0.613733,0.604461,0.967269
0.053821,0.020434,0.877246,0.838369,0.108328,0.741756
0.950465,0.364749,0.818354,0.115397,0.842024,0.891086
0.365883,0.62474,0.246963,0.241499,0.420791,0.992961
0.52695,0.399973,0.651329,0.309146,0.996464,0.877218
0.598457,0.806072,0.898033,0.415372,0.888901,0.355605
0.819254,0.018849,0.637807,0.225195,0.945892,0.167816
0.549073,0.14775,0.468251,0.470182,0.659921,0.297212
0.662067,0.938661,0.896005,0.333418,0.650561,0.541373
0.604314,0.282417,0.620863,0.667606,0.01337,0.652153
0.315893,0.674807,0.133692,0.8485,0.951874,0.738486
0.956213,0.652904,0.321991,0.813682,0.932336,0.250434
0.738355,0.634761,0.626515,0.055828,0.637227,0.329752
0.120752,0.37517,0.126593,0.406103,0.220098,0.762101
0.490535,0.576607,0.75925,0.780042,0.681423,0.137479
0.342539,0.765647,0.128816,0.384913,0.663104,0.103797
