@relation 'Non Linear trigonometric function: sin(2*PI*A1) + A2 - A3 = R-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) and A2==(0.500601-inf)-L0,1-C6-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500601-inf) and A3==(0.500023-inf)-L0,1-C7-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) and A3==(0.500023-inf)-L0,1-C8-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) or A2==(0.500601-inf)-L0,1-C9-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500601-inf) or A3==(0.500023-inf)-L0,1-C10-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) or A3==(0.500023-inf)-L0,1-C11-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) equ A2==(0.500601-inf)-L0,1-C12-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500601-inf) equ A3==(0.500023-inf)-L0,1-C13-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) equ A3==(0.500023-inf)-L0,1-C14-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) xor A2==(0.500601-inf)-L0,1-C15-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500601-inf) xor A3==(0.500023-inf)-L0,1-C16-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) xor A3==(0.500023-inf)-L0,1-C17-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) impl A2==(0.500601-inf)-L0,1-C18-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500601-inf) impl A3==(0.500023-inf)-L0,1-C19-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) impl A3==(0.500023-inf)-L0,1-C20-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) and A2==(0.500601-inf) and A3==(0.500023-inf)-L0,1-C21-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) or A2==(0.500601-inf) or A3==(0.500023-inf)-L0,1-C22-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A2-C23-W1.0-weka.filters.unsupervised.attribute.Add-NA2 ADD A3-C24-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A3-C25-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A2-C26-W1.0-weka.filters.unsupervised.attribute.Add-NA2 SUBTRACT A3-C27-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A3-C28-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A2-C29-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A1-C30-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A3-C31-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A2-C32-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A3-C33-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A1-C34-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A2-C35-W1.0-weka.filters.unsupervised.attribute.Add-NA2 MULTIPLY A3-C36-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A3-C37-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A2-L0,1-C38-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 LESSTHAN A3-L0,1-C39-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A3-L0,1-C40-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A2-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA2 DIFF A3-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A3-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A2-L\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\',\'(-inf-0.500172]\'_x_\'(0.500601-inf)\',\'(0.500172-inf)\'_x_\'(-inf-0.500601]\',\'(0.500172-inf)\'_x_\'(0.500601-inf)\'-C41-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2_x_A3-L\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\',\'(-inf-0.500601]\'_x_\'(0.500023-inf)\',\'(0.500601-inf)\'_x_\'(-inf-0.500023]\',\'(0.500601-inf)\'_x_\'(0.500023-inf)\'-C42-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A3-L\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\',\'(-inf-0.500172]\'_x_\'(0.500023-inf)\',\'(0.500172-inf)\'_x_\'(-inf-0.500023]\',\'(0.500172-inf)\'_x_\'(0.500023-inf)\'-C43-W1.0'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute F1L1 {0,1}
@attribute F2L1 {0,1}
@attribute F3L1 {0,1}
@attribute F4L1 {0,1}
@attribute F5L1 {0,1}
@attribute F6L1 {0,1}
@attribute F7L1 {0,1}
@attribute F8L1 {0,1}
@attribute F9L1 {0,1}
@attribute F10L1 {0,1}
@attribute F11L1 {0,1}
@attribute F12L1 {0,1}
@attribute F13L1 {0,1}
@attribute F14L1 {0,1}
@attribute F15L1 {0,1}
@attribute F16L1 {0,1}
@attribute F17L1 {0,1}
@attribute F18L1 numeric
@attribute F19L1 numeric
@attribute F20L1 numeric
@attribute F21L1 numeric
@attribute F22L1 numeric
@attribute F23L1 numeric
@attribute F24L1 numeric
@attribute F25L1 numeric
@attribute F26L1 numeric
@attribute F27L1 numeric
@attribute F28L1 numeric
@attribute F29L1 numeric
@attribute F30L1 numeric
@attribute F31L1 numeric
@attribute F32L1 numeric
@attribute F33L1 {0,1}
@attribute F34L1 {0,1}
@attribute F35L1 {0,1}
@attribute F36L1 {'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500172]\'_x_\'(0.500601-inf)\'','\'(0.500172-inf)\'_x_\'(-inf-0.500601]\'','\'(0.500172-inf)\'_x_\'(0.500601-inf)\''}
@attribute F37L1 {'\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500601]\'_x_\'(0.500023-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\''}
@attribute F38L1 {'\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(0.500023-inf)\''}
@attribute class numeric

@data
0.407565,0.161807,0.238783,0.998601,0.929573,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.569372,0.40059,0.646348,0.245758,-0.076976,0.168782,2.518834,0.397009,0.677632,1.475727,1.706843,0.585877,0.065947,0.038637,0.09732,0,1,0,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',0.471704
0.969336,0.179335,0.079858,0.773179,0.262299,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1.148671,0.259193,1.049194,0.790001,0.099477,0.889478,5.405169,0.185008,2.245674,0.445301,12.138245,0.082384,0.173836,0.014321,0.077409,0,0,0,'\'(0.500172-inf)\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',-0.091999
0.348845,0.247122,0.286684,0.50733,0.768597,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.595967,0.533806,0.635529,0.101723,-0.039562,0.062161,1.411631,0.708401,0.862001,1.160091,1.216828,0.821809,0.086207,0.070846,0.100008,0,1,0,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',0.7737
0.043983,0.265301,0.772431,0.777421,0.438206,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.309284,1.037732,0.816414,-0.221318,-0.50713,-0.728448,0.165785,6.031899,0.343462,2.911527,0.056941,17.562035,0.011669,0.204927,0.033974,1,1,1,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',-0.234283
0.950566,0.817826,0.349443,0.311092,0.368277,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.768392,1.167269,1.300009,0.13274,0.468383,0.601123,1.162308,0.860357,2.34037,0.427283,2.720232,0.367616,0.777398,0.285784,0.332169,0,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',0.162751
0.416452,0.397372,0.399273,0.396873,0.254224,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.813824,0.796645,0.815725,0.01908,-0.001901,0.017179,1.048015,0.954184,0.995239,1.004784,1.043026,0.958749,0.165486,0.15866,0.166278,0,1,0,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',0.499264
0.152898,0.758305,0.42783,0.581472,0.451156,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0.911203,1.186135,0.580728,-0.605407,0.330475,-0.274932,0.201631,4.959548,1.772445,0.564193,0.35738,2.79814,0.115943,0.324426,0.065414,1,0,1,'\'(-inf-0.500172]\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',1.15006
0.529335,0.730666,0.639531,0.76277,0.033298,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.260001,1.370197,1.168866,-0.201331,0.091135,-0.110196,0.724455,1.380347,1.142503,0.875271,0.827692,1.208178,0.386767,0.467284,0.338526,1,0,1,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(0.500172-inf)\'_x_\'(0.500023-inf)\'',-0.092137
0.667362,0.770206,0.114879,0.991495,0.714471,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.437568,0.885085,0.782241,-0.102844,0.655327,0.552483,0.866472,1.154105,6.704498,0.149154,5.80926,0.172139,0.514006,0.08848,0.076666,1,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',-0.212877
0.030909,0.621631,0.977066,0.84593,0.084542,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.65254,1.598697,1.007975,-0.590722,-0.355435,-0.946157,0.049722,20.11165,0.636222,1.571778,0.031635,31.611052,0.019214,0.607375,0.0302,1,1,1,'\'(-inf-0.500172]\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',-0.162449
0.204984,0.038822,0.20557,0.110736,0.228257,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.243806,0.244392,0.410554,0.166162,-0.166748,-0.000586,5.280099,0.18939,0.188851,5.295193,0.997149,1.002859,0.007958,0.007981,0.042139,0,1,1,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',0.793517
0.806998,0.15552,0.49384,0.187732,0.289982,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.962518,0.64936,1.300838,0.651478,-0.33832,0.313158,5.18903,0.192714,0.31492,3.175412,1.634128,0.611947,0.125504,0.076802,0.398528,0,1,0,'\'(0.500172-inf)\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',-1.274875
0.725199,0.083116,0.311691,0.00167,0.205321,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.808315,0.394807,1.03689,0.642083,-0.228575,0.413508,8.725143,0.114611,0.266662,3.750072,2.32666,0.429801,0.060276,0.025907,0.226038,0,1,0,'\'(0.500172-inf)\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',-1.216458
0.891858,0.901643,0.021051,0.132288,0.204709,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.793501,0.922694,0.912909,-0.009785,0.880592,0.870807,0.989148,1.010971,42.831362,0.023347,42.366538,0.023604,0.804138,0.01898,0.018775,1,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',0.252208
0.517092,0.078778,0.190608,0.19623,0.653036,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.59587,0.269386,0.7077,0.438314,-0.11183,0.326484,6.563914,0.152348,0.413298,2.419559,2.712856,0.368615,0.040735,0.015016,0.098562,0,1,0,'\'(0.500172-inf)\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',-0.219014
0.789902,0.624416,0.328821,0.388515,0.70759,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.414318,0.953237,1.118723,0.165486,0.295595,0.461081,1.265025,0.790498,1.898954,0.526606,2.402225,0.416281,0.493227,0.205321,0.259736,0,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',-0.673141
0.593929,0.994383,0.59484,0.959588,0.538634,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.588312,1.589223,1.188769,-0.400454,0.399543,-0.000911,0.597284,1.674246,1.671681,0.5982,0.998468,1.001534,0.590593,0.591499,0.353293,1,0,1,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(0.500172-inf)\'_x_\'(0.500023-inf)\'',-0.156962
0.091635,0.683784,0.847344,0.016226,0.489815,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.775419,1.531128,0.938979,-0.592149,-0.16356,-0.755709,0.134012,7.46204,0.806973,1.239198,0.108144,9.246947,0.062659,0.5794,0.077646,1,1,1,'\'(-inf-0.500172]\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',0.380914
0.548819,0.937105,0.674806,0.619504,0.306617,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.485924,1.611911,1.223625,-0.388286,0.262299,-0.125987,0.585654,1.707494,1.388703,0.720096,0.813299,1.22956,0.514301,0.632364,0.370346,1,0,1,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(0.500172-inf)\'_x_\'(0.500023-inf)\'',-0.039651
0.852996,0.985561,0.752627,0.68138,0.19397,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.838557,1.738188,1.605623,-0.132565,0.232934,0.100369,0.865493,1.155411,1.309495,0.763653,1.133358,0.882334,0.84068,0.74176,0.641988,1,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(0.500172-inf)\'_x_\'(0.500023-inf)\'',-0.564877
0.114129,0.886205,0.391148,0.739714,0.841094,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1.000334,1.277353,0.505277,-0.772076,0.495057,-0.277019,0.128784,7.764941,2.265651,0.441374,0.29178,3.427245,0.101142,0.346637,0.044641,1,0,1,'\'(-inf-0.500172]\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',1.152256
0.528228,0.693109,0.384988,0.755489,0.099065,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.221337,1.078097,0.913216,-0.164881,0.308121,0.14324,0.762114,1.31214,1.800339,0.555451,1.372064,0.728829,0.36612,0.266839,0.203361,1,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',0.13169
0.324019,0.047536,0.03998,0.108104,0.4322,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.371555,0.087516,0.363999,0.276483,0.007556,0.284039,6.816287,0.146707,1.188994,0.841047,8.104527,0.123388,0.015403,0.0019,0.012954,0,0,0,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',0.901344
0.131648,0.042305,0.74286,0.739186,0.997586,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.173953,0.785165,0.874508,0.089343,-0.700555,-0.611212,3.111878,0.321349,0.056949,17.559627,0.177218,5.642775,0.005569,0.031427,0.097796,0,1,1,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',0.035462
0.48483,0.016578,0.091928,0.28652,0.602524,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.501408,0.108506,0.576758,0.468252,-0.07535,0.392902,29.245385,0.034193,0.180337,5.54518,5.274019,0.189609,0.008038,0.001524,0.044569,0,1,0,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',0.019821
0.1604,0.770594,0.881271,0.719397,0.517444,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.930994,1.651865,1.041671,-0.610194,-0.110677,-0.720871,0.208151,4.804202,0.874412,1.143626,0.18201,5.494208,0.123603,0.679102,0.141356,1,1,1,'\'(-inf-0.500172]\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',0.734994
0.402318,0.745091,0.774416,0.798696,0.097888,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1.147409,1.519507,1.176734,-0.342773,-0.029325,-0.372098,0.539958,1.851995,0.962133,1.039358,0.519511,1.924885,0.299764,0.57701,0.311561,1,1,1,'\'(-inf-0.500172]\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',0.546614
0.873847,0.090146,0.194396,0.476185,0.12142,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.963993,0.284542,1.068243,0.783701,-0.10425,0.679451,9.693686,0.10316,0.463724,2.156457,4.49519,0.22246,0.078774,0.017524,0.169872,0,1,0,'\'(0.500172-inf)\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',-0.816463
0.240829,0.499631,0.57031,0.71377,0.221358,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.74046,1.069941,0.811139,-0.258802,-0.070679,-0.329481,0.482014,2.07463,0.876069,1.141462,0.422277,2.368112,0.120326,0.284945,0.137347,1,1,1,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',0.92766
0.109161,0.219675,0.854039,0.244559,0.464019,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.328836,1.073714,0.9632,-0.110514,-0.634364,-0.744878,0.49692,2.012395,0.257219,3.887739,0.127817,7.823664,0.02398,0.187611,0.093228,1,1,1,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',-0.001012
0.443931,0.939244,0.401435,0.291225,0.467481,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1.383175,1.340679,0.845366,-0.495313,0.537809,0.042496,0.472647,2.115743,2.339716,0.427402,1.10586,0.904273,0.41696,0.377045,0.178209,1,0,0,'\'(-inf-0.500172]\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',0.882858
0.558492,0.107497,0.767988,0.51739,0.623355,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0.665989,0.875485,1.32648,0.450995,-0.660491,-0.209496,5.195419,0.192477,0.139972,7.144274,0.727214,1.37511,0.060036,0.082556,0.428915,0,1,1,'\'(0.500172-inf)\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(0.500023-inf)\'','\'(0.500172-inf)\'_x_\'(0.500023-inf)\'',-1.019788
0.728044,0.563079,0.252892,0.692921,0.026197,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.291123,0.815971,0.980936,0.164965,0.310187,0.475152,1.29297,0.773413,2.226559,0.449123,2.878873,0.347358,0.409946,0.142398,0.184117,0,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',-0.680312
0.56056,0.701282,0.799216,0.109778,0.954877,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.261842,1.500498,1.359776,-0.140722,-0.097934,-0.238656,0.799336,1.251038,0.877462,1.13965,0.701387,1.425746,0.393111,0.560476,0.448009,1,1,1,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(0.500172-inf)\'_x_\'(0.500023-inf)\'',-0.469325
0.872814,0.853116,0.366531,0.321358,0.806363,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.72593,1.219647,1.239345,0.019698,0.486585,0.506283,1.023089,0.977432,2.327541,0.429638,2.381283,0.419942,0.744612,0.312693,0.319913,0,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',-0.230168
0.016513,0.471974,0.212415,0.657936,0.263419,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.488487,0.684389,0.228928,-0.455461,0.259559,-0.195902,0.034987,28.581966,2.221943,0.450057,0.077739,12.863501,0.007794,0.100254,0.003508,1,0,1,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',0.363125
0.93009,0.807343,0.585715,0.720873,0.764349,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.737433,1.393058,1.515805,0.122747,0.221628,0.344375,1.152038,0.868027,1.378389,0.725485,1.587957,0.62974,0.750902,0.472873,0.544768,0,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(0.500172-inf)\'_x_\'(0.500023-inf)\'',-0.20364
0.152343,0.608194,0.279898,0.914972,0.567475,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0.760537,0.888092,0.432241,-0.455851,0.328296,-0.127555,0.250484,3.992267,2.172913,0.460212,0.54428,1.837288,0.092654,0.170232,0.042641,1,0,1,'\'(-inf-0.500172]\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',1.145878
0.316039,0.397451,0.618117,0.868512,0.30368,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.71349,1.015568,0.934156,-0.081412,-0.220666,-0.302078,0.795165,1.257601,0.643003,1.555203,0.511293,1.955825,0.12561,0.245671,0.195349,1,1,1,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',0.694476
0.972199,0.543633,0.154217,0.453228,0.670139,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.515832,0.69785,1.126416,0.428566,0.389416,0.817982,1.788337,0.559179,3.525117,0.283679,6.304097,0.158627,0.528519,0.083837,0.14993,0,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',0.215624
0.75023,0.043357,0.751166,0.100472,0.58044,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0.793587,0.794523,1.501396,0.706873,-0.707809,-0.000936,17.30355,0.057792,0.05772,17.325138,0.998754,1.001248,0.032528,0.032568,0.563547,0,1,1,'\'(0.500172-inf)\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(0.500023-inf)\'','\'(0.500172-inf)\'_x_\'(0.500023-inf)\'',-1.707807
0.410783,0.147374,0.79782,0.462411,0.868237,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.558157,0.945194,1.208603,0.263409,-0.650446,-0.387037,2.787351,0.358764,0.184721,5.413574,0.514882,1.942193,0.060539,0.117578,0.327731,0,1,1,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',-0.118781
0.076383,0.05379,0.211598,0.463035,0.652369,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.130173,0.265388,0.287981,0.022593,-0.157808,-0.135215,1.420022,0.704214,0.254208,3.93378,0.360982,2.770224,0.004109,0.011382,0.016162,0,1,1,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',0.303911
